Iteration,Group,Pname,Category,Subcategory,Mean,Std,CV,N_Params
10,pg27,ghbconf-head-cn,GHB Head,GHB-Confined-head,-0.04652718353292496,0.15475901544408885,-332.620639576375,1
11,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,2.669496136422214,6.672533929164707,249.9548075056424,191
11,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,5.402346845713011,11.911946767532083,220.49577910727285,29
11,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,9.542827942979907,15.938665930903232,167.02245944430302,1
11,pg3,stosslayer1-gr,Storage,S-grid,11.337927624313897,55.333785826701714,488.04144514064296,191
11,pg4,stosslayer1-pp,Storage,S-pilot,11.015297365049031,66.29784974457358,601.8707216650658,29
11,pg5,stosslayer1-cn,Storage,S-constant,5.302058526944334,17.11066126889688,322.7173216203263,1
11,pg6,rchss-gr,Recharge,RCH-steady,2.6880739271756724,6.4666114767922505,240.56672740346255,191
11,pg7,rchss-pp,Recharge,RCH-steady,2.0018658522670196,5.085534859333558,254.0397426518079,29
11,pg8,rchss-cn,Recharge,RCH-steady,1.628800540810574,6.217044772973548,381.6946653197715,1
11,pg9,rchtr-gr,Recharge,RCH-transient,4.038710229766603,9.4839375991254,234.8258988531959,191
11,pg10,rchtr-pp,Recharge,RCH-transient,2.2421096203999595,5.802938863346499,258.8160190986264,29
11,pg11,rchtr-cn,Recharge,RCH-transient,3.377892631312123,7.758800856618813,229.69353095172096,1
11,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,339625.4164648171,4684657.9748029355,1379.3602444616315,419
11,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,281808.1536661363,4114635.7874345933,1460.0840088925472,1
11,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,83661.46869583396,1530855.2506997143,1829.8211525133618,25
11,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,102428.52310061765,1232902.934068805,1203.6714937866468,1
11,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,291514.43563708867,4733762.251766359,1623.8517455991446,12
11,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,129391.4699475674,1866543.3588707994,1442.5551851502798,1
11,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,61710.68108908091,2034896.1560519845,3297.4780380637208,1423
11,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,1752.6336282411485,14719.38134592899,839.8435992980799,1
11,pg20,ghbaw-head-hg,GHB Head,GHB-Awanui-head,0.011047144239513172,0.16431386756574173,1487.387726667202,419
11,pg21,ghbaw-head-cn,GHB Head,GHB-Awanui-head,0.013398342326262917,0.1665602008825386,1243.1403589088306,1
11,pg22,ghbpw-head-hg,GHB Head,GHB-Poukawa-head,-0.015000942467710153,0.15909128036007994,-1060.5419006340921,25
11,pg23,ghbpw-head-cn,GHB Head,GHB-Poukawa-head,-0.03162186959875798,0.15318163427142012,-484.41675402214895,1
11,pg24,ghbspring-head-hg,GHB Head,GHB-Spring-head,0.0026954495664437026,0.1681549784457382,6238.476154001908,12
11,pg25,ghbspring-head-cn,GHB Head,GHB-Spring-head,-0.034449887085041944,0.16464545243971374,-477.927408102311,1
11,pg26,ghbconf-head-hg,GHB Head,GHB-Confined-head,-0.05970068354454532,0.16162237736754698,-270.7211505324782,1423
11,pg27,ghbconf-head-cn,GHB Head,GHB-Confined-head,-0.04580699905832258,0.15584257013962927,-340.2156293653002,1
12,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,2.749324998794477,6.6865765732831495,243.20793562838432,191
12,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,5.669725819658256,12.434744577023089,219.31826992248799,29
12,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,10.815829308026073,17.563820395418773,162.38995545524406,1
12,pg3,stosslayer1-gr,Storage,S-grid,11.314257852467504,54.14906338630063,478.59138524486934,191
12,pg4,stosslayer1-pp,Storage,S-pilot,8.675115808717617,41.45268422491351,477.83436139558785,29
12,pg5,stosslayer1-cn,Storage,S-constant,5.250473588258929,15.735267085832918,299.69233863055723,1
12,pg6,rchss-gr,Recharge,RCH-steady,2.772124474308911,6.665466635274297,240.44615229393668,191
12,pg7,rchss-pp,Recharge,RCH-steady,2.059298101195547,4.782489853563266,232.2388318032606,29
12,pg8,rchss-cn,Recharge,RCH-steady,1.6312446708439765,4.3559238945765735,267.0306896587682,1
12,pg9,rchtr-gr,Recharge,RCH-transient,3.9843222341885833,8.969753055275913,225.12619532397395,191
12,pg10,rchtr-pp,Recharge,RCH-transient,2.279591515107366,5.760704175107181,252.7077389492678,29
12,pg11,rchtr-cn,Recharge,RCH-transient,3.5837805799651212,9.088927330743013,253.61282946712853,1
12,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,293193.31622247165,4389344.853947308,1497.0821676633052,419
12,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,268809.85906117235,3903152.9686019253,1452.0125795362644,1
