Unnamed: 0,time,kper,kstp,time.1,pk4head,confhead,awswhead,pwswhead,springhead,awgwhead,pwgwhead,pk4confdiff,pk4springdiff,pk4awswdiff,pk4pwswdiff,pk4awgwdiff,pk4pwgwdiff,awswgwdiff,pwswgwdiff,firstnegday,springcum,springq,pwtot,pwcum,pwq,awcum,awq,awtot
41,42.0,2,41,42.0,7.396834802399368,12.014666666666669,7.59123806090582,8.071400465393067,7.401816679999999,10.963734600454098,10.998836435254765,-4.6178318642673,-0.004981877600630291,3.399401312402724,2.919238907915476,0.0269047728544453,-0.0081970619462197,0,0,30,0,0,-2020.9638175199998,-274.6006123342556,-10.998836435254765,-15722.870607822859,-10.963734600454098,-17743.83442534286
42,43.0,2,42,43.0,7.389259694869769,11.97,7.588285679953438,8.071200465393066,7.396749071999999,10.872414088641772,10.907228375518155,-4.580740305130232,-0.007489377130229791,3.310815674850497,2.82790088941087,0.0266872661621633,-0.0081270207142214,0,0,30,0,0,-2007.5146001999997,-272.31320537309307,-10.907228375518155,-15215.327403428571,-10.872414088641772,-17222.84200362857
43,44.0,2,43,44.0,7.385863707340172,11.925333333333334,7.585599965667725,8.070800465393067,7.393881183999999,10.782118056025366,10.816648803992484,-4.539469625993163,-0.008017476659826883,3.222990548746199,2.737790049020857,0.0264724583885573,-0.0080582895785603,0,0,30,0,0,-1980.0738457199998,-270.05152268668775,-10.816648803992484,-14783.579504189996,-10.782118056025366,-16763.653349909997
44,45.0,2,44,45.0,7.381261999810576,11.880666666666668,7.582421018299303,8.070600465393065,7.388307671999999,10.69282063855257,10.72706948409273,-4.499404666856092,-0.00704567218942298,3.1366588503293213,2.6484794032355587,0.0262592300760537,-0.0079896154641065,0,0,30,0,0,-1966.6246283999997,-267.81478665573405,-10.72706948409273,-14247.745058557894,-10.69282063855257,-16214.369686957893
45,46.0,2,45,46.0,7.378611052280978,11.836,7.578722187889946,8.070200465393064,7.384459551999999,10.60452756525061,10.638499313769652,-4.457388947719022,-0.005848499719021127,3.0518546806313296,2.5603764031282115,0.0260493032706659,-0.0079224452483757,0,0,30,0,0,-1939.1838739199998,-265.6032716626797,-10.638499313769652,-13631.45320898,-10.60452756525061,-15570.637082899999
46,47.0,2,46,47.0,7.37097270475138,11.791333333333334,7.577352906844195,8.070000465393065,7.383627231999999,10.517208346626449,10.550905184776656,-4.420360628581954,-0.012654527248619374,2.965696853071061,2.473049294522191,0.0258414132888074,-0.0078554248614004,0,0,30,0,0,-1925.7346565999999,-263.41608689341035,-10.550905184776656,-13443.264863999999,-10.517208346626449,-15368.999520599999
47,48.0,2,47,48.0,7.368624557221784,11.746666666666668,7.577124965667725,8.070000465393065,7.383245599999999,10.43086760533984,10.46429319212424,-4.378042109444884,-0.014621042778214743,2.879378548126672,2.386503048401332,0.0256359084545572,-0.0077896783298445,0,0,30,0,0,-1925.7346565999999,-261.2534724404442,-10.46429319212424,-13411.326571537498,-10.43086760533984,-15337.061228137498
48,49.0,2,48,49.0,7.377607569692185,11.702000000000002,7.576333299001058,8.070000465393065,7.380680536,10.34548316275898,10.378639030703251,-4.3243924303078165,-0.0030729663078146174,2.794581746729034,2.300914580337027,0.0254318829711106,-0.0077239849731611,0,0,30,0,0,-1925.7346565999999,-259.1147495357632,-10.378639030703251,-13297.637368079999,-10.34548316275898,-15223.372024679999
49,50.0,2,49,50.0,7.378559302162587,11.657333333333334,7.576857108524867,8.069800465393065,7.378619976,10.261058547368972,10.293949428315711,-4.278774031170747,-6.0673837413816045e-05,2.7094325896959583,2.21648923282776,0.0252311508518516,-0.0076597300948861,0,0,30,0,0,-1912.8277252799999,-257.0001262558427,-10.293949428315711,-13385.920058048569,-10.261058547368972,-15298.747783328568
50,51.0,2,50,51.0,7.366891194632991,11.612666666666668,7.577692273360032,8.069600465393066,7.37610168,10.177565130314289,10.21019309391943,-4.245775472033676,-0.009210485367008303,2.6249051115008357,2.132996919467802,0.0250322545465788,-0.0075957090585632,0,0,30,0,0,-1899.92079396,-254.90877443666704,-10.21019309391943,-13518.263266393844,-10.177565130314289,-15418.184060353844
