Iteration,Category,Subcategory,Group,Pname,Mean_Change,Std_Change,Initial_CV,Current_CV,CV_Reduction_%,Pct_at_Lower_Bound,Pct_at_Upper_Bound
16,GHB Head,GHB-Confined-head,pg20,ghbconf-head-hg,901.6715144019117,4.428263713813217,13.193413321562774,5.026433178302697,61.90195019443754,0.7291363145535881,0.0284524278833793
16,GHB Conductance,GHB-Confined-cond,pg12,ghbconf-cond-gr,3014.5869390157363,10.649829481747227,78.288811057662,2.785119920324089,96.44250579016614,0.5741905627067513,0.0017140016797216
16,GHB Conductance,GHB-Awanui-cond,pg6,ghbaw-cond-gr,2158.9225982731195,3.7422783813811216,80.60007296307107,13.694355266922411,83.00950016112662,0.1152569998253681,0.2002444845450841
16,GHB Head,GHB-Awanui-head,pg14,ghbaw-head-hg,6226.515507007681,3.208666252429506,216.55000025583047,9.051771741755811,95.82000843636015,0.1944234239478432,0.1886023633506024
16,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,1857.16708936191,4.554552835822548,57.939095797048765,14.674454832876837,74.67262022127673,0.0051079044821861,1.7137019537734643
16,Storage,S-grid,pg3,stosslayer1-gr,4465.258640774753,4.140969095348304,132.27243850230172,10.211842485571484,92.27968985738947,0.1583450389477716,0.1174818030902822
16,Storage,S-pilot,pg4,stosslayer1-pp,24945.53283233491,6.004274830246209,471.4177219237956,2.8841951134347235,99.38818695621694,0.00659195781147,0.4943968358602505
16,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,9948.892533906263,17.78019832122061,189.4742561810492,2.885071530284245,98.47732795555747,0.0,5.293342122610415
16,GHB Conductance,GHB-Poukawa-cond,pg8,ghbpw-cond-gr,1523.0758521310563,4.520675130615878,192.99252499868305,165.88215685963783,14.04736693259504,0.0975609756097561,0.0975609756097561
16,GHB Head,GHB-Poukawa-head,pg16,ghbpw-head-hg,804.7330034642295,2.5066173448554223,27.517396418496915,4.373111714581011,84.10782892366427,0.0195121951219512,0.3512195121951219
16,GHB Head,GHB-Spring-head,pg18,ghbspring-head-hg,1537.2073345964368,5.562085121223256,16.540207508259837,1.1201097784231766,93.22795812649983,0.0,0.9756097560975608
16,GHB Conductance,GHB-Spring-cond,pg10,ghbspring-cond-gr,3568.4166868210355,5.616430316584903,106.78779492785344,12.541412791274691,88.25576200000407,0.7317073170731708,0.0
16,Storage,S-constant,pg5,stosslayer1-cn,1673.5038002094495,6.132354303046323,47.21718146999618,2.4991013047228487,94.70722049279692,0.0,0.0
16,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,204.30511635272657,20.91332107816431,9.56311584539139,7.250987284259117,24.17756512116836,0.0,0.4878048780487804
16,GHB Conductance,GHB-Confined-cond,pg13,ghbconf-cond-cn,14354.831239771733,13.219269257909136,768.9497417714439,4.61645102512603,99.39964203453778,0.0,0.4878048780487804
16,GHB Conductance,GHB-Spring-cond,pg11,ghbspring-cond-cn,2209.7107728352066,11.24704201426848,72.80427102973523,2.7975772914425088,96.15739948786809,0.4878048780487804,0.0
16,GHB Conductance,GHB-Awanui-cond,pg7,ghbaw-cond-cn,46.45478389894912,6.48628473859586,25.65411240461269,44.80346774885692,-74.64438855737264,0.0,0.0
16,GHB Conductance,GHB-Poukawa-cond,pg9,ghbpw-cond-cn,1062.3010424131007,3.5025940263680355,17.671352697803574,1.4671239490957266,91.69772696983135,1.4634146341463417,0.0
16,GHB Head,GHB-Poukawa-head,pg17,ghbpw-head-cn,2142.757999366708,9.38458168837418,20.836165344841625,0.841855358119853,95.95964351315598,0.0,2.9268292682926838
16,GHB Head,GHB-Awanui-head,pg15,ghbaw-head-cn,513.7783336055244,3.207664535844008,9.29494902857955,2.1743038516710076,76.60768396915799,0.0,0.4878048780487804
16,GHB Head,GHB-Spring-head,pg19,ghbspring-head-cn,30499.759399284416,4.864183490028683,385.9161733629045,1.1998280698292725,99.68909619429166,0.0,0.9756097560975608
16,GHB Head,GHB-Confined-head,pg21,ghbconf-head-cn,24487.824890602555,1.4236884533729575,461.0843017808874,1.9175498751668425,99.58412163073857,0.0,0.0
2,GHB Head,GHB-Confined-head,pg20,ghbconf-head-hg,283.3710513224348,4.61989566693576,13.193413321562774,3.243574231213977,75.4152003567355,0.2945654720074958,0.0565120637151557
2,GHB Conductance,GHB-Confined-cond,pg12,ghbconf-cond-gr,368.2237348105872,7.953449709789318,78.288811057662,69.4810681520729,11.250321452834362,0.0512415085500117,0.073494963691731
2,GHB Conductance,GHB-Awanui-cond,pg6,ghbaw-cond-gr,489.8651274439813,3.7795741226183894,80.60007296307107,32.6425974532557,59.50053609974805,0.1412092283214001,0.0775656324582338
2,GHB Head,GHB-Awanui-head,pg14,ghbaw-head-hg,1092.1719389814286,3.768668120111895,216.55000025583047,33.06821257254555,84.729525498278,0.0586714399363564,0.0268496420047732
2,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,350.05617180138006,3.955715643864551,57.939095797048765,21.81944443149308,62.34072325201095,0.0,2.4760034904013963
2,Storage,S-grid,pg3,stosslayer1-gr,879.9786040614723,3.5604247629996144,132.27243850230172,34.35350086939734,74.02822442953637,0.2988656195462478,0.013089005235602
2,Storage,S-pilot,pg4,stosslayer1-pp,1490.5243692320087,6.009068158413246,471.4177219237956,63.9457713474289,86.43543329544882,0.1182432432432432,0.1238738738738738
2,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,2922.1499284417055,7.988925418367079,189.4742561810492,27.251602783598205,85.61725305966719,0.0,4.493243243243242
2,GHB Conductance,GHB-Poukawa-cond,pg8,ghbpw-cond-gr,1687.6745032031452,4.324566401356974,192.99252499868305,794.3231034223367,-311.5823156507004,0.0666666666666666,0.0666666666666666
2,GHB Head,GHB-Poukawa-head,pg16,ghbpw-head-hg,122.81446614831005,3.7279402910495776,27.517396418496915,26.004810698752177,5.496834426995402,0.1666666666666666,0.0166666666666666
2,GHB Head,GHB-Spring-head,pg18,ghbspring-head-hg,217.15216271179608,2.5099681151724167,16.540207508259837,25.5309343723023,-54.356796065301374,0.1388888888888888,0.0
2,GHB Conductance,GHB-Spring-cond,pg10,ghbspring-cond-gr,1913.2210409549557,5.598540888141192,106.78779492785344,26.676952049639947,75.01872562528041,0.0694444444444444,0.1388888888888888
2,Storage,S-constant,pg5,stosslayer1-cn,1356.55788736548,10.983324288459828,47.21718146999618,2.8856501807352792,93.88855901411873,1.25,0.0
2,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,38.20861730394333,7.967683944357734,9.56311584539139,14.243340439377274,-48.94037330146277,0.0,2.0833333333333326
2,GHB Conductance,GHB-Confined-cond,pg13,ghbconf-cond-cn,2557.975781142705,12.94020857867331,768.9497417714439,27.235664665899435,96.45806959982116,0.0,0.0
2,GHB Conductance,GHB-Spring-cond,pg11,ghbspring-cond-cn,1875.5758592274424,11.912055029826032,72.80427102973523,3.2462325301792503,95.54115097333589,0.0,0.4166666666666666
2,GHB Conductance,GHB-Awanui-cond,pg7,ghbaw-cond-cn,168.5303046084339,5.0442554900100305,25.65411240461269,9.071621717612492,64.63872312346543,0.0,0.0
2,GHB Conductance,GHB-Poukawa-cond,pg9,ghbpw-cond-cn,198.92271481090935,4.16200268623424,17.671352697803574,5.665635190868733,67.93887096389099,0.0,0.0
2,GHB Head,GHB-Poukawa-head,pg17,ghbpw-head-cn,423.93897438852514,5.3824541033369595,20.836165344841625,3.7627794976062954,81.94111327429142,0.0,0.0
2,GHB Head,GHB-Awanui-head,pg15,ghbaw-head-cn,71.71777789682525,2.837497346305608,9.29494902857955,5.259330284357306,43.41733055032111,0.0,0.0
2,GHB Head,GHB-Spring-head,pg19,ghbspring-head-cn,5240.678676285059,4.823199920265814,385.9161733629045,6.877452980422807,98.21788941352416,0.0,0.4166666666666666
2,GHB Head,GHB-Confined-head,pg21,ghbconf-head-cn,2476.1705594497257,5.695181786427288,461.0843017808874,18.29938978397593,96.03122688989919,0.0,0.0
3,GHB Head,GHB-Confined-head,pg20,ghbconf-head-hg,333.630347952989,6.293114295821307,13.193413321562774,2.900675743477166,78.01421305632546,0.660159367295163,0.0
3,GHB Conductance,GHB-Confined-cond,pg12,ghbconf-cond-gr,859.0267923744817,12.016714943872296,78.288811057662,15.840988322750768,79.76596130565399,0.0929047012160987,0.0041688006955941
3,GHB Conductance,GHB-Awanui-cond,pg6,ghbaw-cond-gr,649.5281493015854,5.948248808135259,80.60007296307107,47.10936824791303,41.551705208136276,0.1132640265361433,0.0788803041948141
3,GHB Head,GHB-Awanui-head,pg14,ghbaw-head-hg,1509.660425755962,5.2554241667619,216.55000025583047,31.5881683434948,85.41299085376274,0.0809028760972452,0.1203430281946523
3,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,608.7132023787707,6.369666927994887,57.939095797048765,22.330609860355462,61.45847712471046,0.0066554263909841,2.313869908598811
3,Storage,S-grid,pg3,stosslayer1-gr,1679.3576927391975,5.258696702686623,132.27243850230172,43.824035795268486,66.86835421537505,0.3372082704765285,0.0133108527819682
3,Storage,S-pilot,pg4,stosslayer1-pp,1719.308723735868,8.267370006938494,471.4177219237956,55.76155054463935,88.17152008688099,0.0229042601923957,0.1775080164910673
3,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,5176.088311369145,12.679356583540752,189.4742561810492,10.798715174749537,94.30069530689647,0.0,4.701099404489235
3,GHB Conductance,GHB-Poukawa-cond,pg8,ghbpw-cond-gr,3491.138874412483,7.113382592218684,192.99252499868305,15.896361102061793,91.76322445536672,0.0508474576271186,0.0338983050847457
3,GHB Head,GHB-Poukawa-head,pg16,ghbpw-head-hg,237.06271921398567,5.510527410717208,27.517396418496915,22.711986803619745,17.463169632018758,0.1186440677966101,0.0338983050847457
3,GHB Head,GHB-Spring-head,pg18,ghbspring-head-hg,436.34810679969496,4.88775461907034,16.540207508259837,5.43413257187922,67.14592263026006,0.0,0.0
3,GHB Conductance,GHB-Spring-cond,pg10,ghbspring-cond-gr,1504.3125782402587,8.93255299124077,106.78779492785344,17.68945803065718,83.43494400028739,0.0353107344632768,0.1059322033898305
3,Storage,S-constant,pg5,stosslayer1-cn,1343.8740842329776,12.599234911931864,47.21718146999618,2.8581562830474168,93.94678760132345,0.847457627118644,0.0
3,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,51.47649001832515,18.357685801940736,9.56311584539139,16.090239738566705,-68.25310911945958,0.0,1.2711864406779663
3,GHB Conductance,GHB-Confined-cond,pg13,ghbconf-cond-cn,5595.520742902363,14.986785681116539,768.9497417714439,11.895303876724403,98.45304533826607,0.0,0.0
3,GHB Conductance,GHB-Spring-cond,pg11,ghbspring-cond-cn,2209.357567368705,19.353836008513817,72.80427102973523,2.5424322606890715,96.50785287081486,0.0,0.423728813559322
3,GHB Conductance,GHB-Awanui-cond,pg7,ghbaw-cond-cn,17.801272775487966,10.14753988983384,25.65411240461269,28.04283216212372,-9.31125474090279,0.0,0.0
3,GHB Conductance,GHB-Poukawa-cond,pg9,ghbpw-cond-cn,134.4906945581976,4.82426866669794,17.671352697803574,7.172497483667751,59.411723560023546,0.423728813559322,0.0
3,GHB Head,GHB-Poukawa-head,pg17,ghbpw-head-cn,577.9364593591777,4.2383871207572845,20.836165344841625,2.9432032635133485,85.87454450085754,0.0,0.847457627118644
3,GHB Head,GHB-Awanui-head,pg15,ghbaw-head-cn,142.83448751385515,4.681111035718803,9.29494902857955,3.6485106520682193,60.747383973274104,0.0,0.0
3,GHB Head,GHB-Spring-head,pg19,ghbspring-head-cn,752.2623700280172,7.690863385354814,385.9161733629045,54.6154284007328,85.84785189881792,0.0,0.0
3,GHB Head,GHB-Confined-head,pg21,ghbconf-head-cn,495.8025939507182,6.0543730074231785,461.0843017808874,72.70336562318313,84.23208828789565,0.423728813559322,0.423728813559322
4,GHB Head,GHB-Confined-head,pg20,ghbconf-head-hg,332.64854243217246,0.1588624420639152,13.193413321562774,3.098148036099951,76.51746397547885,0.3851018973998594,0.0
4,GHB Conductance,GHB-Confined-cond,pg12,ghbconf-cond-gr,856.4634077348829,0.1353505027802746,78.288811057662,17.453991454185786,77.70563734665684,0.4385101897399859,0.0075895994378074
4,GHB Conductance,GHB-Awanui-cond,pg6,ghbaw-cond-gr,648.6661970548366,0.0412569878863225,80.60007296307107,50.230936652450666,37.67879506081189,0.1575178997613365,0.0801909307875895
4,GHB Head,GHB-Awanui-head,pg14,ghbaw-head-hg,1505.7667731097215,0.0190196736376312,216.55000025583047,33.49370913778484,84.53303666672102,0.1145584725536992,0.0477326968973747
4,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,601.0811370278938,0.2624930505282279,57.939095797048765,21.047070209311787,63.673802775527854,0.0,2.9780104712041884
4,Storage,S-grid,pg3,stosslayer1-gr,1671.626886062608,0.1237694412143627,132.27243850230172,46.751140203811296,64.65541821624635,0.5109947643979058,0.0230366492146596
4,Storage,S-pilot,pg4,stosslayer1-pp,1718.6340084115209,0.0303593071574332,471.4177219237956,61.22110942948459,87.01340518560714,0.0918918918918918,0.1783783783783783
4,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,4806.7916192493685,2.415668604572308,189.4742561810492,11.635477203487786,93.85907223598244,0.0,8.437837837837838
4,GHB Conductance,GHB-Poukawa-cond,pg8,ghbpw-cond-gr,3482.6554796676965,0.0417288892367535,192.99252499868305,17.121628830244433,91.12834612099029,0.1119999999999999,0.048
4,GHB Head,GHB-Poukawa-head,pg16,ghbpw-head-hg,236.00359325081257,0.0765089757275888,27.517396418496915,23.86575155168414,13.270313845383189,0.176,0.032
4,GHB Head,GHB-Spring-head,pg18,ghbspring-head-hg,435.7654715519272,0.143760908590552,16.540207508259837,5.705625969231982,65.50450793085449,0.0,0.2333333333333333
4,GHB Conductance,GHB-Spring-cond,pg10,ghbspring-cond-gr,1501.6162585335464,0.045122792764939,106.78779492785344,19.294205433227212,81.93219979281106,0.0,0.1333333333333333
4,Storage,S-constant,pg5,stosslayer1-cn,1316.996602548318,1.3597043605992911,47.21718146999618,3.2868933708687846,93.03877684237165,2.0,0.0
4,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,48.49489342165245,0.5342007307847229,9.56311584539139,18.468129167328662,-93.11832530219459,0.0,6.4
4,GHB Conductance,GHB-Confined-cond,pg13,ghbconf-cond-cn,5595.520742902361,0.0,768.9497417714439,13.992299870118163,98.18033622875224,0.0,0.0
4,GHB Conductance,GHB-Spring-cond,pg11,ghbspring-cond-cn,2203.0229562858112,0.2727522145842304,72.80427102973523,3.1526257942857927,95.66972411138053,0.0,0.4
4,GHB Conductance,GHB-Awanui-cond,pg7,ghbaw-cond-cn,17.730067684385936,0.0083221094713915,25.65411240461269,31.18025835111324,-21.54097502709519,0.0,0.4
4,GHB Conductance,GHB-Poukawa-cond,pg9,ghbpw-cond-cn,134.4906945581976,0.0,17.671352697803574,7.536057126317125,57.35438449341908,0.4,0.0
4,GHB Head,GHB-Poukawa-head,pg17,ghbpw-head-cn,577.9364593591777,0.0,20.836165344841625,3.073468767933959,85.249355065735,0.0,0.0
4,GHB Head,GHB-Awanui-head,pg15,ghbaw-head-cn,142.83448751385527,0.0,9.29494902857955,3.827689025451632,58.81968783602273,0.0,0.0
4,GHB Head,GHB-Spring-head,pg19,ghbspring-head-cn,752.2623700280179,0.0,385.9161733629045,59.16578835389929,84.66874610661588,0.0,0.0
4,GHB Head,GHB-Confined-head,pg21,ghbconf-head-cn,493.8193835749177,0.0124664634250186,461.0843017808874,77.63755000713667,83.16196198671909,0.4,0.4
5,GHB Head,GHB-Confined-head,pg20,ghbconf-head-hg,368.0827904204257,2.6977016017685744,13.193413321562774,2.763082353043447,79.05710762106133,0.4363792986194546,0.0
5,GHB Conductance,GHB-Confined-cond,pg12,ghbconf-cond-gr,1026.3262973731096,2.2869965308835267,78.288811057662,43.40112163057201,44.562804001959094,0.9841203273411468,0.0175685172171468
5,GHB Conductance,GHB-Awanui-cond,pg6,ghbaw-cond-gr,760.7988352647818,2.2428460793894813,80.60007296307107,43.40983160706581,46.14169688536746,0.2858187697282316,0.2800446531680653
5,GHB Head,GHB-Awanui-head,pg14,ghbaw-head-hg,2192.901466859828,1.8464765862336687,216.55000025583047,31.484183427901502,85.46100974799984,0.1693740857648779,0.1972823158056817
5,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,713.945456272084,2.628579237529167,57.939095797048765,22.47995085636889,61.200721987252784,0.0274446883972301,2.537578111805438
5,Storage,S-grid,pg3,stosslayer1-gr,1728.277835735106,1.9832783452293747,132.27243850230172,77.34983484569631,41.522333963510995,0.6417834825198446,0.0443337274109103
5,Storage,S-pilot,pg4,stosslayer1-pp,870.8231275622678,3.096579359401576,471.4177219237956,36.05065329846783,92.35271572919454,0.1416739319965126,0.1743679163034001
5,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,5298.625610241736,6.774673064709762,189.4742561810492,6.637157465539244,96.49706635649899,0.0054489973844812,6.010244115082824
5,GHB Conductance,GHB-Poukawa-cond,pg8,ghbpw-cond-gr,3089.9496643686284,1.8573601386324023,192.99252499868305,18.32850613738491,90.5029968712467,0.1774193548387096,0.2903225806451613
5,GHB Head,GHB-Poukawa-head,pg16,ghbpw-head-hg,211.94515164831023,1.612341306587806,27.517396418496915,78.8069666091108,-186.3896184456519,0.3225806451612903,0.3387096774193548
5,GHB Head,GHB-Spring-head,pg18,ghbspring-head-hg,570.9103944635251,1.6699530044690905,16.540207508259837,3.695255090398735,77.65895567783294,0.0,0.4704301075268817
5,GHB Conductance,GHB-Spring-cond,pg10,ghbspring-cond-gr,1620.0432569758975,2.031761220312632,106.78779492785344,16.722785270916315,84.34017175631882,0.1008064516129032,0.5376344086021506
5,Storage,S-constant,pg5,stosslayer1-cn,1702.9297299973944,7.721187992518341,47.21718146999618,2.416702847536504,94.88172997138302,2.0161290322580645,0.0
5,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,37.94737274680986,4.535753952271909,9.56311584539139,14.71228027658469,-53.84400350723304,0.0,2.419354838709677
5,GHB Conductance,GHB-Confined-cond,pg13,ghbconf-cond-cn,5071.368928526809,6.564249868308833,768.9497417714439,14.452235786346272,98.12052270762815,0.0,0.0
5,GHB Conductance,GHB-Spring-cond,pg11,ghbspring-cond-cn,1850.3117266269169,2.100691203774459,72.80427102973523,3.654537740769885,94.98032507010849,0.0,0.4032258064516128
5,GHB Conductance,GHB-Awanui-cond,pg7,ghbaw-cond-cn,9.711399883799315,2.1286795968631758,25.65411240461269,29.018288274939003,-13.113592929145442,0.0,2.419354838709677
5,GHB Conductance,GHB-Poukawa-cond,pg9,ghbpw-cond-cn,150.96094403680652,2.3243438852848097,17.671352697803574,6.877807125794676,61.07933985919743,0.0,0.0
5,GHB Head,GHB-Poukawa-head,pg17,ghbpw-head-cn,628.9050771244023,2.3850999741353927,20.836165344841625,2.7903773219458183,86.60800931570344,0.0,0.0
5,GHB Head,GHB-Awanui-head,pg15,ghbaw-head-cn,137.1760725550232,1.8752206118336383,9.29494902857955,3.8455178594882367,58.6278757671046,0.0,0.0
5,GHB Head,GHB-Spring-head,pg19,ghbspring-head-cn,298.7150241488092,0.2225054345457908,385.9161733629045,193.77371718810136,49.78865086178129,0.0,0.0
5,GHB Head,GHB-Confined-head,pg21,ghbconf-head-cn,211.5628023267541,3.566227518849334,461.0843017808874,142.71311697195551,69.04836785361337,0.4032258064516128,0.4032258064516128
6,GHB Head,GHB-Confined-head,pg20,ghbconf-head-hg,510.49679040329903,4.919535462863609,13.193413321562774,2.0791999052270054,84.24062178186409,0.8642276306165473,0.1021125245600699
6,GHB Conductance,GHB-Confined-cond,pg12,ghbconf-cond-gr,1377.4376871998456,4.937765172969706,78.288811057662,8.037604258081142,89.73339338087378,1.2795617192766071,0.0106128185638274
6,GHB Conductance,GHB-Awanui-cond,pg6,ghbaw-cond-gr,960.9239732989507,2.3363156675284715,80.60007296307107,27.734888623047905,65.58949935968998,0.6039647362524961,0.4412839121328722
6,GHB Head,GHB-Awanui-head,pg14,ghbaw-head-hg,3287.0423799886207,2.121826563269863,216.55000025583047,21.054413010152835,90.27734334551867,0.2922410014124982,0.629292289708246
6,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,937.5535491687763,5.272416316365396,57.939095797048765,16.59307936941326,71.36116961932557,0.2521636927022117,1.9788438935783736
6,Storage,S-grid,pg3,stosslayer1-gr,1816.9292948341035,2.8829138700919095,132.27243850230172,110.51136675131978,16.451705281447023,0.809915589272358,0.2115610642162624
6,Storage,S-pilot,pg4,stosslayer1-pp,4330.511896208305,6.799927205298295,471.4177219237956,16.43350406230873,96.5140249723227,0.3474903474903474,0.2592388306674021
6,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,7247.801846517143,12.649280055213548,189.4742561810492,5.938044337547254,96.86604161576798,0.0551571980143408,6.276889134031992
6,GHB Conductance,GHB-Poukawa-cond,pg8,ghbpw-cond-gr,4058.0040466299106,2.32358907769208,192.99252499868305,10.266181785467232,94.68052879999507,0.2775510204081632,0.8
6,GHB Head,GHB-Poukawa-head,pg16,ghbpw-head-hg,299.126880157141,1.6439718249688375,27.517396418496915,46.40685262879362,-68.64550672969702,0.6857142857142857,0.4408163265306122
6,GHB Head,GHB-Spring-head,pg18,ghbspring-head-hg,695.7369786014407,2.8217745337327726,16.540207508259837,2.832656595406268,82.87411694205349,0.1360544217687074,1.0544217687074828
6,GHB Conductance,GHB-Spring-cond,pg10,ghbspring-cond-gr,3158.299413646576,2.8467491669928475,106.78779492785344,5.703889796992684,94.65866881056373,0.0340136054421768,1.2925170068027207
6,Storage,S-constant,pg5,stosslayer1-cn,2032.7039861562057,9.044598368688515,47.21718146999618,2.0137148579359696,95.73520740704194,2.040816326530612,0.0
6,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,15.497259996214533,13.913377407698771,9.56311584539139,9.742362727549247,-1.8743564864817441,0.0,2.040816326530612
6,GHB Conductance,GHB-Confined-cond,pg13,ghbconf-cond-cn,6813.19315590148,7.251381270821482,768.9497417714439,10.623711364354875,98.61841277950353,0.0,1.2244897959183672
6,GHB Conductance,GHB-Spring-cond,pg11,ghbspring-cond-cn,3083.985753433771,5.190973600414629,72.80427102973523,2.167880948153341,97.0223162494575,1.2244897959183672,0.4081632653061224
6,GHB Conductance,GHB-Awanui-cond,pg7,ghbaw-cond-cn,3.6299541477704897,1.0410679404088732,25.65411240461269,26.34328482514101,-2.6864013443879804,0.0,2.040816326530612
6,GHB Conductance,GHB-Poukawa-cond,pg9,ghbpw-cond-cn,438.7191176700836,3.1555562671904305,17.671352697803574,3.1767432524515127,82.0232027124536,0.8163265306122449,0.0
6,GHB Head,GHB-Poukawa-head,pg17,ghbpw-head-cn,730.8320167712403,3.85147467155716,20.836165344841625,2.41127752778662,88.42744100039705,0.0,0.4081632653061224
6,GHB Head,GHB-Awanui-head,pg15,ghbaw-head-cn,187.0724420998941,4.75411820389286,9.29494902857955,3.0839101447740647,66.82165619959999,0.0,0.0
6,GHB Head,GHB-Spring-head,pg19,ghbspring-head-cn,2326.419243519789,4.3649681721968365,385.9161733629045,15.210522922200184,96.058594075067,1.2244897959183672,0.0
6,GHB Head,GHB-Confined-head,pg21,ghbconf-head-cn,1974.3093274277549,2.1144043465700193,461.0843017808874,21.758332245574874,95.28105117404003,0.0,1.6326530612244898
7,GHB Head,GHB-Confined-head,pg20,ghbconf-head-hg,620.5383230134208,8.76520480250628,13.193413321562774,1.8421204633484676,86.03757482275053,0.8630802988799174,0.0
7,GHB Conductance,GHB-Confined-cond,pg12,ghbconf-cond-gr,1584.7093556900595,13.144896287981952,78.288811057662,9.530542157457555,87.82643135244699,0.0631032455146499,0.0123338161687724
7,GHB Conductance,GHB-Awanui-cond,pg6,ghbaw-cond-gr,1448.036581229405,7.33387759269372,80.60007296307107,93.726247845664,-16.285562034921504,0.1782670108616238,0.0535775169256246
7,GHB Head,GHB-Awanui-head,pg14,ghbaw-head-hg,3517.912652277336,7.419738826239,216.55000025583047,17.898558419232465,91.73467633429357,0.0935171204519994,0.0477326968973747
7,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,1357.4431906480909,8.634181870133368,57.939095797048765,30.896805614851992,46.673648958764424,0.0,1.3869003098621646
7,Storage,S-grid,pg3,stosslayer1-gr,3380.0036494471556,7.781013409383591,132.27243850230172,15.141423088701014,88.55285102463917,0.2842183994016455,0.0320547066994337
7,Storage,S-pilot,pg4,stosslayer1-pp,14917.185387336334,10.363834884507895,471.4177219237956,7.388726964784805,98.43265820923483,0.0386100386100386,0.2261445118587975
7,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,6674.785220323005,16.438691612279374,189.4742561810492,130.47888713048627,31.13635078434657,0.0,4.357418643132928
7,GHB Conductance,GHB-Poukawa-cond,pg8,ghbpw-cond-gr,5238.222907982243,6.635574758734716,192.99252499868305,14.6155762144246,92.42686927147861,0.146938775510204,0.0979591836734693
7,GHB Head,GHB-Poukawa-head,pg16,ghbpw-head-hg,296.5699610224052,6.620899224776871,27.517396418496915,42.0780907365816,-52.91450577895929,0.1142857142857142,0.0979591836734693
7,GHB Head,GHB-Spring-head,pg18,ghbspring-head-hg,999.1763475991079,9.12243449762112,16.540207508259837,1.717790196388974,89.61445800766921,0.0,0.748299319727891
7,GHB Conductance,GHB-Spring-cond,pg10,ghbspring-cond-gr,2080.933781408727,10.209494686612976,106.78779492785344,88.02301121919737,17.572030325500855,0.0340136054421768,0.1700680272108843
7,Storage,S-constant,pg5,stosslayer1-cn,1970.7876035206984,15.635600984619016,47.21718146999618,1.923639648578085,95.9259752727925,1.2244897959183672,0.0
7,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,82.90043578154138,25.737865581273965,9.56311584539139,41.53190018758973,-334.2925554708675,0.0,1.6326530612244898
7,GHB Conductance,GHB-Confined-cond,pg13,ghbconf-cond-cn,2862.772189119354,16.04992150161153,768.9497417714439,23.36544121779543,96.96138252625353,0.0,0.0
7,GHB Conductance,GHB-Spring-cond,pg11,ghbspring-cond-cn,4051.1152793179745,16.458311618688032,72.80427102973523,1.4651946076992632,97.98748811439808,0.0,0.4081632653061224
7,GHB Conductance,GHB-Awanui-cond,pg7,ghbaw-cond-cn,353.41911007723337,11.812018128505391,25.65411240461269,8.927441971435275,65.20073729064158,0.0,0.8163265306122449
7,GHB Conductance,GHB-Poukawa-cond,pg9,ghbpw-cond-cn,347.58142865060023,9.464123849915884,17.671352697803574,3.5745258780648337,79.77220001664547,0.0,0.0
7,GHB Head,GHB-Poukawa-head,pg17,ghbpw-head-cn,1215.9603427603406,8.211921411697778,20.836165344841625,1.4533200735665968,93.02501180272888,0.0,0.4081632653061224
7,GHB Head,GHB-Awanui-head,pg15,ghbaw-head-cn,7.185514490699688,5.87609115169732,9.29494902857955,9.426081826720631,-1.4107963124690843,0.0,0.0
7,GHB Head,GHB-Spring-head,pg19,ghbspring-head-cn,15374.53608970524,20.881242085507623,385.9161733629045,1.9731259223919335,99.48871644709834,0.0,0.0
7,GHB Head,GHB-Confined-head,pg21,ghbconf-head-cn,955.2951196711533,9.598753508519343,461.0843017808874,48.734752087294176,89.43040309568954,0.0,0.4081632653061224
8,GHB Head,GHB-Confined-head,pg20,ghbconf-head-hg,613.7375948817705,11.44077313032592,13.193413321562774,2.288735654551657,82.65243725207154,0.4482502335239119,0.0
8,GHB Conductance,GHB-Confined-cond,pg12,ghbconf-cond-gr,1509.18158165311,14.334055908732878,78.288811057662,6.954611149019012,91.11672401833162,0.0410655052647712,0.0202435589333379
8,GHB Conductance,GHB-Awanui-cond,pg6,ghbaw-cond-gr,1648.4893872061705,8.051148120133542,80.60007296307107,17.332039962528555,78.49624780058244,0.1355372874863726,0.0363397075144622
