i,j,head,kper,kstp
34,55,1e+30,3,1
34,56,1e+30,3,1
35,0,13.043543696931648,3,1
35,1,13.043616844007355,3,1
35,2,13.043765996633883,3,1
35,3,13.043991240348726,3,1
35,4,13.044290270993809,3,1
35,5,13.044663113497537,3,1
35,6,13.045113649509265,3,1
35,7,13.045648066030786,3,1
35,8,13.046271483779368,3,1
35,9,13.046980075179848,3,1
35,10,13.047771556616583,3,1
35,11,13.048642136353296,3,1
35,12,13.049584612043006,3,1
35,13,13.050593591992467,3,1
35,14,13.051669176087463,3,1
35,15,13.052801528666674,3,1
35,16,13.053973915379224,3,1
35,17,13.055207150687677,3,1
35,18,13.056553705034624,3,1
35,19,13.058005681518717,3,1
35,20,13.059492053812237,3,1
35,21,13.061012149581845,3,1
35,22,13.062602764980573,3,1
35,23,13.064102587750918,3,1
35,24,13.065717188957784,3,1
35,25,13.067316647604093,3,1
35,26,13.068879537038857,3,1
35,27,13.070259906401965,3,1
35,28,13.071462824063067,3,1
35,29,13.072499911593384,3,1
35,30,13.073377244698035,3,1
35,31,13.074125633402168,3,1
35,32,13.074752291052361,3,1
35,33,13.075263067185931,3,1
35,34,13.075827366279318,3,1
35,35,13.076171172298551,3,1
35,36,13.076331950908456,3,1
35,37,13.076338512634631,3,1
35,38,1e+30,3,1
35,39,1e+30,3,1
35,40,1e+30,3,1
35,41,1e+30,3,1
35,42,1e+30,3,1
35,43,1e+30,3,1
35,44,1e+30,3,1
35,45,1e+30,3,1
35,46,1e+30,3,1
35,47,1e+30,3,1
35,48,1e+30,3,1
35,49,1e+30,3,1
35,50,1e+30,3,1
35,51,1e+30,3,1
35,52,1e+30,3,1
35,53,1e+30,3,1
35,54,1e+30,3,1
35,55,1e+30,3,1
35,56,1e+30,3,1
36,0,13.043367599208809,3,1
36,1,13.043433260582088,3,1
36,2,13.043571709035547,3,1
36,3,13.043786350466357,3,1
36,4,13.044076386076956,3,1
36,5,13.044440842033143,3,1
36,6,13.044884884877087,3,1
36,7,13.045416922802655,3,1
36,8,13.046043356448179,3,1
36,9,13.046761977872352,3,1
36,10,13.047571173766553,3,1
36,11,13.048462184217836,3,1
36,12,13.049416499278344,3,1
36,13,13.050430167010276,3,1
36,14,13.051510244040701,3,1
36,15,13.052642013471724,3,1
36,16,13.053796578410884,3,1
36,17,13.055066128587457,3,1
36,18,13.056506960630509,3,1
36,19,13.058149823902049,3,1
36,20,13.059736859929924,3,1
36,21,13.061312123085926,3,1
36,22,13.06284540426837,3,1
36,23,13.064449231130665,3,1
36,24,13.066128363055816,3,1
36,25,13.067710860597243,3,1
36,26,13.069155938814704,3,1
36,27,13.070540902517191,3,1
36,28,13.071764987377975,3,1
36,29,13.072791380686388,3,1
36,30,13.073639542287967,3,1
36,31,13.074299673848895,3,1
36,32,13.07478243338358,3,1
36,33,13.075277768459456,3,1
36,34,13.075769781969619,3,1
36,35,13.076056047434152,3,1
36,36,13.076172036821758,3,1
36,37,13.076117368155366,3,1
36,38,1e+30,3,1
36,39,1e+30,3,1
36,40,1e+30,3,1
36,41,1e+30,3,1
36,42,1e+30,3,1
36,43,1e+30,3,1
36,44,1e+30,3,1
36,45,1e+30,3,1
36,46,1e+30,3,1
36,47,1e+30,3,1
36,48,1e+30,3,1
36,49,1e+30,3,1
36,50,1e+30,3,1
36,51,1e+30,3,1
36,52,1e+30,3,1
36,53,1e+30,3,1
36,54,1e+30,3,1
36,55,1e+30,3,1
36,56,1e+30,3,1
37,0,13.043231079879648,3,1
37,1,13.043283300701393,3,1
37,2,13.043405425463423,3,1
37,3,13.043604174621976,3,1
37,4,13.04388066576247,3,1
37,5,13.044234095621258,3,1
37,6,13.044668390669477,3,1
37,7,13.045195657184008,3,1
37,8,13.045826287009644,3,1
37,9,13.046561736219962,3,1
37,10,13.047401153528144,3,1
37,11,13.048330555814696,3,1
37,12,13.049301197510603,3,1
37,13,13.05033257370163,3,1
37,14,13.051440929680007,3,1
37,15,13.052623914735227,3,1
37,16,13.053728365162918,3,1
37,17,13.055022322842172,3,1
37,18,13.05663472111299,3,1
37,19,13.058343379386896,3,1
37,20,13.060050476881049,3,1
37,21,13.061680215847295,3,1
37,22,13.063398024539682,3,1
37,23,13.065071870911774,3,1
37,24,13.06672178424454,3,1
37,25,13.068324292839165,3,1
37,26,13.069834790331422,3,1
37,27,13.071113631354832,3,1
37,28,13.07215232697739,3,1
37,29,13.073155730616511,3,1
37,30,13.073969409423922,3,1
37,31,13.074555960142824,3,1
37,32,13.075027505932864,3,1
37,33,13.075490466813658,3,1
37,34,13.075831377360503,3,1
37,35,13.076043082244798,3,1
37,36,13.076118818893558,3,1
37,37,13.076049842299057,3,1
37,38,1e+30,3,1
37,39,1e+30,3,1
37,40,1e+30,3,1
37,41,1e+30,3,1
37,42,1e+30,3,1
37,43,1e+30,3,1
37,44,1e+30,3,1
37,45,1e+30,3,1
37,46,1e+30,3,1
37,47,1e+30,3,1
37,48,1e+30,3,1
37,49,1e+30,3,1
37,50,1e+30,3,1
37,51,1e+30,3,1
37,52,1e+30,3,1
37,53,1e+30,3,1
37,54,1e+30,3,1
37,55,1e+30,3,1
37,56,1e+30,3,1
38,0,13.043147524628333,3,1
38,1,13.043169395535864,3,1
38,2,13.043268343148105,3,1
38,3,13.043445659099866,3,1
38,4,13.043701843120353,3,1
38,5,13.044037388526645,3,1
38,6,13.044456841606467,3,1
38,7,13.044973090931625,3,1
38,8,13.04560533021406,3,1
38,9,13.046365560911143,3,1
38,10,13.04724797678291,3,1
38,11,13.048258459096147,3,1
38,12,13.04926216863705,3,1
38,13,13.050453539629135,3,1
38,14,13.051576389792181,3,1
38,15,13.0527054719217,3,1
38,16,13.0538410802888,3,1
38,17,13.05515184617701,3,1
38,18,13.05681026875744,3,1
38,19,13.058819062720444,3,1
38,20,13.061108228854346,3,1
38,21,13.06327221611557,3,1
38,22,13.065099622415065,3,1
38,23,13.06670610054691,3,1
38,24,13.068315747676342,3,1
38,25,13.069861220192342,3,1
38,26,13.07127378866597,3,1
38,27,13.072480348590174,3,1
38,28,13.073347874704703,3,1
38,29,13.073950321592102,3,1
38,30,13.074599886422298,3,1
38,31,13.075070750614245,3,1
38,32,13.07543391557986,3,1
38,33,13.075731717651788,3,1
38,34,13.075963690856613,3,1
38,35,13.076106229851291,3,1
38,36,13.076148113536766,3,1
38,37,13.076077177532527,3,1
38,38,1e+30,3,1
38,39,1e+30,3,1
38,40,1e+30,3,1
38,41,1e+30,3,1
38,42,1e+30,3,1
38,43,1e+30,3,1
38,44,1e+30,3,1
38,45,1e+30,3,1
38,46,1e+30,3,1
38,47,1e+30,3,1
38,48,1e+30,3,1
38,49,1e+30,3,1
38,50,1e+30,3,1
38,51,1e+30,3,1
38,52,1e+30,3,1
38,53,1e+30,3,1
38,54,1e+30,3,1
38,55,1e+30,3,1
38,56,1e+30,3,1
39,0,1e+30,3,1
39,1,13.043083928483036,3,1
39,2,13.043159195964929,3,1
39,3,13.043311356039576,3,1
39,4,13.043542340242121,3,1
39,5,13.0438523312279,3,1
39,6,13.044246059901097,3,1
39,7,13.044736218697812,3,1
39,8,13.045349640745771,3,1
39,9,13.046164320612803,3,1
39,10,13.047150607195203,3,1
39,11,13.048196755142026,3,1
39,12,13.049499693883957,3,1
39,13,13.050624169815325,3,1
39,14,13.051735780351674,3,1
39,15,13.052840598436182,3,1
39,16,13.0539218896728,3,1
39,17,13.055287726696163,3,1
39,18,13.057889159715423,3,1
39,19,13.061323269575476,3,1
39,20,13.06276982852964,3,1
39,21,13.0644178072703,3,1
39,22,13.066294139156815,3,1
39,23,13.06798841497402,3,1
39,24,13.069590138842791,3,1
39,25,13.071093002626121,3,1
39,26,13.07245592118653,3,1
39,27,13.073630630616424,3,1
39,28,13.074586451938577,3,1
39,29,13.075087844397586,3,1
39,30,13.075294602382773,3,1
39,31,13.075564833546789,3,1
39,32,13.075787487120422,3,1
39,33,13.075975905070331,3,1
39,34,13.076124648954162,3,1
39,35,13.076211963006752,3,1
39,36,13.076227517177797,3,1
39,37,13.076168739545198,3,1
39,38,13.076056228934075,3,1
39,39,1e+30,3,1
39,40,1e+30,3,1
39,41,1e+30,3,1
39,42,1e+30,3,1
39,43,1e+30,3,1
39,44,1e+30,3,1
39,45,1e+30,3,1
39,46,1e+30,3,1
39,47,1e+30,3,1
39,48,1e+30,3,1
39,49,1e+30,3,1
39,50,1e+30,3,1
39,51,1e+30,3,1
39,52,1e+30,3,1
39,53,1e+30,3,1
39,54,1e+30,3,1
39,55,1e+30,3,1
39,56,1e+30,3,1
40,0,1e+30,3,1
40,1,13.043028697271,3,1
40,2,13.043079234083644,3,1
40,3,13.043203357838673,3,1
40,4,13.043405053263923,3,1
40,5,13.043683189043827,3,1
40,6,13.04403818811378,3,1
40,7,13.04448693087229,3,1
40,8,13.045066307417985,3,1
40,9,13.04579349782604,3,1
40,10,13.046970484819362,3,1
40,11,13.048615837208558,3,1
40,12,13.04981644700762,3,1
40,13,13.050693025749524,3,1
40,14,13.051939010475508,3,1
40,15,13.0533075168711,3,1
40,16,13.054227601712459,3,1
40,17,1e+30,3,1
40,18,1e+30,3,1
40,19,1e+30,3,1
40,20,1e+30,3,1
40,21,1e+30,3,1
40,22,1e+30,3,1
40,23,1e+30,3,1
40,24,1e+30,3,1
40,25,1e+30,3,1
40,26,1e+30,3,1
40,27,1e+30,3,1
40,28,13.075713156825502,3,1
40,29,13.075897053798867,3,1
40,30,13.075851316288686,3,1
40,31,13.075972368805763,3,1
40,32,13.076084572754016,3,1
40,33,13.076200722656264,3,1
40,34,13.076287796173675,3,1
40,35,13.076331231965618,3,1
40,36,13.076319702531077,3,1
40,37,13.076247569180751,3,1
40,38,13.076110138350824,3,1
40,39,1e+30,3,1
40,40,1e+30,3,1
40,41,1e+30,3,1
40,42,1e+30,3,1
40,43,1e+30,3,1
40,44,1e+30,3,1
40,45,1e+30,3,1
40,46,1e+30,3,1
40,47,1e+30,3,1
40,48,1e+30,3,1
40,49,1e+30,3,1
40,50,1e+30,3,1
40,51,1e+30,3,1
40,52,1e+30,3,1
40,53,1e+30,3,1
40,54,1e+30,3,1
40,55,1e+30,3,1
40,56,1e+30,3,1
41,0,1e+30,3,1
41,1,1e+30,3,1
41,2,13.043031239133692,3,1
41,3,13.043124251415493,3,1
41,4,13.04329553222694,3,1
41,5,13.043538063967882,3,1
41,6,13.04385031449804,3,1
41,7,13.04428574912867,3,1
41,8,13.045100448104067,3,1
41,9,13.046320945980575,3,1
41,10,13.04781685293224,3,1
41,11,13.048981111470683,3,1
41,12,1e+30,3,1
41,13,1e+30,3,1
41,14,1e+30,3,1
41,15,1e+30,3,1
41,16,1e+30,3,1
41,17,1e+30,3,1
41,18,1e+30,3,1
41,19,1e+30,3,1
41,20,1e+30,3,1
41,21,1e+30,3,1
41,22,1e+30,3,1
41,23,1e+30,3,1
41,24,1e+30,3,1
41,25,1e+30,3,1
41,26,1e+30,3,1
41,27,1e+30,3,1
41,28,1e+30,3,1
41,29,1e+30,3,1
41,30,13.076481227711488,3,1
41,31,13.07628693175165,3,1
41,32,13.07632471492356,3,1
41,33,13.076392370316686,3,1
41,34,13.076438001022087,3,1
41,35,13.07644745855738,3,1
41,36,13.076412256009853,3,1
41,37,13.07632663729488,3,1
41,38,13.076183453204461,3,1
41,39,1e+30,3,1
41,40,1e+30,3,1
41,41,1e+30,3,1
41,42,1e+30,3,1
41,43,1e+30,3,1
41,44,1e+30,3,1
41,45,1e+30,3,1
41,46,1e+30,3,1
41,47,1e+30,3,1
41,48,1e+30,3,1
41,49,1e+30,3,1
41,50,1e+30,3,1
41,51,1e+30,3,1
41,52,1e+30,3,1
41,53,1e+30,3,1
41,54,1e+30,3,1
41,55,1e+30,3,1
41,56,1e+30,3,1
42,0,1e+30,3,1
42,1,1e+30,3,1
42,2,13.042995398587742,3,1
42,3,13.04307072765965,3,1
42,4,13.04321545135731,3,1
42,5,13.043430819757676,3,1
42,6,13.043705802147574,3,1
42,7,13.044118759789757,3,1
42,8,13.045603583111825,3,1
42,9,13.047778325824472,3,1
42,10,13.048522831670104,3,1
42,11,1e+30,3,1
42,12,1e+30,3,1
42,13,1e+30,3,1
42,14,1e+30,3,1
42,15,1e+30,3,1
42,16,1e+30,3,1
42,17,1e+30,3,1
42,18,1e+30,3,1
42,19,1e+30,3,1
42,20,1e+30,3,1
42,21,1e+30,3,1
42,22,1e+30,3,1
42,23,1e+30,3,1
42,24,1e+30,3,1
42,25,1e+30,3,1
42,26,1e+30,3,1
42,27,1e+30,3,1
42,28,1e+30,3,1
42,29,1e+30,3,1
42,30,1e+30,3,1
42,31,13.076499903471122,3,1
42,32,13.076530133450516,3,1
42,33,13.076558788828658,3,1
42,34,13.07656851010199,3,1
42,35,13.07655112510043,3,1
42,36,13.07649511434926,3,1
42,37,13.0763982564189,3,1
42,38,13.076259457066813,3,1
42,39,1e+30,3,1
42,40,1e+30,3,1
42,41,1e+30,3,1
42,42,1e+30,3,1
42,43,1e+30,3,1
42,44,1e+30,3,1
42,45,1e+30,3,1
42,46,1e+30,3,1
42,47,1e+30,3,1
42,48,1e+30,3,1
42,49,1e+30,3,1
42,50,1e+30,3,1
42,51,1e+30,3,1
42,52,1e+30,3,1
42,53,1e+30,3,1
42,54,1e+30,3,1
42,55,1e+30,3,1
42,56,1e+30,3,1
43,0,1e+30,3,1
43,1,1e+30,3,1
43,2,1e+30,3,1
43,3,13.043071788328914,3,1
43,4,13.043217501753611,3,1
43,5,13.043471284511552,3,1
43,6,13.043823980099491,3,1
43,7,13.045032859171332,3,1
43,8,13.046032828834255,3,1
43,9,1e+30,3,1
43,10,1e+30,3,1
43,11,1e+30,3,1
43,12,1e+30,3,1
43,13,1e+30,3,1
43,14,1e+30,3,1
43,15,1e+30,3,1
43,16,1e+30,3,1
43,17,1e+30,3,1
43,18,1e+30,3,1
43,19,1e+30,3,1
43,20,1e+30,3,1
43,21,1e+30,3,1
43,22,1e+30,3,1
43,23,1e+30,3,1
43,24,1e+30,3,1
43,25,1e+30,3,1
43,26,1e+30,3,1
43,27,1e+30,3,1
43,28,1e+30,3,1
43,29,1e+30,3,1
43,30,1e+30,3,1
43,31,1e+30,3,1
43,32,13.077017338092917,3,1
43,33,13.07674932502722,3,1
43,34,13.076687715987411,3,1
43,35,13.076635170017354,3,1
43,36,13.076560360202414,3,1
43,37,13.076447944646969,3,1
43,38,13.076295506480799,3,1
43,39,1e+30,3,1
43,40,1e+30,3,1
43,41,1e+30,3,1
43,42,1e+30,3,1
43,43,1e+30,3,1
43,44,1e+30,3,1
43,45,1e+30,3,1
43,46,1e+30,3,1
43,47,1e+30,3,1
43,48,1e+30,3,1
43,49,1e+30,3,1
43,50,1e+30,3,1
43,51,1e+30,3,1
43,52,1e+30,3,1
43,53,1e+30,3,1
43,54,1e+30,3,1
43,55,1e+30,3,1
43,56,1e+30,3,1
44,0,1e+30,3,1
44,1,1e+30,3,1
44,2,1e+30,3,1
44,3,13.043104756131951,3,1
44,4,13.04348972833345,3,1
44,5,13.044438411287215,3,1
44,6,13.045247918445627,3,1
44,7,13.04583889141236,3,1
44,8,1e+30,3,1
44,9,1e+30,3,1
44,10,1e+30,3,1
44,11,1e+30,3,1
44,12,1e+30,3,1
44,13,1e+30,3,1
44,14,1e+30,3,1
44,15,1e+30,3,1
44,16,1e+30,3,1
44,17,1e+30,3,1
44,18,1e+30,3,1
44,19,1e+30,3,1
44,20,1e+30,3,1
44,21,1e+30,3,1
44,22,1e+30,3,1
44,23,1e+30,3,1
44,24,1e+30,3,1
44,25,1e+30,3,1
44,26,1e+30,3,1
44,27,1e+30,3,1
44,28,1e+30,3,1
44,29,1e+30,3,1
44,30,1e+30,3,1
44,31,1e+30,3,1
44,32,1e+30,3,1
44,33,13.077080055504254,3,1
44,34,13.076835907865176,3,1
44,35,13.076699669577847,3,1
44,36,13.076607495546915,3,1
44,37,13.076472527178565,3,1
44,38,13.076300388941812,3,1
44,39,1e+30,3,1
44,40,1e+30,3,1
44,41,1e+30,3,1
44,42,1e+30,3,1
44,43,1e+30,3,1
44,44,1e+30,3,1
44,45,1e+30,3,1
44,46,1e+30,3,1
44,47,1e+30,3,1
44,48,1e+30,3,1
44,49,1e+30,3,1
44,50,1e+30,3,1
44,51,1e+30,3,1
44,52,1e+30,3,1
44,53,1e+30,3,1
44,54,1e+30,3,1
44,55,1e+30,3,1
44,56,1e+30,3,1
45,0,1e+30,3,1
45,1,1e+30,3,1
45,2,1e+30,3,1
45,3,1e+30,3,1
45,4,13.045905168423207,3,1
45,5,13.045920124962498,3,1
45,6,13.04628230071696,3,1
45,7,1e+30,3,1
45,8,1e+30,3,1
45,9,1e+30,3,1
45,10,1e+30,3,1
45,11,1e+30,3,1
45,12,1e+30,3,1
45,13,1e+30,3,1
45,14,1e+30,3,1
45,15,1e+30,3,1
45,16,1e+30,3,1
45,17,1e+30,3,1
45,18,1e+30,3,1
45,19,1e+30,3,1
45,20,1e+30,3,1
45,21,1e+30,3,1
45,22,1e+30,3,1
45,23,1e+30,3,1
45,24,1e+30,3,1
45,25,1e+30,3,1
45,26,1e+30,3,1
45,27,1e+30,3,1
45,28,1e+30,3,1
45,29,1e+30,3,1
45,30,1e+30,3,1
45,31,1e+30,3,1
45,32,1e+30,3,1
45,33,1e+30,3,1
45,34,13.076975771489534,3,1
45,35,13.076751044447843,3,1
45,36,13.076649048108603,3,1
45,37,13.076464635980585,3,1
45,38,13.076298494499902,3,1
45,39,1e+30,3,1
45,40,1e+30,3,1
45,41,1e+30,3,1
45,42,1e+30,3,1
45,43,1e+30,3,1
45,44,1e+30,3,1
45,45,1e+30,3,1
45,46,1e+30,3,1
45,47,1e+30,3,1
45,48,1e+30,3,1
45,49,1e+30,3,1
45,50,1e+30,3,1
45,51,1e+30,3,1
45,52,1e+30,3,1
45,53,1e+30,3,1
45,54,1e+30,3,1
45,55,1e+30,3,1
45,56,1e+30,3,1
46,0,1e+30,3,1
46,1,1e+30,3,1
46,2,1e+30,3,1
46,3,1e+30,3,1
46,4,13.047613136757679,3,1
46,5,1e+30,3,1
46,6,1e+30,3,1
46,7,1e+30,3,1
46,8,1e+30,3,1
46,9,1e+30,3,1
46,10,1e+30,3,1
46,11,1e+30,3,1
46,12,1e+30,3,1
46,13,1e+30,3,1
46,14,1e+30,3,1
46,15,1e+30,3,1
46,16,1e+30,3,1
46,17,1e+30,3,1
46,18,1e+30,3,1
46,19,1e+30,3,1
46,20,1e+30,3,1
46,21,1e+30,3,1
46,22,1e+30,3,1
46,23,1e+30,3,1
46,24,1e+30,3,1
46,25,1e+30,3,1
46,26,1e+30,3,1
46,27,1e+30,3,1
46,28,1e+30,3,1
46,29,1e+30,3,1
46,30,1e+30,3,1
46,31,1e+30,3,1
46,32,1e+30,3,1
46,33,1e+30,3,1
46,34,1e+30,3,1
46,35,13.076787157699501,3,1
46,36,13.076739289020946,3,1
46,37,1e+30,3,1
46,38,1e+30,3,1
46,39,1e+30,3,1
46,40,1e+30,3,1
46,41,1e+30,3,1
46,42,1e+30,3,1
46,43,1e+30,3,1
46,44,1e+30,3,1
46,45,1e+30,3,1
46,46,1e+30,3,1
46,47,1e+30,3,1
46,48,1e+30,3,1
46,49,1e+30,3,1
46,50,1e+30,3,1
46,51,1e+30,3,1
46,52,1e+30,3,1
46,53,1e+30,3,1
46,54,1e+30,3,1
46,55,1e+30,3,1
46,56,1e+30,3,1
0,0,1e+30,4,1
0,1,1e+30,4,1
0,2,1e+30,4,1
0,3,1e+30,4,1
0,4,1e+30,4,1
0,5,1e+30,4,1
0,6,1e+30,4,1
0,7,1e+30,4,1
0,8,1e+30,4,1
0,9,1e+30,4,1
0,10,1e+30,4,1
0,11,1e+30,4,1
0,12,1e+30,4,1
0,13,1e+30,4,1
0,14,1e+30,4,1
0,15,1e+30,4,1
0,16,1e+30,4,1
0,17,1e+30,4,1
0,18,1e+30,4,1
0,19,1e+30,4,1
0,20,1e+30,4,1
0,21,1e+30,4,1
0,22,1e+30,4,1
0,23,1e+30,4,1
0,24,1e+30,4,1
0,25,1e+30,4,1
0,26,1e+30,4,1
0,27,1e+30,4,1
0,28,1e+30,4,1
0,29,1e+30,4,1
0,30,1e+30,4,1
0,31,1e+30,4,1
0,32,1e+30,4,1
0,33,1e+30,4,1
0,34,1e+30,4,1
0,35,1e+30,4,1
0,36,1e+30,4,1
0,37,1e+30,4,1
0,38,1e+30,4,1
0,39,1e+30,4,1
0,40,1e+30,4,1
0,41,1e+30,4,1
0,42,1e+30,4,1
0,43,1e+30,4,1
0,44,1e+30,4,1
0,45,1e+30,4,1
0,46,1e+30,4,1
0,47,1e+30,4,1
0,48,1e+30,4,1
0,49,1e+30,4,1
0,50,1e+30,4,1
0,51,1e+30,4,1
0,52,1e+30,4,1
0,53,1e+30,4,1
0,54,1e+30,4,1
0,55,1e+30,4,1
0,56,1e+30,4,1
1,0,1e+30,4,1
1,1,1e+30,4,1
1,2,1e+30,4,1
1,3,1e+30,4,1
1,4,1e+30,4,1
1,5,1e+30,4,1
1,6,1e+30,4,1
1,7,1e+30,4,1
1,8,1e+30,4,1
1,9,1e+30,4,1
1,10,1e+30,4,1
1,11,1e+30,4,1
1,12,1e+30,4,1
1,13,1e+30,4,1
1,14,1e+30,4,1
1,15,1e+30,4,1
1,16,1e+30,4,1
1,17,1e+30,4,1
1,18,1e+30,4,1
1,19,1e+30,4,1
1,20,1e+30,4,1
1,21,1e+30,4,1
1,22,1e+30,4,1
1,23,1e+30,4,1
1,24,1e+30,4,1
1,25,1e+30,4,1
1,26,1e+30,4,1
1,27,13.093136678671986,4,1
1,28,13.093689111076941,4,1
1,29,13.094438774935318,4,1
1,30,13.095265452485304,4,1
1,31,13.096115888554953,4,1
1,32,13.096971285459242,4,1
1,33,13.097824449004687,4,1
1,34,13.098664829508044,4,1
1,35,13.099488101160103,4,1
1,36,13.100284888332569,4,1
1,37,13.101046801729913,4,1
1,38,13.101766838626018,4,1
1,39,13.102432851606403,4,1
1,40,13.103030274385018,4,1
1,41,13.103532730218776,4,1
1,42,13.103875604134169,4,1
1,43,1e+30,4,1
1,44,1e+30,4,1
1,45,1e+30,4,1
1,46,1e+30,4,1
1,47,1e+30,4,1
1,48,1e+30,4,1
1,49,1e+30,4,1
1,50,1e+30,4,1
1,51,1e+30,4,1
1,52,1e+30,4,1
1,53,1e+30,4,1
1,54,1e+30,4,1
1,55,1e+30,4,1
1,56,1e+30,4,1
2,0,1e+30,4,1
2,1,1e+30,4,1
2,2,1e+30,4,1
2,3,1e+30,4,1
2,4,1e+30,4,1
2,5,1e+30,4,1
2,6,1e+30,4,1
2,7,1e+30,4,1
2,8,1e+30,4,1
2,9,1e+30,4,1
2,10,1e+30,4,1
2,11,1e+30,4,1
2,12,1e+30,4,1
2,13,1e+30,4,1
2,14,1e+30,4,1
2,15,1e+30,4,1
2,16,1e+30,4,1
2,17,1e+30,4,1
2,18,1e+30,4,1
2,19,1e+30,4,1
2,20,1e+30,4,1
2,21,1e+30,4,1
2,22,1e+30,4,1
2,23,1e+30,4,1
2,24,13.08961196082668,4,1
2,25,13.090300236191212,4,1
2,26,13.09128807945992,4,1
2,27,13.092499120773446,4,1
2,28,13.093407916391262,4,1
2,29,13.094278891521821,4,1
2,30,13.095152454034706,4,1
2,31,13.096026280848347,4,1
2,32,13.096897597744787,4,1
2,33,13.097760153455932,4,1
2,34,13.098607361304618,4,1
2,35,13.099435170024952,4,1
2,36,13.100237279066892,4,1
2,37,13.101006362923728,4,1
2,38,13.101735309424635,4,1
2,39,13.102415665513577,4,1
2,40,13.103039495182287,4,1
2,41,13.103604803780081,4,1
2,42,13.104132047613444,4,1
2,43,13.104755619305331,4,1
2,44,13.105273805021898,4,1
2,45,13.105700431602811,4,1
2,46,13.106026507763625,4,1
2,47,13.10622419708447,4,1
2,48,1e+30,4,1
2,49,1e+30,4,1
2,50,1e+30,4,1
2,51,1e+30,4,1
2,52,1e+30,4,1
2,53,1e+30,4,1
2,54,1e+30,4,1
2,55,1e+30,4,1
2,56,1e+30,4,1
3,0,1e+30,4,1
3,1,1e+30,4,1
3,2,1e+30,4,1
3,3,1e+30,4,1
3,4,1e+30,4,1
3,5,1e+30,4,1
3,6,1e+30,4,1
3,7,1e+30,4,1
3,8,1e+30,4,1
3,9,1e+30,4,1
3,10,1e+30,4,1
3,11,1e+30,4,1
3,12,1e+30,4,1
3,13,1e+30,4,1
3,14,1e+30,4,1
3,15,1e+30,4,1
3,16,1e+30,4,1
3,17,1e+30,4,1
3,18,1e+30,4,1
3,19,1e+30,4,1
3,20,1e+30,4,1
3,21,13.085500747003275,4,1
3,22,13.086276291235867,4,1
3,23,13.087411611616211,4,1
3,24,13.08883478518183,4,1
3,25,13.089918859600981,4,1
3,26,13.090986810328538,4,1
3,27,13.092081142047638,4,1
3,28,13.093080304465172,4,1
3,29,13.094027792291266,4,1
3,30,13.094952184963624,4,1
3,31,13.095860408119476,4,1
3,32,13.09675319651081,4,1
3,33,13.097631394977295,4,1
3,34,13.098492420765258,4,1
3,35,13.099331786902233,4,1
3,36,13.10014452855846,4,1
3,37,13.10092505105152,4,1
3,38,13.101668171718329,4,1
3,39,13.102368223684419,4,1
3,40,13.10302095179658,4,1
3,41,13.103628575812383,4,1
3,42,13.104204085498408,4,1
3,43,13.104771589806957,4,1
3,44,13.105278823160692,4,1
3,45,13.10571325474329,4,1
3,46,13.106064949696076,4,1
3,47,13.106336103567976,4,1
3,48,13.106558524568918,4,1
3,49,1e+30,4,1
3,50,1e+30,4,1
3,51,1e+30,4,1
3,52,1e+30,4,1
3,53,1e+30,4,1
3,54,1e+30,4,1
3,55,1e+30,4,1
3,56,1e+30,4,1
4,0,1e+30,4,1
4,1,1e+30,4,1
4,2,1e+30,4,1
4,3,1e+30,4,1
4,4,1e+30,4,1
4,5,1e+30,4,1
4,6,1e+30,4,1
4,7,1e+30,4,1
4,8,1e+30,4,1
4,9,1e+30,4,1
4,10,1e+30,4,1
4,11,1e+30,4,1
4,12,1e+30,4,1
4,13,1e+30,4,1
4,14,1e+30,4,1
4,15,1e+30,4,1
4,16,1e+30,4,1
4,17,1e+30,4,1
4,18,13.081138526903304,4,1
4,19,13.081929101348184,4,1
4,20,13.083118218293976,4,1
4,21,13.084641694786528,4,1
4,22,13.08583289912757,4,1
4,23,13.087040014881728,4,1
4,24,13.08829939729655,4,1
4,25,13.089465952549052,4,1
4,26,13.090583564031649,4,1
4,27,13.09167426271158,4,1
4,28,13.092716852629808,4,1
4,29,13.093714700080794,4,1
4,30,13.094681382312116,4,1
4,31,13.09562502039774,4,1
4,32,13.096544040129498,4,1
4,33,13.097441702212047,4,1
4,34,13.098322191084561,4,1
4,35,13.099178433152723,4,1
4,36,13.100005324324545,4,1
4,37,13.100801295931564,4,1
4,38,13.1015615395985,4,1
4,39,13.102282358307447,4,1
4,40,13.102960641390888,4,1
4,41,13.103596596757884,4,1
4,42,13.1041954852118,4,1
4,43,13.10475921847336,4,1
4,44,13.105270225178119,4,1
4,45,13.105717624015435,4,1
4,46,13.10609589974156,4,1
4,47,13.10641756417328,4,1
4,48,13.106694565525554,4,1
4,49,13.10692828268789,4,1
4,50,1e+30,4,1
4,51,1e+30,4,1
4,52,1e+30,4,1
4,53,1e+30,4,1
4,54,1e+30,4,1
4,55,1e+30,4,1
4,56,1e+30,4,1
5,0,1e+30,4,1
5,1,1e+30,4,1
5,2,1e+30,4,1
5,3,1e+30,4,1
5,4,1e+30,4,1
5,5,1e+30,4,1
5,6,1e+30,4,1
5,7,1e+30,4,1
5,8,1e+30,4,1
5,9,1e+30,4,1
5,10,1e+30,4,1
5,11,1e+30,4,1
5,12,1e+30,4,1
5,13,1e+30,4,1
5,14,1e+30,4,1
