,mm
2024-03-31,23.599999999999994
2024-04-01,25.599999999999994
2024-04-02,27.999999999999993
2024-04-03,14.799999999999997
2024-04-04,14.799999999999997
2024-04-05,14.399999999999997
2024-04-06,14.399999999999997
2024-04-07,14.399999999999997
2024-04-08,14.399999999999997
2024-04-09,13.999999999999996
2024-04-10,13.999999999999996
2024-04-11,14.199999999999996
2024-04-12,14.199999999999996
2024-04-13,14.199999999999996
2024-04-14,14.199999999999996
2024-04-15,14.199999999999996
2024-04-16,14.599999999999996
2024-04-17,16.599999999999998
2024-04-18,13.799999999999997
2024-04-19,11.799999999999997
2024-04-20,8.399999999999997
2024-04-21,7.599999999999997
2024-04-22,8.399999999999997
2024-04-23,8.999999999999996
2024-04-24,8.999999999999996
2024-04-25,8.999999999999996
2024-04-26,8.999999999999996
2024-04-27,8.999999999999996
2024-04-28,8.799999999999995
2024-04-29,8.599999999999996
2024-04-30,8.799999999999997
2024-05-01,8.799999999999997
2024-05-02,12.599999999999996
2024-05-03,12.599999999999996
2024-05-04,12.199999999999996
2024-05-05,5.399999999999997
2024-05-06,5.399999999999997
2024-05-07,5.399999999999997
2024-05-08,19.599999999999994
2024-05-09,27.799999999999997
2024-05-10,27.199999999999996
2024-05-11,26.799999999999997
2024-05-12,26.799999999999997
2024-05-13,26.799999999999997
2024-05-14,26.799999999999997
2024-05-15,26.799999999999997
2024-05-16,26.799999999999997
2024-05-17,26.799999999999997
2024-05-18,26.599999999999994
2024-05-19,26.599999999999994
2024-05-20,23.599999999999998
2024-05-21,23.599999999999998
2024-05-22,23.599999999999998
2024-05-23,23.599999999999998
2024-05-24,26.799999999999997
2024-05-25,26.799999999999997
2024-05-26,12.599999999999998
2024-05-27,4.399999999999997
2024-05-28,4.199999999999997
2024-05-29,3.999999999999997
2024-05-30,3.999999999999997
