kper,kstp,k,i,j,SPq
2,48,0,34,30,-13.661093259221843
2,48,0,34,31,-18.31702676500845
2,48,0,34,33,-11.910173628922962
2,48,0,35,33,-16.367681643007018
2,48,0,36,32,-19.517127730469383
2,48,0,36,33,-22.24766734315756
2,48,0,37,32,-28.010864494694374
2,49,0,32,30,-56.10574485492907
2,49,0,33,30,-51.196767408018104
2,49,0,33,31,-5.189872158661615
2,49,0,33,32,-15.21547199111967
2,49,0,33,33,-8.319297714279287
2,49,0,34,30,-13.466674182835504
2,49,0,34,31,-18.123303990810427
2,49,0,34,33,-11.759312741905546
2,49,0,35,33,-16.221291662533417
2,49,0,36,32,-19.35319548398104
2,49,0,36,33,-22.116775259228575
2,49,0,37,32,-27.867135158053884
2,50,0,32,30,-55.99533775316047
2,50,0,33,30,-51.076604279376284
2,50,0,33,31,-5.0612339234393176
2,50,0,33,32,-15.088984308825957
2,50,0,33,33,-8.22068092219854
2,50,0,34,30,-13.325477885659211
2,50,0,34,31,-17.98425503454564
2,50,0,34,33,-11.66120546206048
2,50,0,35,33,-16.12712757510235
2,50,0,36,32,-19.240477423742732
2,50,0,36,33,-22.03643337102494
2,50,0,37,32,-27.772014377849814
2,51,0,32,30,-55.95233426114885
2,51,0,33,30,-51.01868025125293
2,51,0,33,31,-4.993023908459236
2,51,0,33,32,-15.021870906984418
2,51,0,33,33,-8.178747063613514
2,51,0,34,30,-13.243405899312734
2,51,0,34,31,-17.905201423182575
2,51,0,34,33,-11.621344479429013
2,51,0,35,33,-16.09089178454758
2,51,0,36,32,-19.184897586371335
2,51,0,36,33,-22.012501687639997
2,51,0,37,32,-27.732154523784857
2,52,0,32,30,-55.99552644705045
2,52,0,33,30,-51.045731272543094
2,52,0,33,31,-5.008669406878084
2,52,0,33,32,-15.038259469131162
2,52,0,33,33,-8.218189612499373
2,52,0,34,30,-13.245183653566983
2,52,0,34,31,-17.910394929740278
2,52,0,34,33,-11.664299232249846
2,52,0,35,33,-16.13739858385111
2,52,0,36,32,-19.211531602177615
2,52,0,36,33,-22.07003521578349
2,52,0,37,32,-27.773546780998345
