Unnamed: 0,time,kper,kstp,time.1,pk4head,confhead,awswhead,pwswhead,springhead,awgwhead,pwgwhead,pk4confdiff,pk4springdiff,pk4awswdiff,pk4pwswdiff,pk4awgwdiff,pk4pwgwdiff,awswgwdiff,pwswgwdiff,firstnegday,springcum,springq,pwtot,pwcum,pwq,awcum,awq,awtot
47,48.0,2,47,48.0,7.368624557221784,11.746666666666668,7.577124965667725,8.119999702453612,7.383245599999999,3.4811861797571817,4.644549556407182,-4.378042109444884,-0.014621042778214743,-2.9255039956550783,-3.468378732440965,1.1704347902554648,0.0070714136054643,0,0,30,0,0,-1925.7346565999999,-161.73495078422292,-4.644549556407182,-13411.326571537498,-3.4811861797571817,-15337.061228137498
48,49.0,2,48,49.0,7.377607569692185,11.702000000000002,7.576333299001058,8.119999702453612,7.380680536,3.4016563785769542,4.594882311717104,-4.3243924303078165,-0.0030729663078146174,-2.9753190181611338,-3.518985421613688,1.1993579022629697,0.0061319691228201,0,0,30,0,0,-1925.7346565999999,-159.862418164467,-4.594882311717104,-13297.637368079999,-3.4016563785769542,-15223.372024679999
49,50.0,2,49,50.0,7.378559302162587,11.657333333333334,7.576857108524867,8.119799702453612,7.378619976,3.32397348981931,4.545777555220901,-4.278774031170747,-6.0673837413816045e-05,-3.0258936709909534,-3.5688362649196987,1.2269899477146031,0.0051858823130119,0,0,30,0,0,-1912.8277252799999,-158.02074822322558,-4.545777555220901,-13385.920058048569,-3.32397348981931,-15298.747783328568
50,51.0,2,50,51.0,7.366891194632991,11.612666666666668,7.577692273360032,8.119599702453613,7.37610168,3.248094263965789,4.497228911292402,-4.245775472033676,-0.009210485367008303,-3.076229936386122,-3.6181373654797024,1.2533680730081214,0.0042334256815079,0,0,30,0,0,-1899.92079396,-156.20923256161595,-4.497228911292402,-13518.263266393844,-3.248094263965789,-15418.184060353844
51,52.0,2,51,52.0,7.363675367103394,11.568,7.577833299001058,8.119499702453613,7.37302284,3.1739764686043257,4.449230076607864,-4.204324632896606,-0.009347472896606313,-3.1253283559396143,-3.6669947593921695,1.2785284744571177,0.0032748664535793,0,0,30,0,0,-1893.4673283,-154.42718976296788,-4.449230076607864,-13546.057071749998,-3.1739764686043257,-15439.524400049997
52,53.0,3,1,53.0,7.357238539573795,13.5,9.955408,9.168416,9.123255,13.475494548899006,9.390918916202198,-6.142761460426205,-1.7660164604262052,-0.6835320889785272,0.1034599110214724,-4.203618637877533,-0.1190430051807247,0,0,-1,0,0,-1882.7115522000001,-21.293723740457743,-0.2225029162021972,-13384.439097436361,0.0,-15267.150649636362
53,54.0,4,1,54.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548869024,9.39091891624494,-5.7,-1.3232550000000005,-0.683532089357417,0.1034599106425826,-4.203618638226441,-0.1190430056023554,0,0,0,0,0,-5689.873561199999,-21.29372374126835,-0.2225029162449381,-65939.13679865454,0.0,-71629.01035985454
54,55.0,4,2,55.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548839375,9.39091891628719,-5.7,-1.3232550000000005,-0.6835320897318589,0.1034599102681408,-4.203618638571236,-0.1190430060190479,0,0,0,0,0,-5689.873561199999,-21.293723742069535,-0.2225029162871887,-65939.13679865454,0.0,-71629.01035985454
55,56.0,4,3,56.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454881007,9.390918916328951,-5.7,-1.3232550000000005,-0.683532090101906,0.1034599098980937,-4.203618638911976,-0.1190430064308589,0,0,0,0,0,-5689.873561199999,-21.293723742861417,-0.2225029163289527,-65939.13679865454,0.0,-71629.01035985454
56,57.0,4,4,57.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548781096,9.39091891637024,-5.7,-1.3232550000000005,-0.6835320904676134,0.1034599095323862,-4.203618639248708,-0.1190430068378525,0,0,0,0,0,-5689.873561199999,-21.29372374364409,-0.2225029163702387,-65939.13679865454,0.0,-71629.01035985454
57,58.0,4,5,58.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454875245,9.390918916411051,-5.7,-1.3232550000000005,-0.6835320908290292,0.1034599091709704,-4.203618639581478,-0.1190430072400801,0,0,0,0,0,-5689.873561199999,-21.293723744417655,-0.2225029164110505,-65939.13679865454,0.0,-71629.01035985454
58,59.0,4,6,59.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454872413,9.390918916451394,-5.7,-1.3232550000000005,-0.6835320911862066,0.103459908813793,-4.203618639910337,-0.1190430076376003,0,0,0,0,0,-5689.873561199999,-21.293723745182213,-0.2225029164513934,-65939.13679865454,0.0,-71629.01035985454
59,60.0,4,7,60.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548696137,9.390918916491277,-5.7,-1.3232550000000005,-0.6835320915391936,0.1034599084608061,-4.203618640235328,-0.1190430080304683,0,0,0,0,0,-5689.873561199999,-21.29372374593786,-0.2225029164912744,-65939.13679865454,0.0,-71629.01035985454
60,61.0,4,8,61.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548668454,9.3909189165307,-5.7,-1.3232550000000005,-0.6835320918880381,0.1034599081119616,-4.203618640556492,-0.1190430084187372,0,0,0,0,0,-5689.873561199999,-21.293723746684705,-0.2225029165306988,-65939.13679865454,0.0,-71629.01035985454
61,62.0,4,9,62.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548641093,9.39091891656967,-5.7,-1.3232550000000005,-0.6835320922327899,0.1034599077672098,-4.203618640873881,-0.1190430088024587,0,0,0,0,0,-5689.873561199999,-21.293723747422824,-0.2225029165696685,-65939.13679865454,0.0,-71629.01035985454
62,63.0,4,10,63.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548614034,9.390918916608191,-5.7,-1.3232550000000005,-0.6835320925734987,0.103459907426501,-4.203618641187532,-0.1190430091816896,0,0,0,0,0,-5689.873561199999,-21.293723748152345,-0.2225029166081906,-65939.13679865454,0.0,-71629.01035985454
63,64.0,4,11,64.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548587292,9.390918916646273,-5.7,-1.3232550000000005,-0.6835320929102089,0.1034599070897908,-4.203618641497501,-0.1190430095564796,0,0,0,0,0,-5689.873561199999,-21.29372374887332,-0.2225029166462704,-65939.13679865454,0.0,-71629.01035985454
64,65.0,4,12,65.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454856085,9.390918916683914,-5.7,-1.3232550000000005,-0.683532093242972,0.1034599067570276,-4.203618641803821,-0.1190430099268855,0,0,0,0,0,-5689.873561199999,-21.293723749585865,-0.2225029166839132,-65939.13679865454,0.0,-71629.01035985454
65,66.0,4,13,66.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548534703,9.390918916721125,-5.7,-1.3232550000000005,-0.683532093571829,0.1034599064281707,-4.203618642106534,-0.1190430102929518,0,0,0,0,0,-5689.873561199999,-21.293723750290056,-0.2225029167211225,-65939.13679865454,0.0,-71629.01035985454
66,67.0,4,14,67.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454850886,9.390918916757906,-5.7,-1.3232550000000005,-0.6835320938968295,0.1034599061031702,-4.20361864240569,-0.1190430106547353,0,0,0,0,0,-5689.873561199999,-21.293723750986004,-0.2225029167579055,-65939.13679865454,0.0,-71629.01035985454
67,68.0,4,15,68.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454848331,9.390918916794266,-5.7,-1.3232550000000005,-0.6835320942180179,0.1034599057819818,-4.203618642701327,-0.1190430110122839,0,0,0,0,0,-5689.873561199999,-21.29372375167378,-0.2225029167942658,-65939.13679865454,0.0,-71629.01035985454
68,69.0,4,16,69.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548458046,9.390918916830213,-5.7,-1.3232550000000005,-0.6835320945354386,0.103459905464561,-4.203618642993485,-0.1190430113656493,0,0,0,0,0,-5689.873561199999,-21.293723752353493,-0.2225029168302104,-65939.13679865454,0.0,-71629.01035985454
69,70.0,4,17,70.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548433074,9.390918916865743,-5.7,-1.3232550000000005,-0.6835320948491379,0.1034599051508617,-4.203618643282212,-0.119043011714881,0,0,0,0,0,-5689.873561199999,-21.29372375302522,-0.2225029168657428,-65939.13679865454,0.0,-71629.01035985454
70,71.0,4,18,71.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548408388,9.390918916900867,-5.7,-1.3232550000000005,-0.6835320951591548,0.1034599048408448,-4.203618643567543,-0.1190430120600218,0,0,0,0,0,-5689.873561199999,-21.29372375368905,-0.2225029169008667,-65939.13679865454,0.0,-71629.01035985454
71,72.0,4,19,72.0,7.8,13.5,9.955408,9.168416,9.123255,13.47549454838398,9.390918916935586,-5.7,-1.3232550000000005,-0.6835320954655373,0.1034599045344624,-4.203618643849518,-0.1190430124011232,0,0,0,0,0,-5689.873561199999,-21.29372375434506,-0.2225029169355856,-65939.13679865454,0.0,-71629.01035985454
72,73.0,4,20,73.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548359851,9.390918916969907,-5.7,-1.3232550000000005,-0.6835320957683262,0.1034599042316735,-4.203618644128179,-0.1190430127382331,0,0,0,0,0,-5689.873561199999,-21.293723754993344,-0.2225029169699066,-65939.13679865454,0.0,-71629.01035985454
73,74.0,4,21,74.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548335996,9.390918917003836,-5.7,-1.3232550000000005,-0.6835320960675659,0.1034599039324337,-4.20361864440356,-0.1190430130714013,0,0,0,0,0,-5689.873561199999,-21.29372375563399,-0.222502917003835,-65939.13679865454,0.0,-71629.01035985454
74,75.0,4,22,75.0,7.8,13.5,9.955408,9.168416,9.123255,13.475494548312412,9.390918917037371,-5.7,-1.3232550000000005,-0.6835320963632956,0.1034599036367041,-4.203618644675707,-0.1190430134006685,0,0,0,0,0,-5689.873561199999,-21.29372375626709,-0.2225029170373726,-65939.13679865454,0.0,-71629.01035985454
