oname,usecol,obs_name,truth,simulated,residual,nrmse_pct
arr-spq,spq,ob4708,-0.090153669339748,-0.2157065450720807,-0.1255528757323327,4.022010684502952
arr-spq,spq,ob4709,-0.090153669339748,-0.2578765749931335,-0.1677229056533855,5.372902170810864
arr-spq,spq,ob4710,-0.090153669339748,-0.2374344329052675,-0.1472807635655195,4.718050472576513
arr-spq,spq,ob4711,-0.090153669339748,-0.2628674298964104,-0.17271376055666238,5.532781198899221
arr-spq,spq,ob4712,-0.090153669339748,-0.2940274362856085,-0.2038737669458605,6.53097321875959
arr-spq,spq,ob4713,-0.0943076553148843,-5.065752536455537e-05,0.09425699778951975,3.0194661013327315
arr-spq,spq,ob4714,-0.0943076553148843,-0.0920861007332651,0.002221554581619198,0.07116616175743957
arr-spq,spq,ob4715,-0.0943076553148843,-0.0988981973597848,-0.004590542044900503,0.1470552469989754
arr-spq,spq,ob4716,-0.0943076553148843,-0.0097411940670311,0.0845664612478532,2.7090356051628057
arr-spq,spq,ob4717,-0.0943076553148843,-0.106551418780505,-0.0122437634656207,0.39222158146531216
arr-spq,spq,ob4718,-0.0943076553148843,-0.1462402674369513,-0.051932612122066985,1.6636299217422965
arr-spq,spq,ob4719,-0.0943076553148843,-0.041842426333325,0.0524652289815593,1.6806919817479269
arr-spq,spq,ob4720,-0.0943076553148843,-0.0550691316511997,0.039238523663684605,1.2569824506123977
arr-spq,spq,ob4721,-0.0943076553148843,-0.077376833070861,0.0169308222440233,0.5423686838368905
arr-spq,spq,ob4722,-0.0943076553148843,-0.1083734788840793,-0.014065823569195002,0.45059017845392885
arr-spq,spq,ob4723,-0.0943076553148843,-0.1467452093728871,-0.052437554058002794,1.6798054322556286
arr-spq,spq,ob4724,-0.0943076553148843,-0.1125427627601292,-0.018235107445244897,0.5841506739693668
arr-spq,spq,ob4725,-0.0943076553148843,-0.1095906636692881,-0.015283008354403799,0.48958195926794246
arr-spq,spq,ob4726,-0.0943076553148843,-0.148542308103174,-0.054234652788289706,1.7373744066989538
arr-spq,spq,ob4727,-0.0943076553148843,-0.143066138045043,-0.0487584827301587,1.5619486001972072
arr-spq,spq,ob4728,-0.0943076553148843,-0.2362675461843082,-0.1419598908694239,4.547599523446517
arr-spq,spq,ob4729,-0.0943076553148843,-0.2254344507145376,-0.1311267953996533,4.200567840806711
arr-spq,spq,ob4730,-0.0943076553148843,-0.2737121837712027,-0.1794045284563184,5.7471159150336115
arr-spq,spq,ob4731,-0.0943076553148843,-0.2459144511828741,-0.1516067958679898,4.856632309436501
arr-spq,spq,ob4732,-0.0943076553148843,-0.2682350879666524,-0.1739274326517681,5.571660452803409
arr-spq,spq,ob4733,-0.0943076553148843,-0.2968083741058644,-0.2025007187909801,6.4869884488604175
arr-spq,spq,ob4734,-0.1065241344827562,-5.77685000039216e-05,0.10646636598275228,3.4105858509822875
arr-spq,spq,ob4735,-0.1065241344827562,-0.0973935123410392,0.009130622141717004,0.29249397591207776
arr-spq,spq,ob4736,-0.1065241344827562,-0.1021804809202375,0.004343653562518701,0.13914632330265733
arr-spq,spq,ob4737,-0.1065241344827562,-0.010156944622798,0.09636718985995821,3.0870648321794136
arr-spq,spq,ob4738,-0.1065241344827562,-0.1108155357439954,-0.004291401261239197,0.13747245233148125
arr-spq,spq,ob4739,-0.1065241344827562,-0.1471053568592282,-0.040581222376472006,1.2999949944302895
arr-spq,spq,ob4740,-0.1065241344827562,-0.046155559439172,0.0603685750435842,1.9338709083107575
arr-spq,spq,ob4741,-0.1065241344827562,-0.0566157605130278,0.0499083739697284,1.598784672844603
arr-spq,spq,ob4742,-0.1065241344827562,-0.0783794759320244,0.028144658550731796,0.9015971696582938
arr-spq,spq,ob4743,-0.1065241344827562,-0.1122491749603042,-0.005725040477548002,0.1833982203561761
arr-spq,spq,ob4744,-0.1065241344827562,-0.1487856452691165,-0.0422615107863603,1.3538220206787754
arr-spq,spq,ob4745,-0.1065241344827562,-0.1199534090512273,-0.013429274568471095,0.4301987149594617
arr-spq,spq,ob4746,-0.1065241344827562,-0.112314771462433,-0.0057906369796768,0.18549956475700452
arr-spq,spq,ob4747,-0.1065241344827562,-0.1495450850371344,-0.0430209505543782,1.3781502158187762
arr-spq,spq,ob4748,-0.1065241344827562,-0.1513099165741156,-0.0447857820913594,1.4346855301768386
arr-spq,spq,ob4749,-0.1065241344827562,-0.2382163227752634,-0.13169218829250717,4.218679861282039
arr-spq,spq,ob4750,-0.1065241344827562,-0.2418999714204823,-0.1353758369377261,4.3366833249431265
arr-spq,spq,ob4751,-0.1065241344827562,-0.2761628645848759,-0.16963873010211966,5.434274452070818
arr-spq,spq,ob4752,-0.1065241344827562,-0.2447743636076266,-0.1382502291248704,4.42876274583025
arr-spq,spq,ob4753,-0.1065241344827562,-0.2681345988288315,-0.1616104643460753,5.177093798417943
arr-spq,spq,ob4754,-0.1065241344827562,-0.2980703821393693,-0.1915462476566131,6.136068569976615
arr-spq,spq,ob4755,-2.911731025146158,2.574482167095488e-09,2.91173102772064,93.27554813525728
arr-spq,spq,ob4756,-2.911731025146158,-0.0062225902138766,2.9055084349322815,93.07621112657382
arr-spq,spq,ob4757,-2.911731025146158,-0.0164880682568764,2.8952429568892817,92.74736272601231
arr-spq,spq,ob4758,-2.911731025146158,-0.0004429684530175,2.9112880566931407,93.26135782543655
arr-spq,spq,ob4759,-2.911731025146158,-0.0173778244994472,2.894353200646711,92.71885992117134
arr-spq,spq,ob4760,-2.911731025146158,-0.0328913032358368,2.8788397219103214,92.2218949821556
arr-spq,spq,ob4761,-2.911731025146158,-0.0048182892052175,2.906912735940941,93.12119706280302
arr-spq,spq,ob4762,-2.911731025146158,-0.0102920554156064,2.9014389697305516,92.94584826211451
arr-spq,spq,ob4763,-2.911731025146158,-0.0127759860095911,2.898955039136567,92.86627704297439
arr-spq,spq,ob4764,-2.911731025146158,-0.0217924123862758,2.8899386127598823,92.57744125955219
arr-spq,spq,ob4765,-2.911731025146158,-0.0392667394435132,2.872464285702645,92.017661726676
arr-spq,spq,ob4766,-2.911731025146158,-0.0410784684790996,2.8706525566670584,91.95962407922228
arr-spq,spq,ob4767,-2.911731025146158,-0.0416603438036009,2.870070681342557,91.94098405398556
arr-spq,spq,ob4768,-2.911731025146158,-0.0665080504988271,2.845222974647331,91.14500274945014
arr-spq,spq,ob4769,-2.911731025146158,-0.0717821717262268,2.8399488534199313,90.97604945543569
arr-spq,spq,ob4770,-2.911731025146158,-0.1123877389059089,2.799343286240249,89.67527458991084
arr-spq,spq,ob4771,-2.911731025146158,-0.1005879147658678,2.81114311038029,90.05327484271012
arr-spq,spq,ob4772,-2.911731025146158,-0.1247941628098487,2.7869368623363093,89.27784227936385
arr-spq,spq,ob4773,-2.911731025146158,-0.1345147286528316,2.7772162964933265,88.96644981262943
arr-spq,spq,ob4774,-2.911731025146158,-0.1267576710756208,2.7849733540705373,89.21494247577128
arr-spq,spq,ob4775,-2.911731025146158,-0.1761528287910891,2.735578196355069,87.63259837623937
arr-spq,spq,ob4776,-0.0672772307303319,-9.318094527439869e-05,0.0671840497850575,2.1522005329432137
arr-spq,spq,ob4777,-0.0672772307303319,-0.1033110653305975,-0.0360338346002656,1.154322168413368
arr-spq,spq,ob4778,-0.0672772307303319,-0.1091609600424847,-0.0418837293121528,1.341720018898194
arr-spq,spq,ob4779,-0.0672772307303319,-0.0117203396196586,0.0555568911106733,1.7797315142448114
arr-spq,spq,ob4780,-0.0672772307303319,-0.1119156900456427,-0.0446384593153108,1.4299661338596936
arr-spq,spq,ob4781,-0.0672772307303319,-0.154930818372204,-0.08765358764187209,2.8079298381202866
arr-spq,spq,ob4782,-0.0672772307303319,-0.0499134333145321,0.017363797415799798,0.5562387824455607
arr-spq,spq,ob4783,-0.0672772307303319,-0.0573866602945951,0.009890570435736802,0.3168384613759842
arr-spq,spq,ob4784,-0.0672772307303319,-0.0858315124136637,-0.0185542816833318,0.594375228272212
arr-spq,spq,ob4785,-0.0672772307303319,-0.1149352549047804,-0.047658024174448504,1.5266960737767445
arr-spq,spq,ob4786,-0.0672772307303319,-0.1505810742124493,-0.08330384348211739,2.6685884062068923
arr-spq,spq,ob4787,-0.0672772307303319,-0.1255419461679885,-0.0582647154376566,1.866475034147153
arr-spq,spq,ob4788,-0.0672772307303319,-0.1217061345927648,-0.054428903862432904,1.7435971227548228
arr-spq,spq,ob4789,-0.0672772307303319,-0.153132417872297,-0.0858551871419651,2.7503191622719547
arr-spq,spq,ob4790,-0.0672772307303319,-0.154665270761956,-0.08738804003162409,2.799423180511435
arr-spq,spq,ob4791,-0.0672772307303319,-0.2428228078732761,-0.1755455771429442,5.623496736079426
arr-spq,spq,ob4792,-0.0672772307303319,-0.2497350325845495,-0.1824578018542176,5.844925687668685
arr-spq,spq,ob4793,-0.0672772307303319,-0.289312673056191,-0.22203544232585912,7.112771540787331
arr-spq,spq,ob4794,-0.0672772307303319,-0.2483408008274821,-0.1810635700971502,5.800262313843993
arr-spq,spq,ob4795,-0.0672772307303319,-0.2746573086677164,-0.20738007793738453,6.64329577759261
arr-spq,spq,ob4796,-0.0672772307303319,-0.3051694711493269,-0.237892240418995,7.620734508426269
arr-spq,spq,ob4797,-0.0275907272154738,-0.0001091468769303,0.0274815803385435,0.8803558588677066
arr-spq,spq,ob4798,-0.0275907272154738,-0.1147796784918106,-0.0871889512763368,2.793045492256512
arr-spq,spq,ob4799,-0.0275907272154738,-0.1216282018981473,-0.0940374746826735,3.0124338109444713
arr-spq,spq,ob4800,-0.0275907272154738,-0.0152925782867896,0.0122981489286842,0.3939637869882615
arr-spq,spq,ob4801,-0.0275907272154738,-0.116629633703269,-0.0890389064877952,2.852307692209623
arr-spq,spq,ob4802,-0.0275907272154738,-0.1617703544379764,-0.1341796272225026,4.298363467851265
arr-spq,spq,ob4803,-0.0275907272154738,-0.0563812925024736,-0.028790565286999796,0.9222884025696028
arr-spq,spq,ob4804,-0.0275907272154738,-0.0622106716036796,-0.0346199443882058,1.1090290478340976
arr-spq,spq,ob4805,-0.0275907272154738,-0.091469084588482,-0.0638783573730082,2.046304669360706
arr-spq,spq,ob4806,-0.0275907272154738,-0.1219812467243587,-0.0943905195088849,3.0237433891189927
arr-spq,spq,ob4807,-0.0275907272154738,-0.1590759839576598,-0.13148525674218597,4.212050933816236
arr-spq,spq,ob4808,-0.0275907272154738,-0.1447448822969343,-0.1171541550814605,3.752962731623092
arr-spq,spq,ob4809,-0.0275907272154738,-0.1325624970989878,-0.10497176988351399,3.362707365960818
arr-spq,spq,ob4810,-0.0275907272154738,-0.1567505826365049,-0.1291598554210311,4.137558104361803
arr-spq,spq,ob4811,-0.0275907272154738,-0.1615442424746142,-0.1339535152591404,4.291120107416611
arr-spq,spq,ob4812,-0.0275907272154738,-0.2442124095120163,-0.2166216822965425,6.939345001934752
arr-spq,spq,ob4813,-0.0275907272154738,-0.2600560280538815,-0.23246530083840772,7.4468857705940295
arr-spq,spq,ob4814,-0.0275907272154738,-0.2978455092243166,-0.2702547820088428,8.657449018490805
arr-spq,spq,ob4815,-0.0275907272154738,-0.2599988711676806,-0.23240814395220682,7.445054784201627
arr-spq,spq,ob4816,-0.0275907272154738,-0.280313577795757,-0.2527228505802832,8.095824164306116
arr-spq,spq,ob4817,-0.0275907272154738,-0.3182312263866737,-0.29064049917119994,9.310493178252262
arr-spq,spq,ob4818,-0.018901499126163,-0.0002006794080224,0.0187008197181406,0.5990694858768212
arr-spq,spq,ob4819,-0.018901499126163,-0.1233922904856399,-0.1044907913594769,3.3472995089013127
arr-spq,spq,ob4820,-0.018901499126163,-0.1273588303229189,-0.1084573311967559,3.4743652213590193
arr-spq,spq,ob4821,-0.018901499126163,-0.0163088653137286,0.002592633812434398,0.08305346121139802
arr-spq,spq,ob4822,-0.018901499126163,-0.1192940699402242,-0.10039257081406121,3.2160154843421953
arr-spq,spq,ob4823,-0.018901499126163,-0.1619717743540604,-0.1430702752278974,4.583170016974729
arr-spq,spq,ob4824,-0.018901499126163,-0.0615936256716512,-0.0426921265454882,1.3676165369256206
arr-spq,spq,ob4825,-0.018901499126163,-0.0659705548987403,-0.047069055772577306,1.507828826082548
arr-spq,spq,ob4826,-0.018901499126163,-0.0961773050469463,-0.0772758059207833,2.4754838569334963
arr-spq,spq,ob4827,-0.018901499126163,-0.1256304085254669,-0.10672890939930389,3.4189962710571544
arr-spq,spq,ob4828,-0.018901499126163,-0.1686383789175189,-0.14973687979135591,4.796730675200905
arr-spq,spq,ob4829,-0.018901499126163,-0.1470405036640802,-0.1281390045379172,4.104855761741458
arr-spq,spq,ob4830,-0.018901499126163,-0.1355479263584129,-0.1166464272322499,3.7366979760574903
arr-spq,spq,ob4831,-0.018901499126163,-0.1585098853113908,-0.1396083861852278,4.472270488493478
arr-spq,spq,ob4832,-0.018901499126163,-0.1646871570944025,-0.1457856579682395,4.670155666092429
arr-spq,spq,ob4833,-0.018901499126163,-0.246076571347686,-0.227175072221523,7.277416486067764
arr-spq,spq,ob4834,-0.018901499126163,-0.2616162954138196,-0.24271479628765658,7.775222178399839
arr-spq,spq,ob4835,-0.018901499126163,-0.302016145180211,-0.283114646054048,9.069407010606719
arr-spq,spq,ob4836,-0.018901499126163,-0.2613864142898805,-0.2424849151637175,7.767858075178344
arr-spq,spq,ob4837,-0.018901499126163,-0.2816591289941081,-0.2627576298679451,8.417282269317178
arr-spq,spq,ob4838,-0.018901499126163,-0.3300909314131845,-0.3111894322870215,9.968765862688171
arr-spq,spq,ob4839,0.0017112415606762,-0.0002028509533297,-0.0019140925140059,0.06131679977503142
arr-spq,spq,ob4840,0.0017112415606762,-0.1239816402311326,-0.1256928817918088,4.026495694215581
arr-spq,spq,ob4841,0.0017112415606762,-0.1260156631469726,-0.1277269047076488,4.091654392113296
arr-spq,spq,ob4842,0.0017112415606762,-0.0168241713495181,-0.0185354129101943,0.5937707784997968
arr-spq,spq,ob4843,0.0017112415606762,-0.1227606202521087,-0.1244718618127849,3.9873810552797475
arr-spq,spq,ob4844,0.0017112415606762,-0.1615660580067049,-0.1632772995673811,5.230489859880446
arr-spq,spq,ob4845,0.0017112415606762,-0.0620796548350433,-0.0637908963957195,2.043502909679135
arr-spq,spq,ob4846,0.0017112415606762,-0.0670969040909175,-0.0688081456515937,2.2042274649411038
arr-spq,spq,ob4847,0.0017112415606762,-0.0938418108398559,-0.0955530524005321,3.060984429469668
arr-spq,spq,ob4848,0.0017112415606762,-0.1258493685565109,-0.1275606101171871,4.08632724515859
arr-spq,spq,ob4849,0.0017112415606762,-0.1679442822933197,-0.1696555238539959,5.434812429788056
arr-spq,spq,ob4850,0.0017112415606762,-0.1473211281145534,-0.1490323696752296,4.774162118344898
arr-spq,spq,ob4851,0.0017112415606762,-0.1328156907693482,-0.1345269323300244,4.309489177597756
arr-spq,spq,ob4852,0.0017112415606762,-0.1594007669185648,-0.161112008479241,5.1611260652181485
arr-spq,spq,ob4853,0.0017112415606762,-0.164839193212785,-0.1665504347734612,5.33534277299685
arr-spq,spq,ob4854,0.0017112415606762,-0.2502029912552643,-0.2519142328159405,8.069920581700817
arr-spq,spq,ob4855,0.0017112415606762,-0.2508444328312269,-0.25255567439190313,8.090468775893566
arr-spq,spq,ob4856,0.0017112415606762,-0.3014931882077505,-0.3032044297684267,9.712971120765738
arr-spq,spq,ob4857,0.0017112415606762,-0.2623371294564488,-0.264048371017125,8.458630383907535
arr-spq,spq,ob4858,0.0017112415606762,-0.2832836043570162,-0.2849948459176924,9.129638079759614
arr-spq,spq,ob4859,0.0017112415606762,-0.3276314103365631,-0.3293426518972393,10.550293309228548
arr-spq,spq,ob4860,0.0522459672719344,-0.0002917764154933,-0.0525377436874277,1.6830149466349125
arr-spq,spq,ob4861,0.0522459672719344,-0.1357979834066327,-0.1880439506785671,6.023874597645515
arr-spq,spq,ob4862,0.0522459672719344,-0.1510162978757065,-0.2032622651476409,6.511384127297635
arr-spq,spq,ob4863,0.0522459672719344,-0.0254384975265097,-0.0776844647984441,2.4885749977192537
arr-spq,spq,ob4864,0.0522459672719344,-0.1376707622936619,-0.1899167295655963,6.083867940286278
arr-spq,spq,ob4865,0.0522459672719344,-0.1812408372354408,-0.2334868045073752,7.4796090248156615
arr-spq,spq,ob4866,0.0522459672719344,-0.0676226771766341,-0.11986864444856851,3.8399197620678076
arr-spq,spq,ob4867,0.0522459672719344,-0.0700026926386629,-0.1222486599105973,3.916162122600987
arr-spq,spq,ob4868,0.0522459672719344,-0.1037209082908714,-0.1559668755628058,4.996304833984804
arr-spq,spq,ob4869,0.0522459672719344,-0.1509393002252839,-0.2031852674972183,6.5089175539844
arr-spq,spq,ob4870,0.0522459672719344,-0.1751013776724005,-0.2273473449443349,7.282935138888388
arr-spq,spq,ob4871,0.0522459672719344,-0.1533502769656265,-0.2055962442375609,6.5861517404033485
arr-spq,spq,ob4872,0.0522459672719344,-0.1386736781410604,-0.1909196454129948,6.115995744849621
arr-spq,spq,ob4873,0.0522459672719344,-0.1637475972032569,-0.2159935644751913,6.91922362618875
arr-spq,spq,ob4874,0.0522459672719344,-0.1728677833446899,-0.2251137506166243,7.211383291123076
arr-spq,spq,ob4875,0.0522459672719344,-0.2627343706622919,-0.3149803379342263,10.090205239747965
arr-spq,spq,ob4876,0.0522459672719344,-0.2635541394519265,-0.31580010672386094,10.116466038726092
arr-spq,spq,ob4877,0.0522459672719344,-0.3105411772357055,-0.36278714450763994,11.621667467982052
arr-spq,spq,ob4878,0.0522459672719344,-0.2667337599198162,-0.3189797271917506,10.218323263579949
arr-spq,spq,ob4879,0.0522459672719344,-0.2906650120763031,-0.3429109793482375,10.984946499451699
arr-spq,spq,ob4880,0.0522459672719344,-0.3364599111702819,-0.3887058784422163,12.451958484461015
arr-spq,spq,ob4881,0.0395278094719999,-0.000438312279428,-0.0399661217514279,1.280290616720566
arr-spq,spq,ob4882,0.0395278094719999,-0.1465661322663116,-0.1860939417383115,5.961407236807801
arr-spq,spq,ob4883,0.0395278094719999,-0.1666673375352729,-0.20619514700727282,6.6053372295823864
arr-spq,spq,ob4884,0.0395278094719999,-0.0318232763092964,-0.0713510857812963,2.285689018984038
arr-spq,spq,ob4885,0.0395278094719999,-0.155239294283092,-0.1947671037550919,6.2392467533974845
arr-spq,spq,ob4886,0.0395278094719999,-0.1945423084762296,-0.23407011794822952,7.498295119242777
arr-spq,spq,ob4887,0.0395278094719999,-0.0688567706042211,-0.10838458007622101,3.4720346830707154
arr-spq,spq,ob4888,0.0395278094719999,-0.071116280230882,-0.11064408970288189,3.5444167118148564
arr-spq,spq,ob4889,0.0395278094719999,-0.1076531659014495,-0.1471809753734494,4.714853818000884
arr-spq,spq,ob4890,0.0395278094719999,-0.1559838436935401,-0.19551165316554,6.263097944909392
arr-spq,spq,ob4891,0.0395278094719999,-0.1860200207072528,-0.2255478301792527,7.225288768226903
arr-spq,spq,ob4892,0.0395278094719999,-0.1542993365536915,-0.1938271460256914,6.209135774189891
arr-spq,spq,ob4893,0.0395278094719999,-0.1403244875697416,-0.17985229704174152,5.761459911730237
arr-spq,spq,ob4894,0.0395278094719999,-0.16781211454527,-0.20733992401726992,6.6420094709685396
arr-spq,spq,ob4895,0.0395278094719999,-0.1818717854536089,-0.22139959492560882,7.092402552641075
arr-spq,spq,ob4896,0.0395278094719999,-0.2638264220890222,-0.3033542315610221,9.717769930883485
arr-spq,spq,ob4897,0.0395278094719999,-0.2640856723984993,-0.3036134818704992,9.72607485825847
arr-spq,spq,ob4898,0.0395278094719999,-0.3293625712220471,-0.368890380694047,11.817180959876152
arr-spq,spq,ob4899,0.0395278094719999,-0.2730451689399366,-0.3125729784119365,10.013086928728697
arr-spq,spq,ob4900,0.0395278094719999,-0.2949359892473637,-0.3344637987193636,10.714346160390665
arr-spq,spq,ob4901,0.0395278094719999,-0.3457172138058863,-0.38524502327788623,12.341092075649096
arr-spq,spq,ob4902,0.0009143929378265,-0.00046031970383,-0.0013747126416565,0.04403809072960844
arr-spq,spq,ob4903,0.0009143929378265,-0.1511394034905606,-0.1520537964283871,4.87095170291443
arr-spq,spq,ob4904,0.0009143929378265,-0.168139099482487,-0.1690534924203135,5.415526715744839
arr-spq,spq,ob4905,0.0009143929378265,-0.0330952874838481,-0.0340096804216746,1.0894796095640547
arr-spq,spq,ob4906,0.0009143929378265,-0.1629165105569624,-0.1638309034947889,5.24822422795469
arr-spq,spq,ob4907,0.0009143929378265,-0.1953591964550477,-0.1962735893928742,6.2875061126186
arr-spq,spq,ob4908,0.0009143929378265,-0.0702624950570938,-0.0711768879949203,2.2801086979126617
arr-spq,spq,ob4909,0.0009143929378265,-0.072033243959503,-0.0729476368973295,2.3368335715049247
arr-spq,spq,ob4910,0.0009143929378265,-0.1076737515920153,-0.10858814452984179,3.4785557476235756
arr-spq,spq,ob4911,0.0009143929378265,-0.1575184983073127,-0.1584328912451392,5.075302159730188
arr-spq,spq,ob4912,0.0009143929378265,-0.1764757731100958,-0.1773901660479223,5.68258702963952
arr-spq,spq,ob4913,0.0009143929378265,-0.1582180296328701,-0.1591324225706966,5.0977112240317854
arr-spq,spq,ob4914,0.0009143929378265,-0.1400602379820099,-0.1409746309198364,4.516037314925687
arr-spq,spq,ob4915,0.0009143929378265,-0.1697200371894972,-0.1706344301273237,5.466171102120223
arr-spq,spq,ob4916,0.0009143929378265,-0.1826460297699297,-0.1835604227077562,5.8802474819965385
arr-spq,spq,ob4917,0.0009143929378265,-0.2613261208317849,-0.26224051376961144,8.400716766850628
arr-spq,spq,ob4918,0.0009143929378265,-0.2640541885094777,-0.26496858144730423,8.488108770289239
arr-spq,spq,ob4919,0.0009143929378265,-0.3179618273638324,-0.3188762203016589,10.215007482755016
arr-spq,spq,ob4920,0.0009143929378265,-0.2710476432082633,-0.2719620361460898,8.712139875558933
arr-spq,spq,ob4921,0.0009143929378265,-0.2925552689539472,-0.2934696618917737,9.401123700444392
arr-spq,spq,ob4922,0.0009143929378265,-0.3490560903364379,-0.34997048327426444,11.211093451898277
arr-spq,spq,ob4923,0.0056375723116175,-0.0005196898655271,-0.0061572621771445995,0.1972441819377941
arr-spq,spq,ob4924,0.0056375723116175,-0.1582855348056178,-0.1639231071172353,5.251177915414783
arr-spq,spq,ob4925,0.0056375723116175,-0.1687642527359685,-0.174401825047586,5.586857327215862
arr-spq,spq,ob4926,0.0056375723116175,-0.0309708719100638,-0.0366084442216813,1.1727294412318667
arr-spq,spq,ob4927,0.0056375723116175,-0.1630163498572827,-0.16865392216890018,5.402726723621839
arr-spq,spq,ob4928,0.0056375723116175,-0.1959429150896569,-0.20158048740127438,6.457509391052916
arr-spq,spq,ob4929,0.0056375723116175,-0.0750402257025006,-0.0806777980141181,2.584464622751698
arr-spq,spq,ob4930,0.0056375723116175,-0.0745232611274741,-0.0801608334390916,2.567903974242946
arr-spq,spq,ob4931,0.0056375723116175,-0.1076920763688369,-0.1133296486804544,3.630446974671495
arr-spq,spq,ob4932,0.0056375723116175,-0.1600656845419856,-0.1657032568536031,5.308203939055615
arr-spq,spq,ob4933,0.0056375723116175,-0.1770013836484822,-0.18263895596009969,5.85072885024182
arr-spq,spq,ob4934,0.0056375723116175,-0.1628476422156008,-0.1684852145272183,5.397322276026004
arr-spq,spq,ob4935,0.0056375723116175,-0.1397904132621145,-0.145427985573732,4.658697846557272
arr-spq,spq,ob4936,0.0056375723116175,-0.1684205929415716,-0.1740581652531891,5.575848392877749
arr-spq,spq,ob4937,0.0056375723116175,-0.1854174365984477,-0.1910550089100652,6.120332032874353
arr-spq,spq,ob4938,0.0056375723116175,-0.2639090837182926,-0.26954665602991007,8.634764629649618
arr-spq,spq,ob4939,0.0056375723116175,-0.2665989936998265,-0.27223656601144397,8.720934274295155
arr-spq,spq,ob4940,0.0056375723116175,-0.3216566087249623,-0.3272941810365798,10.484671780128487
arr-spq,spq,ob4941,0.0056375723116175,-0.2718121410708711,-0.2774497133824886,8.887934307579384
arr-spq,spq,ob4942,0.0056375723116175,-0.2923989501687174,-0.2980365224803349,9.547420326265911
arr-spq,spq,ob4943,0.0056375723116175,-0.3492481036433204,-0.35488567595493786,11.36854868629852
arr-spq,spq,ob4944,0.0058573892584778,-0.0007251445549663,-0.0065825338134441,0.210867502431537
arr-spq,spq,ob4945,0.0058573892584778,-0.167354747279393,-0.17321213653787082,5.548746373011149
arr-spq,spq,ob4946,0.0058573892584778,-0.1793052315650995,-0.18516262082357732,5.931572932751336
arr-spq,spq,ob4947,0.0058573892584778,-0.0365961831465374,-0.0424535724050152,1.3599745988479908
arr-spq,spq,ob4948,0.0058573892584778,-0.1659102229177733,-0.1717676121762511,5.502471905918531
arr-spq,spq,ob4949,0.0058573892584778,-0.200926215637873,-0.2067836048963508,6.624188123307015
arr-spq,spq,ob4950,0.0058573892584778,-0.0788874455757948,-0.0847448348342726,2.71474969547119
arr-spq,spq,ob4951,0.0058573892584778,-0.076955841867516,-0.0828132311259938,2.652871935144254
arr-spq,spq,ob4952,0.0058573892584778,-0.1148505679167399,-0.1207079571752177,3.8668066392861284
arr-spq,spq,ob4953,0.0058573892584778,-0.1680815021379977,-0.1739388913964755,5.572027526782203
arr-spq,spq,ob4954,0.0058573892584778,-0.1891759760273998,-0.1950333652858776,6.247776281020375
arr-spq,spq,ob4955,0.0058573892584778,-0.1737081166906584,-0.1795655059491362,5.752272731970708
arr-spq,spq,ob4956,0.0058573892584778,-0.1435009324697256,-0.1493583217282034,4.784603795861638
arr-spq,spq,ob4957,0.0058573892584778,-0.1724351202063864,-0.17829250946486422,5.711493057023302
arr-spq,spq,ob4958,0.0058573892584778,-0.1927822578888355,-0.1986396471473133,6.363301346403551
arr-spq,spq,ob4959,0.0058573892584778,-0.2741042248096281,-0.2799616140681059,8.968401531743181
arr-spq,spq,ob4960,0.0058573892584778,-0.2826504461779606,-0.2885078354364384,9.242174581186037
arr-spq,spq,ob4961,0.0058573892584778,-0.3332065993079158,-0.3390639885663936,10.861710468914678
arr-spq,spq,ob4962,0.0058573892584778,-0.2749786376953125,-0.2808360269537903,8.996412821396055
arr-spq,spq,ob4963,0.0058573892584778,-0.3057052848708851,-0.3115626741293629,9.98072244009864
arr-spq,spq,ob4964,0.0058573892584778,-0.3494835566154098,-0.3553409458738876,11.38313298369249
arr-spq,spq,ob4965,-0.0558619633628331,-0.0006906914567084,0.0551712719061247,1.76737843549773
arr-spq,spq,ob4966,-0.0558619633628331,-0.1622402965695073,-0.10637833320667421,3.407765774071207
arr-spq,spq,ob4967,-0.0558619633628331,-0.1784357352031857,-0.1225737718403526,3.9265768872768905
arr-spq,spq,ob4968,-0.0558619633628331,-0.0364516837437312,0.019410279619101897,0.6217966061060388
arr-spq,spq,ob4969,-0.0558619633628331,-0.1653516513528643,-0.10948968799003121,3.507436148875045
arr-spq,spq,ob4970,-0.0558619633628331,-0.2020881640323972,-0.1462262006695641,4.684268185948085
arr-spq,spq,ob4971,-0.0558619633628331,-0.0812301501363008,-0.025368186773467707,0.8126545700703394
arr-spq,spq,ob4972,-0.0558619633628331,-0.0751677225460293,-0.0193057591831962,0.6184483569519705
arr-spq,spq,ob4973,-0.0558619633628331,-0.1128589063882827,-0.05699694302544961,1.8258627091990158
arr-spq,spq,ob4974,-0.0558619633628331,-0.1655437056577859,-0.1096817422949528,3.5135884927532226
arr-spq,spq,ob4975,-0.0558619633628331,-0.187667328864336,-0.1318053655015029,4.2223054249433085
arr-spq,spq,ob4976,-0.0558619633628331,-0.1701672107884757,-0.11430524742564259,3.661699692333653
arr-spq,spq,ob4977,-0.0558619633628331,-0.1407775374550093,-0.08491557409217619,2.7202192246679275
arr-spq,spq,ob4978,-0.0558619633628331,-0.1724231811305551,-0.116561217767722,3.733968342229886
