Iteration,Group,Pname,Category,Subcategory,Mean,Std,CV,N_Params
17,pg22,ghbpw-head-hg,GHB Head,GHB-Poukawa-head,-0.017329414194558964,0.16644565091905758,-960.4805393324701,25
17,pg23,ghbpw-head-cn,GHB Head,GHB-Poukawa-head,-0.029937517538275255,0.15600899405519555,-521.1153324778427,1
17,pg24,ghbspring-head-hg,GHB Head,GHB-Spring-head,-0.030190891562179096,0.17114030046135476,-566.8607040268615,12
17,pg25,ghbspring-head-cn,GHB Head,GHB-Spring-head,-0.025442725444440664,0.1654152157794199,-650.1473914052073,1
17,pg26,ghbconf-head-hg,GHB Head,GHB-Confined-head,-0.06456265610852073,0.1657857118735229,-256.7826695278157,1423
17,pg27,ghbconf-head-cn,GHB Head,GHB-Confined-head,-0.07349393243818496,0.15358931574502305,-208.98230731388003,1
18,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,3.05824990537434,8.506249835977227,278.1410970054795,191
18,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,7.262584048908254,14.676251227974351,202.08029441229743,29
18,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,15.12575076674819,22.395789083005962,148.06398325853627,1
18,pg3,stosslayer1-gr,Storage,S-grid,14.429558888287543,73.4537634351461,509.0506508467729,191
18,pg4,stosslayer1-pp,Storage,S-pilot,9.871034340358657,59.42508876989885,602.0148114259289,29
18,pg5,stosslayer1-cn,Storage,S-constant,2.9259780327738736,9.646702412739227,329.69155286494066,1
18,pg6,rchss-gr,Recharge,RCH-steady,2.962901676793138,8.328016194084361,281.0763603569219,191
18,pg7,rchss-pp,Recharge,RCH-steady,2.0937474161275826,5.41997363804215,258.8647320251491,29
18,pg8,rchss-cn,Recharge,RCH-steady,1.1286375362313836,2.2932042936687806,203.1834154059756,1
18,pg9,rchtr-gr,Recharge,RCH-transient,4.577900517175957,10.821170977132455,236.3784651180643,191
18,pg10,rchtr-pp,Recharge,RCH-transient,1.950112608558933,5.201456219467402,266.7259417040076,29
18,pg11,rchtr-cn,Recharge,RCH-transient,3.208527956240525,8.027008627697992,250.17730053078125,1
18,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,527752.0273855815,6461540.594192232,1224.3516384393456,419
18,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,1235683.635279775,10930033.120366015,884.5332905854428,1
18,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,134088.19707672784,2915805.5841398397,2174.5430602451606,25
18,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,72480.57497105283,855464.8554144949,1180.267755541604,1
18,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,442229.22813327645,5853172.397221266,1323.5607293367934,12
18,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,162274.87198025288,2362334.6951286914,1455.761244055187,1
18,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,116536.24802356298,3203381.7456827112,2748.828626295747,1423
18,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,404447.01672719634,6337121.9330512,1566.8608423252763,1
18,pg20,ghbaw-head-hg,GHB Head,GHB-Awanui-head,0.01318719987911819,0.17013369930218925,1290.1427206817,419
18,pg21,ghbaw-head-cn,GHB Head,GHB-Awanui-head,0.02426202966529346,0.17374426842528698,716.1159673043597,1
18,pg22,ghbpw-head-hg,GHB Head,GHB-Poukawa-head,-0.016966581425318282,0.1665726345714883,-981.7689869034032,25
18,pg23,ghbpw-head-cn,GHB Head,GHB-Poukawa-head,-0.02861045166979271,0.15574665679475683,-544.3697939211361,1
18,pg24,ghbspring-head-hg,GHB Head,GHB-Spring-head,-0.03108885877866183,0.17133996379460975,-551.1297954501011,12
18,pg25,ghbspring-head-cn,GHB Head,GHB-Spring-head,-0.0260029129079103,0.16498708622415587,-634.4946306918,1
18,pg26,ghbconf-head-hg,GHB Head,GHB-Confined-head,-0.06527191313790352,0.16618581022070594,-254.60539186218756,1423
18,pg27,ghbconf-head-cn,GHB Head,GHB-Confined-head,-0.07414188030744494,0.15403658359668493,-207.7592083690618,1
19,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,3.051368330353054,8.553102523990674,280.30383742630806,191
19,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,7.345500042221747,14.819906031326855,201.7548968231218,29
19,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,15.216537845644787,22.625112600244893,148.68765043502032,1
19,pg3,stosslayer1-gr,Storage,S-grid,14.680787059226697,74.29182586962577,506.0479766507767,191
19,pg4,stosslayer1-pp,Storage,S-pilot,9.796606830439675,59.74427833941377,609.8466476553742,29
19,pg5,stosslayer1-cn,Storage,S-constant,2.9817344709101175,9.758247841894356,327.2674994066738,1
19,pg6,rchss-gr,Recharge,RCH-steady,2.9810106119142272,8.398910624049607,281.7470890738067,191
19,pg7,rchss-pp,Recharge,RCH-steady,2.110662971664796,5.478626999493853,259.56901092421015,29
19,pg8,rchss-cn,Recharge,RCH-steady,1.082731242195266,2.12975839025296,196.70240473848514,1
19,pg9,rchtr-gr,Recharge,RCH-transient,4.583329716678228,10.812523969373434,235.90980003092204,191
19,pg10,rchtr-pp,Recharge,RCH-transient,1.9716627175713337,5.254293252240311,266.49047047521776,29
19,pg11,rchtr-cn,Recharge,RCH-transient,3.259060118809178,8.117892318915937,249.08691533687076,1
19,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,535569.5884884008,6521000.7812552,1217.5823499725152,419
19,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,1264922.2547679758,11060766.79229556,874.4226572505385,1
19,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,135391.62636549826,2949409.141912372,2178.4280321371243,25
19,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,74294.07931217516,866036.6428307126,1165.6872941270683,1
19,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,452971.3236832829,5924936.381056324,1308.015777440038,12
19,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,166081.24458541966,2392992.2658720454,1440.8564144889165,1
19,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,119422.16258411753,3242771.965704357,2715.385398769882,1423
19,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,414224.7446356167,6411560.169707668,1547.8457655512009,1
19,pg20,ghbaw-head-hg,GHB Head,GHB-Awanui-head,0.013075287053717183,0.1704317918567644,1303.4650111816263,419
19,pg21,ghbaw-head-cn,GHB Head,GHB-Awanui-head,0.02482552041368426,0.17399312460663427,700.8639565546679,1
19,pg22,ghbpw-head-hg,GHB Head,GHB-Poukawa-head,-0.018577161602076057,0.16675611102321608,-897.6404178159303,25
19,pg23,ghbpw-head-cn,GHB Head,GHB-Poukawa-head,-0.027127303675786245,0.15623300211727895,-575.9252890906813,1
19,pg24,ghbspring-head-hg,GHB Head,GHB-Spring-head,-0.030008498724723942,0.17122010191695744,-570.572035234437,12
19,pg25,ghbspring-head-cn,GHB Head,GHB-Spring-head,-0.022908961016249205,0.16462739357315703,-718.6157131106369,1
19,pg26,ghbconf-head-hg,GHB Head,GHB-Confined-head,-0.06447950097762677,0.1664670769686923,-258.1705417144177,1423
19,pg27,ghbconf-head-cn,GHB Head,GHB-Confined-head,-0.07420174766341861,0.15513648318170414,-209.07389389992264,1
20,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,2.8591643117295154,6.982362305953331,244.20989998051854,191
20,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,7.31349964327714,14.662928316035611,200.49126999704384,29
20,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,15.47934331705723,21.965020380991238,141.8989160656913,1
20,pg3,stosslayer1-gr,Storage,S-grid,12.482996883159533,58.913589628798064,471.95068764518214,191
20,pg4,stosslayer1-pp,Storage,S-pilot,7.795234238095519,39.6825809323816,509.0620720343689,29
20,pg5,stosslayer1-cn,Storage,S-constant,3.2580129357673795,9.764010104598862,299.6921834596426,1
20,pg6,rchss-gr,Recharge,RCH-steady,2.731850663995458,6.623238827335307,242.44512756962027,191
20,pg7,rchss-pp,Recharge,RCH-steady,2.120601933169607,4.9745973796518514,234.5842141253004,29
20,pg8,rchss-cn,Recharge,RCH-steady,1.3645459816930456,3.6437371310689226,267.0292668736597,1
20,pg9,rchtr-gr,Recharge,RCH-transient,4.397706828189642,9.73692749203909,221.40919966798674,191
20,pg10,rchtr-pp,Recharge,RCH-transient,1.9678254440878225,4.958675165406629,251.98755206182443,29
20,pg11,rchtr-cn,Recharge,RCH-transient,3.1897301026252314,8.089564765632593,253.61282946712856,1
20,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,294705.3222318422,4399414.861093894,1492.8182591941488,419
20,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,445103.05488066765,6317454.985791399,1419.3241130382967,1
20,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,105907.09144338762,2277290.3228251194,2150.2718012442438,25
20,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,64477.18748080761,791109.1369662092,1226.9597478979554,1
20,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,358690.77875008876,5477514.14737394,1527.0852979441374,12
