kper,kstp,k,i,j,PWq
2,18,0,23,40,-58.30922373481587
2,18,0,24,39,-59.466796817915565
2,18,0,25,39,-26.76514751511297
2,18,0,26,38,-57.5361972878344
2,18,0,27,38,-56.34406390762922
2,18,0,28,38,36.92974722287943
2,18,0,29,37,-33.04632698893181
2,18,0,30,37,-14.535146597428252
2,18,0,31,37,4.253812748753376
2,18,0,32,36,-4.44884607693416
2,18,0,33,36,-0.05338275101507861
2,18,0,34,37,-9.120199664786924
2,18,0,35,37,-5.522758677138768
2,18,0,36,37,-16.958208191093036
2,18,0,37,37,-7.31423921378132
2,18,0,38,37,-1.5730373262456396
2,18,0,39,38,-10.169354365000004
2,18,0,40,38,-6.446532603294145
2,18,0,41,38,-7.5864485436206905
2,18,0,42,38,-15.248594405272456
2,18,0,43,38,-22.83961336710604
2,18,0,44,38,-34.847211858128844
2,18,0,45,37,151.1813788004864
2,18,0,45,38,-44.81730086175821
2,19,0,22,40,-79.00571267920225
2,19,0,23,40,-58.044309000056046
2,19,0,24,39,-59.2375146199322
2,19,0,25,39,-26.56992326678767
2,19,0,26,38,-57.34599831707408
2,19,0,27,38,-56.18106356181977
2,19,0,28,38,36.975987466984066
2,19,0,29,37,-32.92974717857442
2,19,0,30,37,-14.402739733151634
2,19,0,31,37,4.399288517046784
2,19,0,32,36,-4.2966171199063865
2,19,0,33,36,0.0922263414910276
2,19,0,34,37,-8.979757804424708
2,19,0,35,37,-5.383189629847379
2,19,0,36,37,-16.81968519139059
2,19,0,37,37,-7.17596724309135
2,19,0,38,37,-1.4310459261894266
2,19,0,39,38,-10.026765654448809
2,19,0,40,38,-6.302951222994807
2,19,0,41,38,-7.441354380774101
2,19,0,42,38,-15.101055875130555
2,19,0,43,38,-22.689119772018216
2,19,0,44,38,-34.694836667522395
2,19,0,45,37,151.34240453390714
2,19,0,45,38,-44.667530190700745
2,20,0,22,40,-78.66815053563437
2,20,0,23,40,-57.78245161937991
2,20,0,24,39,-59.01118665029048
2,20,0,25,39,-26.380542817675405
2,20,0,26,38,-57.16067079102277
2,20,0,27,38,-56.02540725091728
2,20,0,28,38,37.019444213924544
2,20,0,29,37,-32.81956010889792
2,20,0,30,37,-14.281050082415845
2,20,0,31,37,4.532740191170433
2,20,0,32,36,-4.150946533982733
2,20,0,33,36,0.23147618238340328
2,20,0,34,37,-8.849077694866764
2,20,0,35,37,-5.252959187697115
2,20,0,36,37,-16.69020019834909
2,20,0,37,37,-7.04617489594159
2,20,0,38,37,-1.2961149248430957
2,20,0,39,38,-9.893842818260168
2,20,0,40,38,-6.168533915077546
2,20,0,41,38,-7.305174720944933
2,20,0,42,38,-14.9624440501334
2,20,0,43,38,-22.547915816422346
2,20,0,44,38,-34.55275481025342
2,20,0,45,37,151.49529544756206
2,20,0,45,38,-44.529469689791426
2,21,0,22,40,-78.34589022603654
2,21,0,23,40,-57.5404473549994
2,21,0,24,39,-58.805128312786564
2,21,0,25,39,-26.213861183712424
2,21,0,26,38,-56.99729417007802
2,21,0,27,38,-55.89285582481125
2,21,0,28,38,37.052437636792774
2,21,0,29,37,-32.728741365809014
2,21,0,30,37,-14.184451682735016
2,21,0,31,37,4.638591077132446
2,21,0,32,36,-4.029092000124365
2,21,0,33,36,0.3470044784253332
2,21,0,34,37,-8.744996419664403
2,21,0,35,37,-5.148954835329278
2,21,0,36,37,-16.586612895220014
2,21,0,37,37,-6.941749286855156
2,21,0,38,37,-1.18558004545298
2,21,0,39,38,-9.787448744612334
2,21,0,40,38,-6.060209397104927
2,21,0,41,38,-7.194848284662612
2,21,0,42,38,-14.849720213888418
2,21,0,43,38,-22.4329896973818
2,21,0,44,38,-34.43784722670364
2,21,0,45,37,151.62268993779742
2,21,0,45,38,-44.419542937785195
2,22,0,22,40,-78.00292589663934
2,22,0,23,40,-57.27950608015624
2,22,0,24,39,-58.580443908657
2,22,0,25,39,-26.030760404395096
2,22,0,26,38,-56.816808485094725
2,22,0,27,38,-55.74471037039996
2,22,0,28,38,37.097005127037164
2,22,0,29,37,-32.622799882415734
2,22,0,30,37,-14.074903504921167
2,22,0,31,37,4.7560559061964796
2,22,0,32,36,-3.8920855148187457
2,22,0,33,36,0.47771052088512533
2,22,0,34,37,-8.628367172926232
2,22,0,35,37,-5.032076112745813
2,22,0,36,37,-16.469815235099873
2,22,0,37,37,-6.82361513687772
2,22,0,38,37,-1.0605352996177544
2,22,0,39,38,-9.66846349569687
2,22,0,40,38,-5.938919208525135
2,22,0,41,38,-7.071337723967304
2,22,0,42,38,-14.723865820347896
2,22,0,43,38,-22.305327970919166
2,22,0,44,38,-34.310998093543844
2,22,0,45,37,151.76349243066272
2,22,0,45,38,-44.29845577975243
2,23,0,22,40,-77.67880611709074
2,23,0,23,40,-57.03742501038187
2,23,0,24,39,-58.37483976846818
2,23,0,25,39,-25.868534543929968
2,23,0,26,38,-56.65667354335915
2,23,0,27,38,-55.61746426585614
2,23,0,28,38,37.129764488698925
2,23,0,29,37,-32.5349907106438
2,23,0,30,37,-13.98772178355864
2,23,0,31,37,4.848881955396109
2,23,0,32,36,-3.7774938504622924
2,23,0,33,36,0.5859596671964482
2,23,0,34,37,-8.536415798076632
2,23,0,35,37,-4.9396074623521145
2,23,0,36,37,-16.37710332107872
2,23,0,37,37,-6.729124190381526
2,23,0,38,37,-0.9586329867155428
2,23,0,39,38,-9.574145681904952
2,23,0,40,38,-5.841994555427277
2,23,0,41,38,-6.972004248070903
2,23,0,42,38,-14.622257079352721
2,23,0,43,38,-22.202293101143027
2,23,0,44,38,-34.209441526713704
2,23,0,45,37,151.8800853502296
2,23,0,45,38,-44.20313493221295
2,24,0,22,40,-77.33648798258434
2,24,0,23,40,-56.776037319717716
2,24,0,24,39,-58.14974447943189
2,24,0,25,39,-25.68842002612655
2,24,0,26,38,-56.47812566829509
2,24,0,27,38,-55.47292525940759
2,24,0,28,38,37.17394403342439
2,24,0,29,37,-32.4310744347174
2,24,0,30,37,-13.885513046493088
2,24,0,31,37,4.955741876639763
2,24,0,32,36,-3.6465515945650395
2,24,0,33,36,0.7105047121782491
2,24,0,34,37,-8.430293559466918
2,24,0,35,37,-4.832743623570764
2,24,0,36,37,-16.269693973898256
2,24,0,37,37,-6.619543438520395
2,24,0,38,37,-0.8412002568848038
2,24,0,39,38,-9.465691254978879
2,24,0,40,38,-5.730687097776126
2,24,0,41,38,-6.858131426315936
2,24,0,42,38,-14.506189143003667
2,24,0,43,38,-22.0851582869376
2,24,0,44,38,-34.094353545638114
2,24,0,45,37,152.01117309451058
2,24,0,45,38,-44.094694069854654
2,25,0,22,40,-76.99685502235752
2,25,0,23,40,-56.515285911300566
2,25,0,24,39,-57.92470283225907
2,25,0,25,39,-25.509713011881217
2,25,0,26,38,-56.3004789244477
2,25,0,27,38,-55.33020991160572
2,25,0,28,38,37.215460550537614
2,25,0,29,37,-32.329278136006906
2,25,0,30,37,-13.787086670770691
2,25,0,31,37,5.057749703065042
2,25,0,32,36,-3.518526004124624
2,25,0,33,36,0.8320951378658492
2,25,0,34,37,-8.329176634723808
2,25,0,35,37,-4.730698914102845
2,25,0,36,37,-16.166831406054825
2,25,0,37,37,-6.514171291444768
2,25,0,38,37,-0.7276313810325519
2,25,0,39,38,-9.362339545975601
2,25,0,40,38,-5.624284354368797
2,25,0,41,38,-6.7490380973086985
2,25,0,42,38,-14.39498947943116
2,25,0,43,38,-21.973225017390632
2,25,0,44,38,-33.98495147586789
2,25,0,45,37,152.13739251980314
2,25,0,45,38,-43.992259278998404
2,26,0,22,40,-76.6608061030613
2,26,0,23,40,-56.25528657111772
2,26,0,24,39,-57.69943559622118
2,26,0,25,39,-25.331864681306115
2,26,0,26,38,-56.12319899309921
2,26,0,27,38,-55.18862042702415
2,26,0,28,38,37.256139346761415
2,26,0,29,37,-32.22861971956229
2,26,0,30,37,-13.691534464693405
2,26,0,31,37,5.155823507446257
2,26,0,32,36,-3.3927873286943395
2,26,0,33,36,0.9513992512257801
2,26,0,34,37,-8.232353378404127
2,26,0,35,37,-4.632797436081319
2,26,0,36,37,-16.06787619538966
2,26,0,37,37,-6.412428334789865
2,26,0,38,37,-0.6174504163685697
2,26,0,39,38,-9.263464167710708
2,26,0,40,38,-5.52220340097324
2,26,0,41,38,-6.644171082245521
2,26,0,42,38,-14.288111046965128
2,26,0,43,38,-21.86591831203907
2,26,0,44,38,-33.88058408704637
2,26,0,45,37,152.25924817273153
2,26,0,45,38,-43.8950883834824
2,27,0,22,40,-76.34711094976308
2,27,0,23,40,-56.01449828787679
2,27,0,24,39,-57.49221314529916
2,27,0,25,39,-25.172740844680447
2,27,0,26,38,-55.96425013571161
2,27,0,27,38,-55.065361036973286
2,27,0,28,38,37.28758517060055
2,27,0,29,37,-32.143758626909744
2,27,0,30,37,-13.615127393289981
2,27,0,31,37,5.232924292176904
2,27,0,32,36,-3.2871917276578415
2,27,0,33,36,1.0506105651818416
2,27,0,34,37,-8.157463928213474
2,27,0,35,37,-4.556726076634391
2,27,0,36,37,-15.990561561524942
2,27,0,37,37,-6.332127707788231
2,27,0,38,37,-0.5286982731773833
2,27,0,39,38,-9.186816406890557
2,27,0,40,38,-5.442247641609697
2,27,0,41,38,-6.56136405290556
2,27,0,42,38,-14.20339145770697
2,27,0,43,38,-21.781043289997797
2,27,0,44,38,-33.798961472717224
2,27,0,45,37,152.3587379702351
2,27,0,45,38,-43.8206849618889
2,28,0,22,40,-76.03667693604007
2,28,0,23,40,-55.77346685595444
2,28,0,24,39,-57.28332268544375
2,28,0,25,39,-25.012338085051056
2,28,0,26,38,-55.80365446953897
2,28,0,27,38,-54.940542856817274
2,28,0,28,38,37.322479110335166
2,28,0,29,37,-32.0564837368828
2,28,0,30,37,-13.53814508476853
2,28,0,31,37,5.309295044416899
2,28,0,32,36,-3.181574613868065
2,28,0,33,36,1.1499703636445702
2,28,0,34,37,-8.084232266646836
2,28,0,35,37,-4.482252251159252
2,28,0,36,37,-15.914708298109872
2,28,0,37,37,-6.253174277766675
2,28,0,38,37,-0.44140508570410475
2,28,0,39,38,-9.112257874722673
2,28,0,40,38,-5.364325338915933
2,28,0,41,38,-6.4805546063535076
2,28,0,42,38,-14.120770433271673
2,28,0,43,38,-21.698505464789946
2,28,0,44,38,-33.7199043251959
2,28,0,45,37,152.45586161900815
2,28,0,45,38,-43.748774436843405
2,29,0,22,40,-75.72942498294594
2,29,0,23,40,-55.532592556007216
2,29,0,24,39,-57.07298249173641
2,29,0,25,39,-24.850659503305906
2,29,0,26,38,-55.64140628090581
2,29,0,27,38,-54.81424652621786
2,29,0,28,38,37.358671916022786
2,29,0,29,37,-31.967647153253438
