Iteration,Category,Subcategory,Group,Pname,Mean_Change,Std_Change,Initial_CV,Current_CV,CV_Reduction_%,Pct_at_Lower_Bound,Pct_at_Upper_Bound
14,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,2745.315294325169,8.467692434544979,27.958704854111165,0.8994169387632795,96.78305220697293,0.0,2.05761316872428
14,GHB Conductance,GHB-Confined-cond,pg19,ghbconf-cond-cn,695.3684117176807,5.143093576040247,10.940794697261248,1.3048166403297399,88.07384037051378,0.4115226337448559,0.0
14,GHB Conductance,GHB-Spring-cond,pg17,ghbspring-cond-cn,4.877926016040697,1.8738854126269116,15.940405675035052,14.91419723153629,6.437781223510205,0.0,0.0
14,GHB Conductance,GHB-Awanui-cond,pg13,ghbaw-cond-cn,4636.241000968345,3.807987646270524,371.5838481435029,7.879519210605448,97.87947747191572,0.0,0.0
14,GHB Conductance,GHB-Poukawa-cond,pg15,ghbpw-cond-cn,156.2729084169707,0.4110539317343319,8.186704323749147,14.608017116940593,-78.43587039736607,0.8230452674897119,0.0
14,GHB Head,GHB-Poukawa-head,pg23,ghbpw-head-cn,12.152554777298082,0.7389092219909884,5.850536976672611,5.178042382491941,11.494578990989297,0.4115226337448559,0.0
14,GHB Head,GHB-Awanui-head,pg21,ghbaw-head-cn,132.633979996031,2.929450552149004,23.97644883086732,10.00458772987628,58.27327140708029,0.0,0.0
14,GHB Head,GHB-Spring-head,pg25,ghbspring-head-cn,497.82358081477184,0.2128889419686785,32.26744258610251,5.408976400555093,83.23704648696044,0.4115226337448559,0.0
14,GHB Head,GHB-Confined-head,pg27,ghbconf-head-cn,295.13995175466374,0.3788321820082212,9.914016266404689,2.499483724285656,74.7883838686489,0.4115226337448559,0.0
15,GHB Head,GHB-Confined-head,pg26,ghbconf-head-hg,7877.895655970381,2.2725595065612154,191.7365063976065,2.866873656397772,98.50478465981189,0.0559859801774638,0.0
15,GHB Conductance,GHB-Confined-cond,pg18,ghbconf-cond-gr,4466.625710222996,2.52308705454551,129.0058321051208,2.007987073360979,98.44349124330692,0.489877326552809,0.0008747809402728
15,GHB Conductance,GHB-Awanui-cond,pg12,ghbaw-cond-gr,1733.9984421242882,1.59337945168027,162.70769739912484,26.706287360550032,83.5863405435337,0.1000207964032125,0.1297299438497113
15,GHB Head,GHB-Awanui-head,pg20,ghbaw-head-hg,1343.3432683962471,1.956532428734328,84.41454084988355,88.00587342475593,-4.254400413382496,0.0406025015102149,0.1366620782538943
15,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,671.772742201781,1.810501199575364,59.66683580111838,17.888041528262598,70.02012711401849,0.1564163281266972,0.0608285720492711
15,Storage,S-grid,pg3,stosslayer1-gr,1248.2124188398004,1.4574570481442637,72.56206175287937,21.798933798451426,69.95822159423906,0.0586561230475114,0.1151397970932632
15,Recharge,RCH-transient,pg9,rchtr-gr,975.1583236127825,1.2515209285887168,61.43474049519515,17.91411914528421,70.84040886168424,0.0630010210510308,0.1585887771284568
15,Recharge,RCH-steady,pg6,rchss-gr,1566.536777769535,1.5622630644327107,126.23017556853596,13.410979167534522,89.3757739723232,0.2454867371988442,0.0847255110686276
15,Recharge,RCH-transient,pg10,rchtr-pp,1076.70134828362,2.251596176800255,35.47397154285315,3.2608192362572055,90.80785405626747,0.6009443411074545,0.0143081985977965
15,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,2356.087345812323,4.144887123476568,41.90278858762765,1.8648226589393553,95.54964544891897,0.0,0.930032908856775
15,Recharge,RCH-steady,pg7,rchss-pp,1379.285226904994,3.266138045806045,46.64988877166797,6.407783598260903,86.2640967278092,0.0715409929889826,0.0715409929889826
15,Storage,S-pilot,pg4,stosslayer1-pp,1530.2800463171664,3.2929953269542116,81.33382758510935,11.322638954404184,86.07880719426865,0.2432393761625411,0.0
15,GHB Conductance,GHB-Poukawa-cond,pg14,ghbpw-cond-gr,971.4059720867632,1.277884491780232,62.22878563131884,15.258757859937846,75.47958279253592,0.2323651452282157,0.0331950207468879
15,GHB Head,GHB-Poukawa-head,pg22,ghbpw-head-hg,1766.0469884477227,2.56365662427354,97.57943526221041,15.849761574543784,83.75706773465832,0.0829875518672199,0.0497925311203319
15,GHB Head,GHB-Spring-head,pg24,ghbspring-head-hg,4912.575919268536,1.2857763520316314,480.80481271942904,16.66317514105407,96.53431606751037,0.4840940525587828,0.0
15,GHB Conductance,GHB-Spring-cond,pg16,ghbspring-cond-gr,185.98919986800257,1.216425123587282,23.2332791939114,31.70134482325871,-36.44800012374699,0.2074688796680498,0.1383125864453665
15,Recharge,RCH-transient,pg11,rchtr-cn,89.97264212599761,0.9839368532395506,14.43104227987982,145.33274673442352,-907.0842002663293,0.4149377593360996,0.0
15,Recharge,RCH-steady,pg8,rchss-cn,1922.9525091140977,9.273604947173153,40.165987062355555,1.8013844583538212,95.5151495329686,0.4149377593360996,0.0
15,Storage,S-constant,pg5,stosslayer1-cn,3321.1932732350915,4.113114884051102,84.8836555923159,2.526774596119724,97.02324955436008,0.4149377593360996,0.0
15,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,2731.4192164596525,9.380805510577105,27.958704854111165,0.8948146209218097,96.79951333371498,0.0,0.8298755186721992
15,GHB Conductance,GHB-Confined-cond,pg19,ghbconf-cond-cn,682.5417501729654,5.142584608256398,10.940794697261248,1.3262110386883603,87.87829334718855,0.0,0.0
15,GHB Conductance,GHB-Spring-cond,pg17,ghbspring-cond-cn,25.046908464476616,4.218212966561841,15.940405675035052,12.209822380587289,23.403314636404694,0.0,0.0
15,GHB Conductance,GHB-Awanui-cond,pg13,ghbaw-cond-cn,5817.825566594066,5.535002139350228,371.5838481435029,6.1389888535611625,98.3478859793738,0.0,0.4149377593360996
15,GHB Conductance,GHB-Poukawa-cond,pg15,ghbpw-cond-cn,138.5305149404668,0.2513244082217253,8.186704323749147,21.19392681403829,-158.88228004712414,0.0,0.0
15,GHB Head,GHB-Poukawa-head,pg23,ghbpw-head-cn,10.680232257079368,2.2216642847047208,5.850536976672611,5.1685450685639776,11.656911336991573,0.0,0.0
15,GHB Head,GHB-Awanui-head,pg21,ghbaw-head-cn,162.27281163073212,2.987700768410459,23.97644883086732,8.868667758692084,63.01092033581492,0.0,0.0
15,GHB Head,GHB-Spring-head,pg25,ghbspring-head-cn,448.311248921692,2.2399340820907807,32.26744258610251,5.753059636152464,82.1706984654858,0.4149377593360996,0.0
15,GHB Head,GHB-Confined-head,pg27,ghbconf-head-cn,318.1936307143639,0.2169235708299817,9.914016266404689,2.3655334997351387,76.13950354558983,0.4149377593360996,0.0
16,GHB Head,GHB-Confined-head,pg26,ghbconf-head-hg,7875.97493172281,0.0197432196647869,191.7365063976065,2.9301263234547474,98.47179528901059,0.0660576247364722,0.0
16,GHB Conductance,GHB-Confined-cond,pg18,ghbconf-cond-gr,4465.0878516721505,0.2480713928661068,129.0058321051208,2.058325051802316,98.40447131868807,0.3971890372452565,0.0
16,GHB Conductance,GHB-Awanui-cond,pg12,ghbaw-cond-gr,1732.0845699668218,0.0638714994167871,162.70769739912484,27.1995585548916,83.28317652472789,0.1145584725536992,0.1412887828162291
16,GHB Head,GHB-Awanui-head,pg20,ghbaw-head-hg,1340.6680733466108,0.0684327294708458,84.41454084988355,44.381139971803385,47.424768855015806,0.0544152744630071,0.1804295942720763
16,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,670.6664026565775,0.0612550221767815,59.66683580111838,18.12582065402673,69.62161574238033,0.1884816753926701,0.0963350785340314
16,Storage,S-grid,pg3,stosslayer1-gr,1245.0901336477518,0.0760915654719096,72.56206175287937,22.008769662186975,69.66904036279863,0.0774869109947644,0.1277486910994764
16,Recharge,RCH-transient,pg9,rchtr-gr,972.4516148682504,0.1126723832190662,61.43474049519515,17.92952185594165,70.81533719940767,0.0460732984293193,0.2638743455497382
16,Recharge,RCH-steady,pg6,rchss-gr,1560.0533326633977,0.0832861190976897,126.23017556853596,13.57301748614549,89.24740663235781,0.2806282722513089,0.0732984293193717
16,Recharge,RCH-transient,pg10,rchtr-pp,1069.3553346209176,0.3596025768266072,35.47397154285315,3.3354384421562298,90.59750488290558,0.7172413793103448,0.0
16,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,2341.9515786351863,0.7883292033305676,41.90278858762765,1.9388014750875424,95.37309677843254,0.0,0.979310344827586
16,Recharge,RCH-steady,pg7,rchss-pp,1376.1573616448263,0.1594050894362603,46.64988877166797,6.5855305227432845,85.88307347317215,0.2344827586206896,0.0
16,Storage,S-pilot,pg4,stosslayer1-pp,1525.6684280548272,0.1884710467346193,81.33382758510935,11.632563092090964,85.69775524222266,0.4551724137931034,0.0137931034482758
16,GHB Conductance,GHB-Poukawa-cond,pg14,ghbpw-cond-gr,970.1461030625933,0.0969118833900248,62.22878563131884,15.197992752764595,75.57723070026347,0.288,0.032
16,GHB Head,GHB-Poukawa-head,pg22,ghbpw-head-hg,1765.082289923426,0.0775157191634291,97.57943526221041,16.248716427047757,83.3482163701962,0.2079999999999999,0.0
16,GHB Head,GHB-Spring-head,pg24,ghbspring-head-hg,4908.371223206632,0.2357152271493672,480.80481271942904,16.75667473640229,96.51486959092055,0.4666666666666667,0.0
16,GHB Conductance,GHB-Spring-cond,pg16,ghbspring-cond-gr,185.36068869388632,0.1240834952132647,23.2332791939114,31.525620267054887,-35.69165163442192,0.3333333333333333,0.2666666666666666
16,Recharge,RCH-transient,pg11,rchtr-cn,89.97264212599761,0.0,14.43104227987982,143.9166973116091,-897.2716767122355,0.0,0.0
16,Recharge,RCH-steady,pg8,rchss-cn,1922.3501320595392,0.0402987538018578,40.165987062355555,1.9853041287775968,95.05725048983479,0.4,0.0
16,Storage,S-constant,pg5,stosslayer1-cn,3309.935528420547,0.3879180142177222,84.8836555923159,2.634145634780144,96.89675754843599,0.4,0.0
16,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,2719.0019032923574,0.9049674998950912,27.958704854111165,0.982819047742818,96.4847475844422,0.0,2.8
16,GHB Conductance,GHB-Confined-cond,pg19,ghbconf-cond-cn,680.4692553552828,0.4741322640953324,10.940794697261248,1.3951761437029675,87.24794512365528,0.8,0.0
16,GHB Conductance,GHB-Spring-cond,pg17,ghbspring-cond-cn,25.046908464476513,0.0,15.940405675035052,12.747540799509988,20.03001015542249,0.0,0.0
16,GHB Conductance,GHB-Awanui-cond,pg13,ghbaw-cond-cn,5817.825566594065,0.0,371.5838481435029,6.498691571048469,98.25108340862579,0.0,0.4
16,GHB Conductance,GHB-Poukawa-cond,pg15,ghbpw-cond-cn,138.5305149404668,0.0,8.186704323749147,21.247326531707035,-159.53455372841293,0.0,0.0
16,GHB Head,GHB-Poukawa-head,pg23,ghbpw-head-cn,10.680232257079355,0.0,5.850536976672611,5.285981839181041,9.649629422779089,0.0,0.0
16,GHB Head,GHB-Awanui-head,pg21,ghbaw-head-cn,161.62372038420915,0.0763970047323461,23.97644883086732,9.157476817062111,61.806367232862435,0.0,0.4
16,GHB Head,GHB-Spring-head,pg25,ghbspring-head-cn,448.311248921692,0.0,32.26744258610251,5.884877001805016,81.76218339553314,0.0,0.0
16,GHB Head,GHB-Confined-head,pg27,ghbconf-head-cn,317.56559327062524,0.1831756048684829,9.914016266404689,2.3698926268401648,76.09553420977385,0.4,0.0
17,GHB Head,GHB-Confined-head,pg26,ghbconf-head-hg,8375.869491786418,1.048546759209986,191.7365063976065,2.7760005960189797,98.55217942155348,0.2080112438510189,0.1284609978917779
17,GHB Conductance,GHB-Confined-cond,pg18,ghbconf-cond-gr,5361.936092661601,1.4898813240368376,129.0058321051208,1.8639280371603884,98.55515986622872,0.9132817990161632,0.0969782150386507
17,GHB Conductance,GHB-Awanui-cond,pg12,ghbaw-cond-gr,1960.05461304421,1.6601464988478147,162.70769739912484,44.05504427759728,72.92381062370424,0.3398568019093078,0.3618138424821002
17,GHB Head,GHB-Awanui-head,pg20,ghbaw-head-hg,1436.0037818400567,1.6889203569107951,84.41454084988355,22.95380631769384,72.80823174941725,0.3341288782816229,0.3513126491646778
17,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,784.3686983124068,1.623548817715428,59.66683580111838,14.194995302459056,76.20957251734642,0.3497382198952879,0.3727748691099476
17,Storage,S-grid,pg3,stosslayer1-gr,1273.8429407200056,1.5601362892976727,72.56206175287937,24.07700280295608,66.81874491803471,0.2638743455497382,0.2994764397905759
17,Recharge,RCH-transient,pg9,rchtr-gr,1100.4770772842087,1.5251626776674878,61.43474049519515,19.335869069874597,68.52616465208823,0.2115183246073298,0.5214659685863873
17,Recharge,RCH-steady,pg6,rchss-gr,1908.5194145031887,1.764144955802292,126.23017556853596,12.198338501663237,90.33643227800138,0.3727748691099476,0.3204188481675392
17,Recharge,RCH-transient,pg10,rchtr-pp,1072.174142797542,1.024902352877063,35.47397154285315,3.482583667985446,90.18270716099993,0.8689655172413792,0.0551724137931034
17,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,2560.7724699042315,1.6103324734109512,41.90278858762765,1.7995452362746625,95.70542845254457,0.4137931034482758,1.1172413793103448
17,Recharge,RCH-steady,pg7,rchss-pp,1670.1968761148976,1.9196906528730269,46.64988877166797,5.826272247497042,87.51064064479499,0.5103448275862069,0.0551724137931034
17,Storage,S-pilot,pg4,stosslayer1-pp,1744.4718271219244,1.7982978323565428,81.33382758510935,18.50309513341865,77.25043111483147,0.593103448275862,0.1793103448275862
17,GHB Conductance,GHB-Poukawa-cond,pg14,ghbpw-cond-gr,1020.7831437636024,1.9040839158977243,62.22878563131884,22.56526430774056,63.73822166251016,0.8639999999999999,0.064
17,GHB Head,GHB-Poukawa-head,pg22,ghbpw-head-hg,2052.66303501854,2.1394252563310294,97.57943526221041,19.78482597545073,79.72438975252729,0.5919999999999999,0.2239999999999999
17,GHB Head,GHB-Spring-head,pg24,ghbspring-head-hg,5103.0852555279325,0.647489320268671,480.80481271942904,17.79212568420575,96.29951173251082,0.9333333333333333,0.0333333333333333
17,GHB Conductance,GHB-Spring-cond,pg16,ghbspring-cond-gr,223.2462867608999,1.220419718464372,23.2332791939114,26.092031887516782,-12.30455963510548,0.1,0.3333333333333333
17,Recharge,RCH-transient,pg11,rchtr-cn,129.89609969621284,2.3250578637104726,14.43104227987982,49.392972706383354,-242.26892104147234,0.4,0.0
17,Recharge,RCH-steady,pg8,rchss-cn,2216.670334003786,6.653769982805835,40.165987062355555,1.618419078518817,95.9706727087117,0.4,0.0
17,Storage,S-constant,pg5,stosslayer1-cn,3825.3545819447186,4.548808675919804,84.8836555923159,2.174892583245036,97.43779580642622,0.8,0.0
17,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,3046.2868776691307,6.010585478249256,27.958704854111165,0.8352138257561283,97.01268771170093,0.0,3.6
17,GHB Conductance,GHB-Confined-cond,pg19,ghbconf-cond-cn,725.8019031682505,3.0621723453000858,10.940794697261248,1.3654389319734324,87.5197463277943,1.2,0.4
17,GHB Conductance,GHB-Spring-cond,pg17,ghbspring-cond-cn,62.31162146335775,2.60912153021107,15.940405675035052,43.39881646965278,-172.2566624362736,0.4,0.0
17,GHB Conductance,GHB-Awanui-cond,pg13,ghbaw-cond-cn,9296.384504087668,1.2782934706972244,371.5838481435029,3.9888927644496186,98.92651610548229,0.0,1.2
17,GHB Conductance,GHB-Poukawa-cond,pg15,ghbpw-cond-cn,179.57006679511812,0.1274833462117441,8.186704323749147,10.275557088805172,-25.515185139841755,0.8,0.0
17,GHB Head,GHB-Poukawa-head,pg23,ghbpw-head-cn,11.099665673900452,1.0420078589795112,5.850536976672611,5.211153324778427,10.928631926326574,0.4,0.0
17,GHB Head,GHB-Awanui-head,pg21,ghbaw-head-cn,251.61355512924797,2.022612182679677,23.97644883086732,6.95689885928964,70.98444849625388,0.0,1.2
17,GHB Head,GHB-Spring-head,pg25,ghbspring-head-cn,397.09456600002886,0.1581499693493164,32.26744258610251,6.501473914052072,79.85128850325364,0.0,0.4
17,GHB Head,GHB-Confined-head,pg27,ghbconf-head-cn,370.8673175316313,0.7436181137682418,9.914016266404689,2.089823073138801,78.92052002960175,0.8,0.0
18,GHB Head,GHB-Confined-head,pg26,ghbconf-head-hg,8465.242580495154,1.1282004816888067,191.7365063976065,2.7449685447986556,98.56836415955844,0.2096887538820755,0.1294969736812277
18,GHB Conductance,GHB-Confined-cond,pg18,ghbconf-cond-gr,5494.4374573970235,1.500333716022962,129.0058321051208,1.8156150392618453,98.5926101094543,0.921213701176524,0.0977602974179946
18,GHB Conductance,GHB-Awanui-cond,pg12,ghbaw-cond-gr,1974.6385297871527,1.7451450461200346,162.70769739912484,34.697894322323386,78.67470631262833,0.3425975825698668,0.3647316960505042
18,GHB Head,GHB-Awanui-head,pg20,ghbaw-head-hg,1437.1272464024298,1.8274623949294513,84.41454084988355,28.10378121866361,66.70741683160813,0.3368234660097005,0.3522211101701439
18,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,791.0839837190543,1.65027386017479,59.66683580111838,30.33185371026026,49.16463508914323,0.3504475595338625,0.3736699881776726
18,Storage,S-grid,pg3,stosslayer1-gr,1288.1492760669992,1.5479285559757787,72.56206175287937,170.72883335565436,-135.2866349595966,0.2638912345887519,0.3040027022462422
18,Recharge,RCH-transient,pg9,rchtr-gr,1085.4735125272305,1.5688134121570496,61.43474049519515,26.07210116064663,57.56130659868946,0.2132241175477115,0.5277824691775038
18,Recharge,RCH-steady,pg6,rchss-gr,1895.067433700044,1.791282125471276,126.23017556853596,13.67638939404132,89.16551503438589,0.3736699881776726,0.3251140010133423
18,Recharge,RCH-transient,pg10,rchtr-pp,1097.0934828689362,1.1710433345190203,35.47397154285315,3.357179821640392,90.53621662411025,0.8759733036707453,0.0556173526140155
18,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,2570.4830932253253,1.420584753166447,41.90278858762765,1.8003747478313183,95.70344884310896,0.4171301446051167,1.1262513904338152
18,Recharge,RCH-steady,pg7,rchss-pp,1657.948479727362,2.131087031961207,46.64988877166797,6.05560638121788,87.01903361258249,0.514460511679644,0.0556173526140155
18,Storage,S-pilot,pg4,stosslayer1-pp,1723.1807709460788,1.9089003747957127,81.33382758510935,10.596660411578968,86.97139833915918,0.5978865406006674,0.1807563959955506
18,GHB Conductance,GHB-Poukawa-cond,pg14,ghbpw-cond-gr,1019.5021747918177,2.0224948661754785,62.22878563131884,430.7570069124116,-592.2150296560148,0.8709677419354837,0.064516129032258
18,GHB Head,GHB-Poukawa-head,pg22,ghbpw-head-hg,1983.0739227954564,2.2244314913491334,97.57943526221041,22.58180510231047,76.85802849583028,0.5967741935483871,0.2258064516129032
18,GHB Head,GHB-Spring-head,pg24,ghbspring-head-hg,5047.299001442114,0.666351361001117,480.80481271942904,11.15855492691946,97.67919233923496,0.9408602150537634,0.0336021505376344
18,GHB Conductance,GHB-Spring-cond,pg16,ghbspring-cond-gr,229.53446035610727,1.2487314588972882,23.2332791939114,90.91022930816408,-291.2931469957472,0.1008064516129032,0.336021505376344
18,Recharge,RCH-transient,pg11,rchtr-cn,134.96825745710925,2.5999677858180665,14.43104227987982,42.341957555292126,-193.40886634589464,0.4032258064516128,0.0
18,Recharge,RCH-steady,pg8,rchss-cn,2223.3641710082297,7.161899972223429,40.165987062355555,1.6049717780537023,96.00415203151346,0.4032258064516128,0.0
18,Storage,S-constant,pg5,stosslayer1-cn,3857.1903771661223,4.385180862313407,84.8836555923159,2.160160801680376,97.45515106929969,0.8064516129032256,0.0
18,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,3052.5555436766767,5.679776651067989,27.958704854111165,0.8364868595815896,97.00813444704829,0.0,3.629032258064517
18,GHB Conductance,GHB-Confined-cond,pg19,ghbconf-cond-cn,739.4336483470448,2.4252543084661533,10.940794697261248,1.334963974115568,87.7982906081791,1.2096774193548387,0.4032258064516128
18,GHB Conductance,GHB-Spring-cond,pg17,ghbspring-cond-cn,55.9405035551553,2.882434339773248,15.940405675035052,37.222117194737805,-133.50796682064967,0.4032258064516128,0.0
18,GHB Conductance,GHB-Awanui-cond,pg13,ghbaw-cond-cn,9160.008620421011,1.6270546334110547,371.5838481435029,4.034631656987215,98.9142069341429,0.0,1.2096774193548387
18,GHB Conductance,GHB-Poukawa-cond,pg15,ghbpw-cond-cn,175.91322006531627,0.4068596650448244,8.186704323749147,10.740416384582408,-31.193407748037178,0.8064516129032256,0.0
18,GHB Head,GHB-Poukawa-head,pg23,ghbpw-head-cn,6.1748560557630645,1.2084108841000403,5.850536976672611,5.44369793921136,6.953875158526629,0.4032258064516128,0.0
18,GHB Head,GHB-Awanui-head,pg21,ghbaw-head-cn,236.968376339569,0.643942927331677,23.97644883086732,7.161159673043595,70.13252578161489,0.0,0.8064516129032256
18,GHB Head,GHB-Spring-head,pg25,ghbspring-head-cn,408.039389684118,0.1010805010786836,32.26744258610251,6.344946306918001,80.33638305859805,0.0,0.4032258064516128
18,GHB Head,GHB-Confined-head,pg27,ghbconf-head-cn,375.0186462873133,0.4545733421665302,9.914016266404689,2.0775920836906177,79.04389071126616,0.8064516129032256,0.0
19,GHB Head,GHB-Confined-head,pg26,ghbconf-head-hg,8354.278590738084,1.2358939337395383,191.7365063976065,2.809227475429161,98.53484997290832,0.2148876486064245,0.1327076424501838
19,GHB Conductance,GHB-Confined-cond,pg18,ghbconf-cond-gr,5586.093703524563,1.5608741241780688,129.0058321051208,1.7903812195068376,98.61217032571989,0.9434729328679368,0.1001841064448871
19,GHB Conductance,GHB-Awanui-cond,pg12,ghbaw-cond-gr,1956.5885689964311,1.841725148621936,162.70769739912484,28.1686204551166,82.68759197911916,0.350105524763802,0.3727884179175131
19,GHB Head,GHB-Awanui-head,pg20,ghbaw-head-hg,1449.8743010203375,1.97466035345434,84.41454084988355,15.44534523529062,81.70298022143193,0.3392571845598532,0.3560228012386831
19,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,807.0826631572589,1.7753447950215333,59.66683580111838,41.82673833382675,29.89951993894276,0.3569728700618752,0.3829345333391026
19,Storage,S-grid,pg3,stosslayer1-gr,1308.3423693917769,1.811644998404084,72.56206175287937,34.653523358351,52.242917963978755,0.2704339924711176,0.3115399593267275
19,Recharge,RCH-transient,pg9,rchtr-gr,1142.8432015749695,1.7285916888427948,61.43474049519515,13.235926463303382,78.45530662844003,0.2163471939768941,0.5278871533036216
19,Recharge,RCH-steady,pg6,rchss-gr,1930.033930989414,1.8330519160300267,126.23017556853596,13.40966103026214,89.37681820542075,0.3807710613993336,0.3331746787244169
19,Recharge,RCH-transient,pg10,rchtr-pp,1072.8193821220823,0.9812738268936227,35.47397154285315,3.4225154007663434,90.35203770000241,0.8976916500427472,0.0569962952408093
19,Hydraulic Conductivity,K-pilot,pg1,npfklayer1-pp,2600.383853441064,1.5286716673215464,41.90278858762765,1.7765534474090312,95.76029780525495,0.4274722143060701,1.1541749786263893
19,Recharge,RCH-steady,pg7,rchss-pp,1649.624759617237,2.580790710778519,46.64988877166797,6.471174696031409,86.12820980623309,0.3704759190652607,0.0569962952408093
19,Storage,S-pilot,pg4,stosslayer1-pp,1767.2013524614804,1.8578681847289873,81.33382758510935,12.389482974878655,84.76712169740928,0.6127101738387004,0.1852379595326303
19,GHB Conductance,GHB-Poukawa-cond,pg14,ghbpw-cond-gr,1021.318117331408,2.092354162326251,62.22878563131884,14.369739447995691,76.90821168658061,0.8760330578512396,0.0661157024793388
19,GHB Head,GHB-Poukawa-head,pg22,ghbpw-head-hg,2078.713124728308,2.269261091540325,97.57943526221041,63.078665077853834,35.35659956593097,0.6115702479338841,0.2314049586776859
19,GHB Head,GHB-Spring-head,pg24,ghbspring-head-hg,5035.18760442079,0.9034490210553144,480.80481271942904,15.927120368861083,96.68740413000914,0.9641873278236914,0.0344352617079889
19,GHB Conductance,GHB-Spring-cond,pg16,ghbspring-cond-gr,223.07987364160113,1.3624131938322013,23.2332791939114,38.8385780396285,-67.16787034439238,0.1033057851239669,0.3443526170798898
19,Recharge,RCH-transient,pg11,rchtr-cn,130.17763840585374,3.4393181510779045,14.43104227987982,49.465009606271536,-242.76810120109684,0.4132231404958677,0.0
19,Recharge,RCH-steady,pg8,rchss-cn,2236.594256821219,8.087782657524127,40.165987062355555,1.5799683329157332,96.06640232577152,0.4132231404958677,0.0
19,Storage,S-constant,pg5,stosslayer1-cn,3757.050461166408,4.690011500623256,84.8836555923159,2.2122364250091087,97.39380165760748,0.8264462809917354,0.0
19,Hydraulic Conductivity,K-constant,pg2,npfklayer1-cn,3041.4312566021435,5.068989138109411,27.958704854111165,0.8448849894811379,96.97809682569434,0.0,3.7190082644628095
19,GHB Conductance,GHB-Confined-cond,pg19,ghbconf-cond-cn,748.8634109227582,0.2930610648102344,10.940794697261248,1.2926529481075975,88.18501778091877,1.2396694214876032,0.4132231404958677
19,GHB Conductance,GHB-Spring-cond,pg17,ghbspring-cond-cn,77.8793062345307,2.630453578027928,15.940405675035052,73.95658933628884,-363.95675771360953,0.4132231404958677,0.0
19,GHB Conductance,GHB-Awanui-cond,pg13,ghbaw-cond-cn,8413.137987601267,1.7144066920167986,371.5838481435029,4.393207358390767,98.81770766400638,0.0,1.2396694214876032
19,GHB Conductance,GHB-Poukawa-cond,pg15,ghbpw-cond-cn,167.61846851465083,0.0058897002168958,8.186704323749147,12.106488554429674,-47.87988029944435,0.8264462809917354,0.0
19,GHB Head,GHB-Poukawa-head,pg23,ghbpw-head-cn,0.6708176508296256,0.8999174097626667,5.850536976672611,5.759252890906812,1.560268504066699,0.4132231404958677,0.0
19,GHB Head,GHB-Awanui-head,pg21,ghbaw-head-cn,244.79453784324687,0.7880965592162333,23.97644883086732,7.00863956554668,70.76865045784534,0.0,0.8264462809917354
19,GHB Head,GHB-Spring-head,pg25,ghbspring-head-cn,347.59041474357,0.318872741725105,32.26744258610251,7.186157131106369,77.72938740983017,0.0,0.4132231404958677
19,GHB Head,GHB-Confined-head,pg27,ghbconf-head-cn,375.4022096697565,0.2562316556786105,9.914016266404689,2.0907389389992255,78.91128193844057,0.8264462809917354,0.0
2,GHB Head,GHB-Confined-head,pg26,ghbconf-head-hg,1715.0977041677763,4.693220429067608,191.7365063976065,150.90246603920826,21.29695649805997,0.0,0.0
2,GHB Conductance,GHB-Confined-cond,pg18,ghbconf-cond-gr,1305.672900058006,8.16629792194866,129.0058321051208,5.390581504294552,95.82144356086009,0.0617826188802998,0.0117123448114312
2,GHB Conductance,GHB-Awanui-cond,pg12,ghbaw-cond-gr,627.21667187963,3.726371736374277,162.70769739912484,68.7536882851913,57.744046910984615,0.0885043754972155,0.0924821002386634
2,GHB Head,GHB-Awanui-head,pg20,ghbaw-head-hg,445.4705874190001,3.452024182294818,84.41454084988355,41.62911858307271,50.68489603337084,0.0974542561654733,0.1143595863166269
2,Hydraulic Conductivity,K-grid,pg0,npfklayer1-gr,266.0700248560974,4.528939389741187,59.66683580111838,24.22179123583116,59.40493423085601,0.1614310645724258,0.0414485165794066
2,Storage,S-grid,pg3,stosslayer1-gr,412.34271884304417,2.6501626731253047,72.56206175287937,60.55736588412748,16.544039100812252,0.1527050610820244,0.0872600349040139
2,Recharge,RCH-transient,pg9,rchtr-gr,454.20090948616246,2.7132831274316,61.43474049519515,37.12117674718832,39.576245544503294,0.0763525305410122,0.1767015706806282
2,Recharge,RCH-steady,pg6,rchss-gr,549.8037988833875,3.8372236890798255,126.23017556853596,73.84568368004096,41.499183259911675,0.237783595113438,0.0828970331588132
2,Recharge,RCH-transient,pg10,rchtr-pp,340.6338731929968,4.33434781804767,35.47397154285315,8.306757779375939,76.58351343789845,0.3304597701149425,0.043103448275862
