Iteration,Group,Pglong,Category,Subcategory,DisplayName,Mean,Std,CV,N_Params,IsLog
0,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,K (grid),-0.018815474130456623,0.6636986546235254,3527.4086107093935,191,True
0,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,K (pilot),0.011239216609645969,0.6675376723596912,5939.3612165707555,29,True
0,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,K (constant),0.00848923791420507,0.6640128105079818,7821.818839555514,1,True
0,pg3,stosslayer1-gr,Storage,S-grid,S (grid),0.00032942541723127167,0.979540635989534,297348.2265643916,191,True
0,pg4,stosslayer1-pp,Storage,S-pilot,S (pilot),0.001197276956511532,0.98660654904741,82404.20428052454,29,True
0,pg5,stosslayer1-cn,Storage,S-constant,S (constant),0.04745318257571448,0.9979948623368272,2103.1147083643227,1,True
0,pg6,rchss-gr,Recharge,RCH-steady,RCH-SS (grid),-0.00805855595213827,0.6746346824414736,8371.657235468658,191,True
0,pg7,rchss-pp,Recharge,RCH-steady,RCH-SS (pilot),0.03242704710037577,0.6637855942172907,2047.0121505747545,29,True
0,pg8,rchss-cn,Recharge,RCH-steady,RCH-SS (constant),0.009326816524860405,0.6244998871570844,6695.745386354443,1,True
0,pg9,rchtr-gr,Recharge,RCH-transient,RCH-TR (grid),0.040737147510454985,0.6662677862981242,1635.5288158728588,191,True
0,pg10,rchtr-pp,Recharge,RCH-transient,RCH-TR (pilot),0.03158848420392561,0.6765898210870079,2141.8875838395747,29,True
0,pg11,rchtr-cn,Recharge,RCH-transient,RCH-TR (constant),0.07773727400097898,0.7153033207851068,920.1548806253468,1,True
0,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,Awanui cond (grid),0.031122224115209228,2.6647601743313696,8562.242095766924,419,True
0,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,Awanui cond (constant),0.15612889759297213,2.6426575024871273,1692.6126701903272,1,True
0,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,Poukawa cond (grid),-0.10205380177444738,2.625081709519447,2572.2527371603755,25,True
0,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,Poukawa cond (constant),0.006757208821576455,2.5148327539268416,37217.034730327185,1,True
0,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,Spring cond (grid),0.051275964577879564,2.629751884665021,5128.624895336431,11,True
0,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,Spring cond (constant),0.04816475090664716,2.761674524652493,5733.808381995302,1,True
0,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,Confined cond (grid),0.09670363225789569,2.7572721096017654,2851.260128728659,1432,True
0,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,Confined cond (constant),-0.10028470657829189,2.629265019331153,2621.8005806084657,1,True
0,pg20,ghbaw1-head-hg,GHB Head,GHB-Awanui-head,Awanui head (head-grid),-0.002484394124452524,0.16785335949572558,-6756.309630731991,121,False
0,pg21,ghbaw1-head-cn,GHB Head,GHB-Awanui-head,Awanui head (constant),-0.005980629436287698,0.16660995970065198,-2785.8264999623566,1,False
0,pg22,ghbaw3-head-hg,GHB Head,GHB-Awanui-head,Awanui head (head-grid),0.01966029027327028,0.6552196722433266,3332.705993329863,340,False
0,pg23,ghbaw3-head-cn,GHB Head,GHB-Awanui-head,Awanui head (constant),0.03347355688981683,0.6793044804635875,2029.3764498933253,1,False
0,pg24,ghbaw1-head-ts-cn,GHB Head TS,GHB-Awanui-head-ts,Awanui head-ts,0.00047482574444958,0.16512441581347093,34775.79253940492,419,False
0,pg25,ghbaw1-head-ts-hg,GHB Head TS,GHB-Awanui-head-ts,Awanui head-ts,0.000508493523633943,0.16622087453850876,32688.887235104437,419,False
0,pg26,ghbaw3-head-ts-cn,GHB Head TS,GHB-Awanui-head-ts,Awanui head-ts,-0.0005667280979473263,0.6635751837528933,-117088.80963487507,419,False
0,pg27,ghbaw3-head-ts-hg,GHB Head TS,GHB-Awanui-head-ts,Awanui head-ts,0.001325794823600479,0.6632600302645756,50027.35102429736,419,False
0,pg28,ghbpw1-head-hg,GHB Head,GHB-Poukawa-head,Poukawa head (head-grid),-0.0018893890659706309,0.16365012595745113,-8661.536626040523,25,False
