name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:39_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:40_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:41_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:42_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:24,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:25,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:26,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:27,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:28,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:29,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:30,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:31,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:32,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:22,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:23,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:3_idx2:21,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:4_idx2:19,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:4_idx2:20,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:5_idx2:18,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:6_idx2:16,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:6_idx2:17,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:7_idx2:15,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:8_idx2:13,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:8_idx2:14,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:9_idx2:12,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:10_idx2:10,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:10_idx2:11,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:11_idx2:9,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:12_idx2:8,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:13_idx2:8,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:14_idx2:7,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:15_idx2:7,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:16_idx2:6,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:17_idx2:6,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:18_idx2:6,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:19_idx2:5,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:20_idx2:5,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:21_idx2:4,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:22_idx2:4,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:23_idx2:3,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:24_idx2:3,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:25_idx2:2,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:26_idx2:2,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:27_idx2:2,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:28_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:29_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:30_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:31_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:32_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:33_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:34_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:35_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:36_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:37_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:38_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:39_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:40_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:41_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:42_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:24,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:25,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:26,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:27,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:28,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:29,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:30,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:31,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:32,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:22,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:23,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:3_idx2:21,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:4_idx2:19,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:4_idx2:20,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:5_idx2:18,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:6_idx2:16,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:6_idx2:17,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:7_idx2:15,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:8_idx2:13,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:8_idx2:14,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:9_idx2:12,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:10_idx2:10,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:10_idx2:11,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:11_idx2:9,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:12_idx2:8,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:13_idx2:8,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:14_idx2:7,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:15_idx2:7,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:16_idx2:6,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:17_idx2:6,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:18_idx2:6,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:19_idx2:5,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:20_idx2:5,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:21_idx2:4,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:22_idx2:4,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:23_idx2:3,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:24_idx2:3,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:25_idx2:2,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:26_idx2:2,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:27_idx2:2,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:28_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:29_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:30_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:31_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:32_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:33_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:34_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:35_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:36_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:37_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:38_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:39_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:40_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:41_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:42_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:24,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:25,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:26,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:27,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:28,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:29,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:30,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:31,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:1_idx2:32,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:22,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:2_idx2:23,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:3_idx2:21,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:4_idx2:19,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:4_idx2:20,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:5_idx2:18,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:6_idx2:16,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:6_idx2:17,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:7_idx2:15,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:8_idx2:13,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:8_idx2:14,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:9_idx2:12,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:10_idx2:10,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:10_idx2:11,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:11_idx2:9,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:12_idx2:8,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:13_idx2:8,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:14_idx2:7,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:15_idx2:7,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:16_idx2:6,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:17_idx2:6,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:18_idx2:6,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:19_idx2:5,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:20_idx2:5,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:21_idx2:4,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:22_idx2:4,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:23_idx2:3,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:24_idx2:3,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:25_idx2:2,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:26_idx2:2,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:27_idx2:2,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:28_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:29_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:30_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:31_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:32_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:33_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:34_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:35_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:36_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:37_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:38_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:39_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:40_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:41_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:5_idx1:42_idx2:1,0,1,-2,2,0,1,-2,2
pname:influx_cond_condcn_inst:0_ptype:cn_usecol:3_pstyle:m,0,1,-2,2,0,0.948167,-1.89633,1.89633
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:33,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:34,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:35,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:36,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:37,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:38,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:39,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:40,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:41,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:42,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:43,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:44,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:1_idx2:45,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:46,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:47,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:48,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:49,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:50,0,1,-2,2,0,1,-2,2
