Iteration,Group,Pname,Category,Subcategory,Mean,Std,CV,N_Params
0,pg48,cf,Other,Other,8.151026316257533e-05,0.16594117047789325,203583.1612356805,1432
0,pg49,cf,Other,Other,0.00026992194800104936,0.1663326193740284,61622.48776204807,1432
0,pg50,cf,Other,Other,4.756107636504503e-05,0.1656662069814686,348323.0819040606,1432
0,pg51,cf,Other,Other,0.00016464699148160863,0.16593242710342435,100780.7222046686,1432
1,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,2.7807712590683495,6.665213469468128,239.68938285492763,191
1,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,3.3386256397340124,7.907157134009402,236.83868715030187,29
1,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,2.9949600066859206,7.5249837968019735,251.25490090028813,1
1,pg3,stosslayer1-gr,Storage,S-grid,10.293625145858611,51.727629632494484,502.5210156725576,191
1,pg4,stosslayer1-pp,Storage,S-pilot,8.37495792084576,62.39239582178202,744.9875738059972,29
1,pg5,stosslayer1-cn,Storage,S-constant,3.318955639546605,13.84752631083418,417.2254110852129,1
1,pg6,rchss-gr,Recharge,RCH-steady,3.109133349966864,7.5236909846114175,241.9867576503788,191
1,pg7,rchss-pp,Recharge,RCH-steady,2.878743916639927,6.434933117725908,223.5326692496069,29
1,pg8,rchss-cn,Recharge,RCH-steady,2.1437341674278554,4.549397479786336,212.2183593894433,1
1,pg9,rchtr-gr,Recharge,RCH-transient,3.13909859959548,7.831543805559925,249.4838424816964,191
1,pg10,rchtr-pp,Recharge,RCH-transient,3.18389690218623,8.46431342581986,265.84759764073453,29
1,pg11,rchtr-cn,Recharge,RCH-transient,4.22010855051058,10.144058640267716,240.37435338103833,1
1,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,278418.14692106884,4442157.826165222,1595.4986682044714,419
1,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,334150.4924804886,3660188.423069413,1095.3712490138362,1
1,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,276553.29258611315,4497143.30995698,1626.139854602042,25
1,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,46910.812708144935,470763.40384023724,1003.5285612489517,1
1,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,219775.00426811693,3924953.121532966,1785.8960506467224,11
1,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,869331.5522136161,8981403.143478394,1033.1389813942292,1
1,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,275336.7917675182,4628102.112046344,1680.8876439419332,1432
1,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,14393.615041836762,152373.4826217117,1058.6185762146617,1
1,pg20,ghbaw1-head-hg,GHB Head,GHB-Awanui-head,-0.0012407887963370424,0.1621714374307337,-13070.027542921347,121
1,pg21,ghbaw1-head-cn,GHB Head,GHB-Awanui-head,-0.010485937741938848,0.15669490603202194,-1494.3337438035283,1
1,pg22,ghbaw3-head-hg,GHB Head,GHB-Awanui-head,-0.0041061647602147035,0.15965088711705316,-3888.077961798721,340
1,pg23,ghbaw3-head-cn,GHB Head,GHB-Awanui-head,0.003373363890427053,0.16262971439698726,4820.99529370367,1
1,pg24,s,Other,Other,0.00019992983158297758,0.16069391840609007,80375.15819113603,419
1,pg25,s,Other,Other,0.00022707596745820277,0.1617824904497555,71245.97651644239,419
1,pg26,s,Other,Other,-0.00023834049824205381,0.16099249362930604,-67547.26738290415,419
1,pg27,s,Other,Other,0.00048702725243280666,0.16128444423485797,33116.10252387464,419
1,pg28,ghbpw1-head-hg,GHB Head,GHB-Poukawa-head,-0.0032458680854292785,0.16015937836598387,-4934.254077820978,25
1,pg29,ghbpw1-head-cn,GHB Head,GHB-Poukawa-head,0.011540185478867248,0.16179074187581177,1401.976962780088,1
1,pg30,ghbpw3-head-hg,GHB Head,GHB-Poukawa-head,-0.018391048378424667,0.15814866971215666,-859.9219927977988,11
1,pg31,ghbpw3-head-cn,GHB Head,GHB-Poukawa-head,-0.021142040438637412,0.16298379190442747,-770.8990642481793,1
1,pg32,s,Other,Other,0.0002507240566998594,0.1612925620219623,64330.70848683852,25
1,pg33,s,Other,Other,-0.002066147218298478,0.1606423481199811,-7774.9710522696405,25
1,pg34,s,Other,Other,-0.0034775585972816186,0.16162085258167655,-4647.537864869175,25
1,pg35,s,Other,Other,-0.0028274386224619577,0.15932879133705058,-5635.092838843552,25
1,pg36,ghbspring1-head-hg,GHB Head,GHB-Spring-head,-0.00018485188083673367,0.03142398346534687,-16999.547596219163,11
1,pg37,ghbspring1-head-cn,GHB Head,GHB-Spring-head,-0.0009698215450333384,0.030792690290028613,-3175.0882879148753,1
1,pg38,ghbspring3-head-hg,GHB Head,GHB-Spring-head,0.01964074332615479,0.16041796557197063,816.7611729763225,12
1,pg39,ghbspring3-head-cn,GHB Head,GHB-Spring-head,0.024220265944617625,0.15880956987035164,655.6887948030284,1
1,pg40,s,Other,Other,0.00021490887912266636,0.031906639855509025,14846.589859741092,12
1,pg41,s,Other,Other,0.0003064118294809748,0.03208139286171852,10470.02425332618,12
1,pg42,s,Other,Other,0.001508422750041282,0.1593315765664488,10562.793259521462,12
1,pg43,s,Other,Other,-0.00017062602995950173,0.16039370990808352,-94003.07206711257,12
1,pg44,ghbconf1-head-hg,GHB Head,GHB-Confined-head,-0.023770578914960632,0.16539020100547236,-695.7769164863702,1432
1,pg45,ghbconf1-head-cn,GHB Head,GHB-Confined-head,-0.0143754589093324,0.14530010480194472,-1010.7510704066455,1
1,pg46,ghbconf3-head-hg,GHB Head,GHB-Confined-head,0.010274225651106935,0.1677391353651138,1632.6207060387246,1432
1,pg47,ghbconf3-head-cn,GHB Head,GHB-Confined-head,-0.008200195021442896,0.16368103516659063,-1996.0627123937538,1
1,pg48,cf,Other,Other,0.00040336241804241025,0.161561286224468,40053.628944549106,1432
1,pg49,cf,Other,Other,0.0007427453542038074,0.16167944810652105,21767.81681520375,1432
1,pg50,cf,Other,Other,0.0005107798177938608,0.16112930586471091,31545.746376717467,1432
1,pg51,cf,Other,Other,0.00023423343758641703,0.16126226820713574,68846.81788766404,1432
2,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,2.818635420403099,6.733428961952475,238.88967381916717,191
2,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,3.4487362791392098,8.035510241155807,232.99868678742337,29
2,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,3.0539383875196697,7.584912019878582,248.36493266777572,1
2,pg3,stosslayer1-gr,Storage,S-grid,10.268735625799216,51.56308940423432,502.1366922202865,191
2,pg4,stosslayer1-pp,Storage,S-pilot,8.296789534788186,62.32484800748168,751.1923467041738,29
2,pg5,stosslayer1-cn,Storage,S-constant,3.1680132274783515,13.467591144422897,425.11158184597343,1
2,pg6,rchss-gr,Recharge,RCH-steady,2.990523322416305,7.281503317380401,243.48592310917135,191
2,pg7,rchss-pp,Recharge,RCH-steady,2.3645279042454983,4.866767821467643,205.8240806855941,29
2,pg8,rchss-cn,Recharge,RCH-steady,2.004117373254049,4.208344654003994,209.98493951334706,1
2,pg9,rchtr-gr,Recharge,RCH-transient,3.171215511785371,7.8790130599036985,248.45404011876417,191
2,pg10,rchtr-pp,Recharge,RCH-transient,3.168014317463923,8.447400589304056,266.6465407917227,29
2,pg11,rchtr-cn,Recharge,RCH-transient,4.443265396825943,10.485350116003197,235.9829805235904,1
2,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,274145.6246667661,4340869.925021156,1583.4175468959754,419
2,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,301785.783342064,3312580.265928851,1097.6594819160691,1
2,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,287306.5180285448,4596619.831264344,1599.9009917372134,25
2,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,47882.72981306566,478826.0083538732,999.997306384184,1
2,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,224373.34762903684,3882186.8287707553,1730.2352840896642,11
2,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,1300779.0873056466,11005101.874595225,846.0392684656787,1
2,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,282877.11461762694,4700525.637314805,1661.6846660319761,1432
2,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,13956.441193309109,152182.45958686774,1090.4102090139277,1
2,pg20,ghbaw1-head-hg,GHB Head,GHB-Awanui-head,-0.000358705835200116,0.1618090460032369,-45109.120099193904,121
2,pg21,ghbaw1-head-cn,GHB Head,GHB-Awanui-head,-0.011293972046749546,0.15649368764507676,-1385.6390559255574,1
2,pg22,ghbaw3-head-hg,GHB Head,GHB-Awanui-head,-0.004935060466743976,0.1593704363682451,-3229.3512398115267,340
2,pg23,ghbaw3-head-cn,GHB Head,GHB-Awanui-head,-0.0021676912088182086,0.16178645075861306,-7463.537707790793,1
2,pg24,s,Other,Other,0.0003082680124073159,0.16009929622288743,51935.09860872218,419
2,pg25,s,Other,Other,-1.2925455872420099e-05,0.16120165225617933,-1247164.153027252,419
2,pg26,s,Other,Other,0.0001309635264856647,0.1604182991944471,122490.8212990176,419
2,pg27,s,Other,Other,0.00041967079399378465,0.16074863303057088,38303.50725644053,419
2,pg28,ghbpw1-head-hg,GHB Head,GHB-Poukawa-head,-0.0006893916738549922,0.15958743057594976,-23149.022047736195,25
2,pg29,ghbpw1-head-cn,GHB Head,GHB-Poukawa-head,0.012321093317528908,0.16149703914153699,1310.7362713646462,1
2,pg30,ghbpw3-head-hg,GHB Head,GHB-Poukawa-head,-0.018632965051833768,0.15768576972127907,-846.2730933194144,11
2,pg31,ghbpw3-head-cn,GHB Head,GHB-Poukawa-head,-0.02114139069891703,0.16311624445279582,-771.5492645483888,1
2,pg32,s,Other,Other,7.39646770743012e-05,0.16082942003534062,217440.84662707231,25
2,pg33,s,Other,Other,-0.0030498498882611585,0.16005582840931742,-5247.990369144747,25
2,pg34,s,Other,Other,-0.004653388681767164,0.1607423047523434,-3454.306436557974,25
2,pg35,s,Other,Other,-0.0029894683907092266,0.1583330092504752,-5296.360039883612,25
2,pg36,ghbspring1-head-hg,GHB Head,GHB-Spring-head,0.0005587938772538136,0.031327765628451444,5606.318698839616,11
2,pg37,ghbspring1-head-cn,GHB Head,GHB-Spring-head,-0.0001309643655505384,0.03083089197214763,-23541.435750513498,1
2,pg38,ghbspring3-head-hg,GHB Head,GHB-Spring-head,0.019033643299120506,0.15997204726751713,840.4699234586843,12
2,pg39,ghbspring3-head-cn,GHB Head,GHB-Spring-head,0.03031974711580354,0.15847163868857195,522.6680753084905,1
2,pg40,s,Other,Other,-4.709406802365487e-05,0.0316855904376377,-67281.48951099819,12
2,pg41,s,Other,Other,0.0006854298825073166,0.031943958354565455,4660.4268605438965,12
2,pg42,s,Other,Other,0.0014323446487614815,0.15866075191781553,11076.995474169305,12
2,pg43,s,Other,Other,-0.002194175905157329,0.15979486108995775,-7282.682337107333,12
2,pg44,ghbconf1-head-hg,GHB Head,GHB-Confined-head,-0.024908518423186803,0.16413054838232977,-658.9334042025725,1432
2,pg45,ghbconf1-head-cn,GHB Head,GHB-Confined-head,-0.017134737814611656,0.14563627020199696,-849.9474679898841,1
2,pg46,ghbconf3-head-hg,GHB Head,GHB-Confined-head,0.005708436222046489,0.16605765765074515,2908.986825663668,1432
2,pg47,ghbconf3-head-cn,GHB Head,GHB-Confined-head,-0.016869036981445318,0.16221876865153986,-961.6362145033437,1
2,pg48,cf,Other,Other,0.0002569928150737156,0.16097987273881112,62639.83399404991,1432
2,pg49,cf,Other,Other,0.0006382084320551087,0.16107969729214466,25239.355859565887,1432
2,pg50,cf,Other,Other,0.0006045537076491133,0.1605524862508842,26557.191564536704,1432
2,pg51,cf,Other,Other,0.00037265474360017773,0.1607190542278495,43128.138575443816,1432
3,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,2.812341167861503,6.708468106183436,238.53678148460693,191
3,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,3.4522449889626508,8.028078221904206,232.54659641975542,29
3,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,3.0617252244837774,7.590051669777507,247.90113786442834,1
3,pg3,stosslayer1-gr,Storage,S-grid,10.279012985216157,51.66111098426059,502.58824518037335,191
3,pg4,stosslayer1-pp,Storage,S-pilot,7.688040337193967,54.273695116822246,705.9496664481787,29
3,pg5,stosslayer1-cn,Storage,S-constant,3.158358525615088,13.456726562699654,426.0670995253449,1
3,pg6,rchss-gr,Recharge,RCH-steady,2.9870174791990705,7.269824106243802,243.38070188304056,191
3,pg7,rchss-pp,Recharge,RCH-steady,2.378188380009304,4.908458021240613,206.394836611783,29
3,pg8,rchss-cn,Recharge,RCH-steady,2.000303424145984,4.191881704594026,209.5622920999459,1
3,pg9,rchtr-gr,Recharge,RCH-transient,3.1525832479717035,7.752425014358864,245.90706746115552,191
3,pg10,rchtr-pp,Recharge,RCH-transient,3.0934681559814106,7.829021874608523,253.0823489962432,29
3,pg11,rchtr-cn,Recharge,RCH-transient,4.57461651550164,11.002940807687025,240.5215993603449,1
3,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,284075.55889637035,4458122.549186025,1569.343933179528,419
3,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,301635.04117289756,3313237.6340381466,1098.4259723786517,1
3,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,285596.7590684225,4572169.602124308,1600.9178875271903,25
3,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,48122.457089682226,479905.03426377283,997.2579608090454,1
3,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,224335.7970603411,3872587.2500025947,1726.2457890128694,11
3,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,1226462.6854761613,10381471.140111195,846.4563384641986,1
3,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,277673.8180074495,4661092.467203642,1678.6215209813527,1432
3,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,14410.272726500323,157721.8907609961,1094.5101023032505,1
3,pg20,ghbaw1-head-hg,GHB Head,GHB-Awanui-head,-0.0002787264779253878,0.16174418619749806,-58029.71694737781,121
3,pg21,ghbaw1-head-cn,GHB Head,GHB-Awanui-head,-0.01218513586443795,0.15629271476550907,-1282.650571190149,1
3,pg22,ghbaw3-head-hg,GHB Head,GHB-Awanui-head,-0.005225502574756807,0.15941466430549314,-3050.7049231128212,340
3,pg23,ghbaw3-head-cn,GHB Head,GHB-Awanui-head,-0.002764530818470865,0.16166592443635777,-5847.861176160787,1
3,pg24,s,Other,Other,0.0003071797108430808,0.16006827547840036,52108.99998540899,419
3,pg25,s,Other,Other,-2.234961923421841e-05,0.1611642890271628,-721105.3008921603,419
3,pg26,s,Other,Other,0.00015090935954301563,0.1603959264890543,106286.26811137886,419
3,pg27,s,Other,Other,0.00044259659694462976,0.16073147970500182,36315.57061544914,419
3,pg28,ghbpw1-head-hg,GHB Head,GHB-Poukawa-head,-0.0006851371614727274,0.15953955283132687,-23285.78302312354,25
3,pg29,ghbpw1-head-cn,GHB Head,GHB-Poukawa-head,0.011983126798825652,0.16140614463131192,1346.9451449610776,1
3,pg30,ghbpw3-head-hg,GHB Head,GHB-Poukawa-head,-0.01863536087644354,0.15762764205308638,-845.8523722625583,11
3,pg31,ghbpw3-head-cn,GHB Head,GHB-Poukawa-head,-0.02176046819991432,0.16304471473393845,-749.2702511547083,1
3,pg32,s,Other,Other,0.0001502823841190354,0.160764431929834,106974.90119833074,25
3,pg33,s,Other,Other,-0.003048359772961,0.15994881468871283,-5247.045185002813,25
3,pg34,s,Other,Other,-0.004535602269331692,0.1607383893665085,-3543.9260283771055,25
3,pg35,s,Other,Other,-0.0028728533353849666,0.15825181751484124,-5508.524071370154,25
3,pg36,ghbspring1-head-hg,GHB Head,GHB-Spring-head,0.0006616163514559678,0.03132306871833513,4734.325058533526,11
3,pg37,ghbspring1-head-cn,GHB Head,GHB-Spring-head,1.2046608690512303e-05,0.030882481455513255,256358.30173379628,1
3,pg38,ghbspring3-head-hg,GHB Head,GHB-Spring-head,0.019092284465399015,0.16005939195460286,838.3459414963087,12
3,pg39,ghbspring3-head-cn,GHB Head,GHB-Spring-head,0.030715998340343005,0.15830307520403253,515.3766237710532,1
3,pg40,s,Other,Other,-1.3557204600067558e-05,0.03166212084108645,-233544.61170357108,12
3,pg41,s,Other,Other,0.0006393791033789013,0.03192460865025812,4993.064127611837,12
3,pg42,s,Other,Other,0.0015487883835096925,0.15897957299056578,10264.770493067872,12
3,pg43,s,Other,Other,-0.0019440639529656647,0.15987926134343486,-8223.971289603896,12
3,pg44,ghbconf1-head-hg,GHB Head,GHB-Confined-head,-0.025294989625681056,0.16397903552873855,-648.2668621546173,1432
3,pg45,ghbconf1-head-cn,GHB Head,GHB-Confined-head,-0.017830362412851075,0.14608288540068667,-819.2928557380233,1
3,pg46,ghbconf3-head-hg,GHB Head,GHB-Confined-head,0.006119059022962467,0.16556541303086741,2705.733224823691,1432
3,pg47,ghbconf3-head-cn,GHB Head,GHB-Confined-head,-0.017099471863145137,0.16234925281973903,-949.4401588487298,1
3,pg48,cf,Other,Other,0.00022617872852748996,0.16091903606497823,71146.8479430505,1432
3,pg49,cf,Other,Other,0.0006606584085873479,0.16105928957709123,24378.602842802844,1432
3,pg50,cf,Other,Other,0.0006132168672613067,0.1605139083230032,26175.71643778746,1432
3,pg51,cf,Other,Other,0.0003782024058951707,0.16069740650746728,42489.78959483643,1432
4,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,3.0525407029740923,7.279992217903012,238.48960345754313,191
4,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,3.686597792198137,8.564787926048352,232.32227676623188,29
4,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,3.628083763390801,8.709654754309751,240.06211880206766,1
4,pg3,stosslayer1-gr,Storage,S-grid,10.862267887956333,52.084031691209105,479.49500259478856,191
4,pg4,stosslayer1-pp,Storage,S-pilot,7.181368573466609,37.61978157412546,523.8525385414878,29
4,pg5,stosslayer1-cn,Storage,S-constant,4.214725633132644,14.476098516504274,343.46478932591265,1
4,pg6,rchss-gr,Recharge,RCH-steady,3.1318926671113907,7.301199186008406,233.12418278824518,191
4,pg7,rchss-pp,Recharge,RCH-steady,2.801482988750647,6.355909328599067,226.87659907703227,29
4,pg8,rchss-cn,Recharge,RCH-steady,2.2529811260879606,5.2299969776995106,232.13674172143604,1
4,pg9,rchtr-gr,Recharge,RCH-transient,3.277756492518164,7.6527261824045665,233.47451831375352,191
4,pg10,rchtr-pp,Recharge,RCH-transient,3.0994612333088467,7.219939924811768,232.94177217709807,29
4,pg11,rchtr-cn,Recharge,RCH-transient,4.941610313022887,11.633867103001,235.42663961870196,1
4,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,276990.53578297317,4177138.402369247,1508.0437281229372,419
4,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,180083.44014920888,1990989.9514433998,1105.5930238747976,1
4,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,172785.6338527668,3162323.9477757807,1830.2007390674873,25
4,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,73538.27829466436,761126.4171448826,1035.0071211826385,1
4,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,206810.2474894232,3452070.2649558433,1669.196912078736,11
4,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,900267.843529526,8933296.470132427,992.2931863376549,1
4,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,134273.67396888218,2020373.6613213576,1504.6684890662764,1432
4,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,2498.268631095855,29525.949612300315,1181.8564763129127,1
4,pg20,ghbaw1-head-hg,GHB Head,GHB-Awanui-head,-0.00028016959581940416,0.16835446743962512,-60090.19891942362,121
4,pg21,ghbaw1-head-cn,GHB Head,GHB-Awanui-head,-0.012185135864437945,0.16660995970065196,-1367.3213130671732,1
4,pg22,ghbaw3-head-hg,GHB Head,GHB-Awanui-head,-0.0052154392016248215,0.16429686263341498,-3150.2018580185886,340
4,pg23,ghbaw3-head-cn,GHB Head,GHB-Awanui-head,-0.002764530818470867,0.16982612011589682,-6143.0358808527235,1
4,pg24,s,Other,Other,0.0003088808214696236,0.16561472808999345,53617.67924017275,419
4,pg25,s,Other,Other,-1.9752157603168837e-05,0.1667197045354437,-844058.1929575981,419
4,pg26,s,Other,Other,0.0001507310448789161,0.16637548885571327,110379.04566333002,419
4,pg27,s,Other,Other,0.00044182769089517077,0.16629804800537903,37638.66580395826,419
4,pg28,ghbpw1-head-hg,GHB Head,GHB-Poukawa-head,-0.0006710412792059584,0.16439072088929851,-24497.855196601566,25
4,pg29,ghbpw1-head-cn,GHB Head,GHB-Poukawa-head,0.011942798811668834,0.16757899161965464,1403.1802282051328,1
4,pg30,ghbpw3-head-hg,GHB Head,GHB-Poukawa-head,-0.018589940995124524,0.16507457469865291,-887.9779378640635,11
4,pg31,ghbpw3-head-cn,GHB Head,GHB-Poukawa-head,-0.021659116696675276,0.16579303664406264,-765.4653648433975,1
4,pg32,s,Other,Other,0.0001491843295615559,0.16715586944695668,112046.53326406205,25
4,pg33,s,Other,Other,-0.003037534013705092,0.16548233153537875,-5447.91698755427,25
4,pg34,s,Other,Other,-0.0045332116395588404,0.16717936488238,-3687.8791059190307,25
4,pg35,s,Other,Other,-0.002862906577031544,0.16402761596440965,-5729.408611526703,25
4,pg36,ghbspring1-head-hg,GHB Head,GHB-Spring-head,0.000661362042445518,0.033005408211264395,4990.520485454581,11
4,pg37,ghbspring1-head-cn,GHB Head,GHB-Spring-head,1.2046608690517546e-05,0.03262467492355431,270820.4089772977,1
4,pg38,ghbspring3-head-hg,GHB Head,GHB-Spring-head,0.01908181142306775,0.16694744707756198,874.9035580329727,12
