kper,kstp,time,k,i,j,SPq,pk4-spr-diff,weight,std
4,49,103.0,0,19,25,9.22895816653596,1.0,0.0,0
4,49,103.0,0,19,26,9.22895816653596,1.0,0.0,0
4,49,103.0,0,20,24,9.22895816653596,1.0,0.0,0
4,49,103.0,0,21,24,9.22895816653596,1.0,0.0,0
4,49,103.0,0,22,24,9.22895816653596,1.0,0.0,0
4,49,103.0,0,23,23,9.22895816653596,1.0,0.0,0
4,50,104.0,0,12,18,9.22895816653596,1.0,0.0,0
4,50,104.0,0,12,24,9.22895816653596,1.0,0.0,0
4,50,104.0,0,12,25,9.22895816653596,1.0,0.0,0
4,50,104.0,0,13,19,9.22895816653596,1.0,0.0,0
4,50,104.0,0,13,23,9.22895816653596,1.0,0.0,0
4,50,104.0,0,13,26,9.22895816653596,1.0,0.0,0
4,50,104.0,0,14,19,9.22895816653596,1.0,0.0,0
4,50,104.0,0,14,20,9.22895816653596,1.0,0.0,0
4,50,104.0,0,14,21,9.22895816653596,1.0,0.0,0
4,50,104.0,0,14,22,9.22895816653596,1.0,0.0,0
4,50,104.0,0,14,26,9.22895816653596,1.0,0.0,0
4,50,104.0,0,15,27,9.22895816653596,1.0,0.0,0
4,50,104.0,0,16,27,9.22895816653596,1.0,0.0,0
4,50,104.0,0,17,27,9.22895816653596,1.0,0.0,0
4,50,104.0,0,18,27,9.22895816653596,1.0,0.0,0
4,50,104.0,0,19,25,9.22895816653596,1.0,0.0,0
4,50,104.0,0,19,26,9.22895816653596,1.0,0.0,0
4,50,104.0,0,20,24,9.22895816653596,1.0,0.0,0
4,50,104.0,0,21,24,9.22895816653596,1.0,0.0,0
4,50,104.0,0,22,24,9.22895816653596,1.0,0.0,0
4,50,104.0,0,23,23,9.22895816653596,1.0,0.0,0
4,51,105.0,0,12,18,9.22895816653596,1.0,0.0,0
4,51,105.0,0,12,24,9.22895816653596,1.0,0.0,0
4,51,105.0,0,12,25,9.22895816653596,1.0,0.0,0
4,51,105.0,0,13,19,9.22895816653596,1.0,0.0,0
4,51,105.0,0,13,23,9.22895816653596,1.0,0.0,0
4,51,105.0,0,13,26,9.22895816653596,1.0,0.0,0
4,51,105.0,0,14,19,9.22895816653596,1.0,0.0,0
4,51,105.0,0,14,20,9.22895816653596,1.0,0.0,0
4,51,105.0,0,14,21,9.22895816653596,1.0,0.0,0
4,51,105.0,0,14,22,9.22895816653596,1.0,0.0,0
4,51,105.0,0,14,26,9.22895816653596,1.0,0.0,0
4,51,105.0,0,15,27,9.22895816653596,1.0,0.0,0
4,51,105.0,0,16,27,9.22895816653596,1.0,0.0,0
4,51,105.0,0,17,27,9.22895816653596,1.0,0.0,0
4,51,105.0,0,18,27,9.22895816653596,1.0,0.0,0
4,51,105.0,0,19,25,9.22895816653596,1.0,0.0,0
4,51,105.0,0,19,26,9.22895816653596,1.0,0.0,0
4,51,105.0,0,20,24,9.22895816653596,1.0,0.0,0
4,51,105.0,0,21,24,9.22895816653596,1.0,0.0,0
4,51,105.0,0,22,24,9.22895816653596,1.0,0.0,0
4,51,105.0,0,23,23,9.22895816653596,1.0,0.0,0
4,52,106.0,0,12,18,9.22895816653596,1.0,0.0,0
4,52,106.0,0,12,24,9.22895816653596,1.0,0.0,0
4,52,106.0,0,12,25,9.22895816653596,1.0,0.0,0
4,52,106.0,0,13,19,9.22895816653596,1.0,0.0,0
4,52,106.0,0,13,23,9.22895816653596,1.0,0.0,0
4,52,106.0,0,13,26,9.22895816653596,1.0,0.0,0
4,52,106.0,0,14,19,9.22895816653596,1.0,0.0,0
4,52,106.0,0,14,20,9.22895816653596,1.0,0.0,0
4,52,106.0,0,14,21,9.22895816653596,1.0,0.0,0
4,52,106.0,0,14,22,9.22895816653596,1.0,0.0,0
4,52,106.0,0,14,26,9.22895816653596,1.0,0.0,0
4,52,106.0,0,15,27,9.22895816653596,1.0,0.0,0
4,52,106.0,0,16,27,9.22895816653596,1.0,0.0,0
4,52,106.0,0,17,27,9.22895816653596,1.0,0.0,0
4,52,106.0,0,18,27,9.22895816653596,1.0,0.0,0
4,52,106.0,0,19,25,9.22895816653596,1.0,0.0,0
4,52,106.0,0,19,26,9.22895816653596,1.0,0.0,0
4,52,106.0,0,20,24,9.22895816653596,1.0,0.0,0
4,52,106.0,0,21,24,9.22895816653596,1.0,0.0,0
4,52,106.0,0,22,24,9.22895816653596,1.0,0.0,0
4,52,106.0,0,23,23,9.22895816653596,1.0,0.0,0
