kper,kstp,time,k,i,j,SPq
2,35,36.0,0,33,32,-46.02807492277179
2,35,36.0,0,33,33,-33.148117897574934
2,35,36.0,0,34,30,-46.10004742973092
2,35,36.0,0,34,31,-48.48801057556261
2,35,36.0,0,34,33,-33.83341309411662
2,35,36.0,0,35,33,-35.220019510642715
2,35,36.0,0,36,32,-36.575531560280524
2,35,36.0,0,36,33,-37.10376482682193
2,35,36.0,0,37,32,-38.895846585967774
2,36,37.0,0,32,30,-105.05868468291271
2,36,37.0,0,33,30,-97.48941457459921
2,36,37.0,0,33,31,-41.71212787772049
2,36,37.0,0,33,32,-46.438507095495424
2,36,37.0,0,33,33,-33.58125621837473
2,36,37.0,0,34,30,-46.503143888656155
2,36,37.0,0,34,31,-48.89504509684332
2,36,37.0,0,34,33,-34.27398780682995
2,36,37.0,0,35,33,-35.6741213670723
2,36,37.0,0,36,32,-37.030303864085454
2,36,37.0,0,36,33,-37.57647744817086
2,36,37.0,0,37,32,-39.37642128674736
2,37,38.0,0,32,30,-105.36936399398598
2,37,38.0,0,33,30,-97.80014102478458
2,37,38.0,0,33,31,-42.027780884309095
2,37,38.0,0,33,32,-46.76857362532621
2,37,38.0,0,33,33,-33.93254755649912
2,37,38.0,0,34,30,-46.82514035679128
2,37,38.0,0,34,31,-49.221713230537375
2,37,38.0,0,34,33,-34.63302781364041
2,37,38.0,0,35,33,-36.04625138370102
2,37,38.0,0,36,32,-37.402571238432756
2,37,38.0,0,36,33,-37.96646396782501
2,37,38.0,0,37,32,-39.77291412266311
2,38,39.0,0,32,30,-105.90453757031685
2,38,39.0,0,33,30,-98.33268229427495
2,38,39.0,0,33,31,-42.564088827891965
2,38,39.0,0,33,32,-47.31926759339706
2,38,39.0,0,33,33,-34.504454224819256
2,38,39.0,0,34,30,-47.36863685157823
2,38,39.0,0,34,31,-49.76906183071458
2,38,39.0,0,34,33,-35.212474540325275
2,38,39.0,0,35,33,-36.638852760782356
2,38,39.0,0,36,32,-37.995452149087214
2,38,39.0,0,36,33,-38.57698879269378
2,38,39.0,0,37,32,-40.39071003198899
2,39,40.0,0,32,30,-106.0818619062021
2,39,40.0,0,33,30,-98.50865132570823
2,39,40.0,0,33,31,-42.74369041196974
2,39,40.0,0,33,32,-47.511236837352044
2,39,40.0,0,33,33,-34.7154637759827
2,39,40.0,0,34,30,-47.5526718040677
2,39,40.0,0,34,31,-49.95749338179371
2,39,40.0,0,34,33,-35.43085606438501
2,39,40.0,0,35,33,-36.869516870620714
2,39,40.0,0,36,32,-38.22574795613173
2,39,40.0,0,36,33,-38.824481200769696
2,39,40.0,0,37,32,-40.64343914399899
2,40,41.0,0,32,30,-106.26073553419849
2,40,41.0,0,33,30,-98.6866710633368
2,40,41.0,0,33,31,-42.92537776527968
2,40,41.0,0,33,32,-47.70408113381143
2,40,41.0,0,33,33,-34.92545337124761
2,40,41.0,0,34,30,-47.737213840627305
2,40,41.0,0,34,31,-50.14692382958185
2,40,41.0,0,34,33,-35.64829857536358
2,40,41.0,0,35,33,-37.09851085335413
2,40,41.0,0,36,32,-38.45383003777408
2,40,41.0,0,36,33,-39.069113390832285
2,40,41.0,0,37,32,-40.892008977925
2,41,42.0,0,32,30,-106.34939864602472
2,41,42.0,0,33,30,-98.77664100853474
2,41,42.0,0,33,31,-43.020086658024525
2,41,42.0,0,33,32,-47.80930217568266
2,41,42.0,0,33,33,-35.04625999142036
2,41,42.0,0,34,30,-47.83329482982049
2,41,42.0,0,34,31,-50.248858387363725
2,41,42.0,0,34,33,-35.77668305487043
2,41,42.0,0,35,33,-37.23771939810251
2,41,42.0,0,36,32,-38.59158199554952
