"DateTime","Awanui Stream at Flume (x)","Awanui Stream at Flume (y)"
"Wed 2nd May 2012","2012-05-02 00:00:00",572.39889
"Thu 3rd May 2012","2012-05-03 00:00:00",528.93475
"Fri 4th May 2012","2012-05-04 00:00:00",587.1368
"Sat 5th May 2012","2012-05-05 00:00:00",599.0171
"Sun 6th May 2012","2012-05-06 00:00:00",610.97734
"Mon 7th May 2012","2012-05-07 00:00:00",601.99966
"Tue 8th May 2012","2012-05-08 00:00:00",537.5376
"Wed 9th May 2012","2012-05-09 00:00:00",761.3834
"Thu 10th May 2012","2012-05-10 00:00:00",1226.3824
"Fri 11th May 2012","2012-05-11 00:00:00",955.5764
"Sat 12th May 2012","2012-05-12 00:00:00",1097.15934
"Sun 13th May 2012","2012-05-13 00:00:00",1093.442
"Mon 14th May 2012","2012-05-14 00:00:00",955.5764
"Tue 15th May 2012","2012-05-15 00:00:00",875.18584
"Wed 16th May 2012","2012-05-16 00:00:00",820.8834
"Thu 17th May 2012","2012-05-17 00:00:00",754.8762
"Fri 18th May 2012","2012-05-18 00:00:00",741.92424
"Sat 19th May 2012","2012-05-19 00:00:00",729.0554
"Sun 20th May 2012","2012-05-20 00:00:00",709.9081
"Mon 21st May 2012","2012-05-21 00:00:00",675.2905138
"Tue 22nd May 2012","2012-05-22 00:00:00",662.8582
"Wed 23rd May 2012","2012-05-23 00:00:00",644.36569
"Thu 24th May 2012","2012-05-24 00:00:00",638.2431
"Fri 25th May 2012","2012-05-25 00:00:00",644.36569
"Sat 26th May 2012","2012-05-26 00:00:00",601.99966
"Sun 27th May 2012","2012-05-27 00:00:00",590.09938
"Mon 28th May 2012","2012-05-28 00:00:00",590.09938
"Tue 29th May 2012","2012-05-29 00:00:00",719.4584
"Wed 30th May 2012","2012-05-30 00:00:00",703.5672
"Thu 31st May 2012","2012-05-31 00:00:00",706.73503
"Fri 1st Jun 2012","2012-06-01 00:00:00",697.24711
"Sat 2nd Jun 2012","2012-06-02 00:00:00",722.65217
"Sun 3rd Jun 2012","2012-06-03 00:00:00",713.0863
"Mon 4th Jun 2012","2012-06-04 00:00:00",638.2431
"Tue 5th Jun 2012","2012-06-05 00:00:00",638.2431
"Wed 6th Jun 2012","2012-06-06 00:00:00",653.58857
"Thu 7th Jun 2012","2012-06-07 00:00:00",725.8512
"Fri 8th Jun 2012","2012-06-08 00:00:00",675.2905138
"Sat 9th Jun 2012","2012-06-09 00:00:00",662.8582
"Sun 10th Jun 2012","2012-06-10 00:00:00",635.1896
"Mon 11th Jun 2012","2012-06-11 00:00:00",632.1413
"Tue 12th Jun 2012","2012-06-12 00:00:00",620
"Wed 13th Jun 2012","2012-06-13 00:00:00",616.98745
"Thu 14th Jun 2012","2012-06-14 00:00:00",610.97734
"Fri 15th Jun 2012","2012-06-15 00:00:00",604.98722
"Sat 16th Jun 2012","2012-06-16 00:00:00",623.02752
"Sun 17th Jun 2012","2012-06-17 00:00:00",675.2905138
"Mon 18th Jun 2012","2012-06-18 00:00:00",758.1272
"Tue 19th Jun 2012","2012-06-19 00:00:00",804.1867
"Wed 20th Jun 2012","2012-06-20 00:00:00",847.86832
"Thu 21st Jun 2012","2012-06-21 00:00:00",820.8834
"Fri 22nd Jun 2012","2012-06-22 00:00:00",800.863
"Sat 23rd Jun 2012","2012-06-23 00:00:00",784.3222
"Sun 24th Jun 2012","2012-06-24 00:00:00",781.02964
"Mon 25th Jun 2012","2012-06-25 00:00:00",774.4601
"Tue 26th Jun 2012","2012-06-26 00:00:00",761.3834
"Wed 27th Jun 2012","2012-06-27 00:00:00",787.62
"Thu 28th Jun 2012","2012-06-28 00:00:00",784.3222
"Fri 29th Jun 2012","2012-06-29 00:00:00",758.1272
"Sat 30th Jun 2012","2012-06-30 00:00:00",735.47943
"Sun 1st Jul 2012","2012-07-01 00:00:00",725.8512
"Mon 2nd Jul 2012","2012-07-02 00:00:00",713.0863
"Tue 3rd Jul 2012","2012-07-03 00:00:00",713.0863
"Wed 4th Jul 2012","2012-07-04 00:00:00",1183.9727
"Thu 5th Jul 2012","2012-07-05 00:00:00",2984.854
"Fri 6th Jul 2012","2012-07-06 00:00:00",2879.0227
"Sat 7th Jul 2012","2012-07-07 00:00:00",3053.063
"Sun 8th Jul 2012","2012-07-08 00:00:00",2083.352
"Mon 9th Jul 2012","2012-07-09 00:00:00",1631.64993
"Tue 10th Jul 2012","2012-07-10 00:00:00",1401.4824
"Wed 11th Jul 2012","2012-07-11 00:00:00",1253.6704
"Thu 12th Jul 2012","2012-07-12 00:00:00",1176.32376
"Fri 13th Jul 2012","2012-07-13 00:00:00",1123.3142
"Sat 14th Jul 2012","2012-07-14 00:00:00",1089.7294
"Sun 15th Jul 2012","2012-07-15 00:00:00",1071.2378
"Mon 16th Jul 2012","2012-07-16 00:00:00",1082.31845
"Tue 17th Jul 2012","2012-07-17 00:00:00",1038.2528
"Wed 18th Jul 2012","2012-07-18 00:00:00",966.264822
"Thu 19th Jul 2012","2012-07-19 00:00:00",941.39797
"Fri 20th Jul 2012","2012-07-20 00:00:00",934.33992
"Sat 21st Jul 2012","2012-07-21 00:00:00",920.2862
"Sun 22nd Jul 2012","2012-07-22 00:00:00",920.2862
"Mon 23rd Jul 2012","2012-07-23 00:00:00",977
"Tue 24th Jul 2012","2012-07-24 00:00:00",6390.7382
"Wed 25th Jul 2012","2012-07-25 00:00:00",13354.1909
"Thu 26th Jul 2012","2012-07-26 00:00:00",10276.985
"Fri 27th Jul 2012","2012-07-27 00:00:00",4854.1734
"Sat 28th Jul 2012","2012-07-28 00:00:00",3179.841
"Sun 29th Jul 2012","2012-07-29 00:00:00",2553.2015
"Mon 30th Jul 2012","2012-07-30 00:00:00",2356.0996
"Tue 31st Jul 2012","2012-07-31 00:00:00",2542.047
"Wed 1st Aug 2012","2012-08-01 00:00:00",9059.3577
"Thu 2nd Aug 2012","2012-08-02 00:00:00",12784.78
"Fri 3rd Aug 2012","2012-08-03 00:00:00",15467.62535
"Sat 4th Aug 2012","2012-08-04 00:00:00",13572.4786
"Sun 5th Aug 2012","2012-08-05 00:00:00",8343.601
"Mon 6th Aug 2012","2012-08-06 00:00:00",6572.489
"Tue 7th Aug 2012","2012-08-07 00:00:00",5892.52
"Wed 8th Aug 2012","2012-08-08 00:00:00",5443.612
"Thu 9th Aug 2012","2012-08-09 00:00:00",7440.919
"Fri 10th Aug 2012","2012-08-10 00:00:00",5919.1925
"Sat 11th Aug 2012","2012-08-11 00:00:00",5014.9937
"Sun 12th Aug 2012","2012-08-12 00:00:00",4658.764
"Mon 13th Aug 2012","2012-08-13 00:00:00",8722.19
"Tue 14th Aug 2012","2012-08-14 00:00:00",5910.2933
"Wed 15th Aug 2012","2012-08-15 00:00:00",5030.8146
"Thu 16th Aug 2012","2012-08-16 00:00:00",4622.1914
"Fri 17th Aug 2012","2012-08-17 00:00:00",4372.1697
"Sat 18th Aug 2012","2012-08-18 00:00:00",3910.203
"Sun 19th Aug 2012","2012-08-19 00:00:00",3626.58413
"Mon 20th Aug 2012","2012-08-20 00:00:00",3816.786
"Tue 21st Aug 2012","2012-08-21 00:00:00",3960.9993
"Wed 22nd Aug 2012","2012-08-22 00:00:00",3585.017
"Thu 23rd Aug 2012","2012-08-23 00:00:00",3296.7532
"Fri 24th Aug 2012","2012-08-24 00:00:00",3283.8785
"Sat 25th Aug 2012","2012-08-25 00:00:00",2884.0498
"Sun 26th Aug 2012","2012-08-26 00:00:00",2530.6303
"Mon 27th Aug 2012","2012-08-27 00:00:00",2372.7951
"Tue 28th Aug 2012","2012-08-28 00:00:00",2251.9487
"Wed 29th Aug 2012","2012-08-29 00:00:00",2081.147
"Thu 30th Aug 2012","2012-08-30 00:00:00",1982.52334
"Fri 31st Aug 2012","2012-08-31 00:00:00",1926.37547
"Sat 1st Sep 2012","2012-09-01 00:00:00",2039.367924
"Sun 2nd Sep 2012","2012-09-02 00:00:00",1906.1308
"Mon 3rd Sep 2012","2012-09-03 00:00:00",1820.91155
"Tue 4th Sep 2012","2012-09-04 00:00:00",2230.2761
"Wed 5th Sep 2012","2012-09-05 00:00:00",1860.91716
"Thu 6th Sep 2012","2012-09-06 00:00:00",1692.6068
"Fri 7th Sep 2012","2012-09-07 00:00:00",1639.6528
"Sat 8th Sep 2012","2012-09-08 00:00:00",1611.1019
"Sun 9th Sep 2012","2012-09-09 00:00:00",1522.24138
"Mon 10th Sep 2012","2012-09-10 00:00:00",1422.295291
"Tue 11th Sep 2012","2012-09-11 00:00:00",1334.17778
"Wed 12th Sep 2012","2012-09-12 00:00:00",1355.96229
"Thu 13th Sep 2012","2012-09-13 00:00:00",1113.2985
"Fri 14th Sep 2012","2012-09-14 00:00:00",1840.971916
"Sat 15th Sep 2012","2012-09-15 00:00:00",1395.5858
"Sun 16th Sep 2012","2012-09-16 00:00:00",1042.4556
"Mon 17th Sep 2012","2012-09-17 00:00:00",1325.5097
"Tue 18th Sep 2012","2012-09-18 00:00:00",1190.3725
"Wed 19th Sep 2012","2012-09-19 00:00:00",1673.2594
"Thu 20th Sep 2012","2012-09-20 00:00:00",919.70089
"Fri 21st Sep 2012","2012-09-21 00:00:00",1756.2074
"Sat 22nd Sep 2012","2012-09-22 00:00:00",1453.7535
"Sun 23rd Sep 2012","2012-09-23 00:00:00",1404.46283
"Mon 24th Sep 2012","2012-09-24 00:00:00",1702.31964
"Tue 25th Sep 2012","2012-09-25 00:00:00",796.11458
"Wed 26th Sep 2012","2012-09-26 00:00:00",759.4776
"Fri 28th Sep 2012","2012-09-28 00:00:00",796.11458
"Sat 29th Sep 2012","2012-09-29 00:00:00",1391.15705
"Sun 30th Sep 2012","2012-09-29 23:00:00",1611.1019
"Mon 1st Oct 2012","2012-09-30 23:00:00",1444.7328
"Tue 2nd Oct 2012","2012-10-01 23:00:00",1291.09852
"Wed 3rd Oct 2012","2012-10-02 23:00:00",2257.3813
"Thu 4th Oct 2012","2012-10-03 23:00:00",1050.22253
"Fri 5th Oct 2012","2012-10-04 23:00:00",1061.922
"Sat 6th Oct 2012","2012-10-05 23:00:00",1050.22253
"Sun 7th Oct 2012","2012-10-06 23:00:00",976.43943
"Mon 8th Oct 2012","2012-10-07 23:00:00",965.71605
"Tue 9th Oct 2012","2012-10-08 23:00:00",919.70089
"Wed 10th Oct 2012","2012-10-09 23:00:00",867.5208
"Thu 11th Oct 2012","2012-10-10 23:00:00",1137.383
"Fri 12th Oct 2012","2012-10-11 23:00:00",1065.8348
"Sat 13th Oct 2012","2012-10-12 23:00:00",998.003748
"Sun 14th Oct 2012","2012-10-13 23:00:00",969.28616
"Mon 15th Oct 2012","2012-10-14 23:00:00",874.4216
"Sat 20th Oct 2012","2012-10-19 23:00:00",1291.09852
"Wed 24th Oct 2012","2012-10-23 23:00:00",1157.63298
"Thu 8th Nov 2012","2012-11-07 23:00:00",940.607
"Fri 9th Nov 2012","2012-11-08 23:00:00",999.904817
"Sat 10th Nov 2012","2012-11-09 23:00:00",890.41404
"Wed 28th Nov 2012","2012-11-27 23:00:00",118.673569
"Thu 29th Nov 2012","2012-11-28 23:00:00",123.39184
"Fri 30th Nov 2012","2012-11-29 23:00:00",82.031682
"Sat 1st Dec 2012","2012-11-30 23:00:00",54.519653
"Sun 2nd Dec 2012","2012-12-01 23:00:00",58.02494
"Mon 3rd Dec 2012","2012-12-02 23:00:00",47.659528
"Tue 4th Dec 2012","2012-12-03 23:00:00",41
"Wed 5th Dec 2012","2012-12-04 23:00:00",39.409281
"Thu 6th Dec 2012","2012-12-05 23:00:00",44.30469
"Fri 7th Dec 2012","2012-12-06 23:00:00",45.97584
"Sat 8th Dec 2012","2012-12-07 23:00:00",122.273994
"Sun 9th Dec 2012","2012-12-08 23:00:00",122.273994
"Mon 10th Dec 2012","2012-12-09 23:00:00",74.41932
"Tue 11th Dec 2012","2012-12-10 23:00:00",59.796388
"Wed 12th Dec 2012","2012-12-11 23:00:00",54.519653
"Thu 13th Dec 2012","2012-12-12 23:00:00",47.659528
"Fri 14th Dec 2012","2012-12-13 23:00:00",59.796388
"Sat 15th Dec 2012","2012-12-14 23:00:00",44.30469
"Sun 16th Dec 2012","2012-12-15 23:00:00",158.15527
"Mon 17th Dec 2012","2012-12-16 23:00:00",89
"Tue 18th Dec 2012","2012-12-17 23:00:00",130.264961
"Wed 19th Dec 2012","2012-12-18 23:00:00",86.17955
"Thu 20th Dec 2012","2012-12-19 23:00:00",67.95739
"Fri 21st Dec 2012","2012-12-20 23:00:00",66.56364
"Sat 22nd Dec 2012","2012-12-21 23:00:00",66.56364
"Sun 23rd Dec 2012","2012-12-22 23:00:00",70.7483
"Mon 24th Dec 2012","2012-12-23 23:00:00",77.745455
"Tue 25th Dec 2012","2012-12-24 23:00:00",86.17955
"Wed 26th Dec 2012","2012-12-25 23:00:00",102.691289
"Thu 27th Dec 2012","2012-12-26 23:00:00",87.5892
"Fri 28th Dec 2012","2012-12-27 23:00:00",87.5892
"Sat 29th Dec 2012","2012-12-28 23:00:00",83.36364
"Sun 30th Dec 2012","2012-12-29 23:00:00",79.148295
"Mon 31st Dec 2012","2012-12-30 23:00:00",69.35227
"Tue 1st Jan 2013","2012-12-31 23:00:00",58.05903
"Wed 2nd Jan 2013","2013-01-01 23:00:00",56.601562
"Thu 3rd Jan 2013","2013-01-02 23:00:00",53.712674
"Fri 4th Jan 2013","2013-01-03 23:00:00",53.712674
"Sat 5th Jan 2013","2013-01-04 23:00:00",48.039062
"Sun 6th Jan 2013","2013-01-05 23:00:00",49.444444
"Mon 7th Jan 2013","2013-01-06 23:00:00",53.712674
"Tue 8th Jan 2013","2013-01-07 23:00:00",50.858507
"Wed 9th Jan 2013","2013-01-08 23:00:00",45.25434
"Thu 10th Jan 2013","2013-01-09 23:00:00",38.444444
"Fri 11th Jan 2013","2013-01-10 23:00:00",37.108507
"Mon 14th Jan 2013","2013-01-13 23:00:00",37.108507
"Tue 15th Jan 2013","2013-01-14 23:00:00",37.108507
"Wed 16th Jan 2013","2013-01-15 23:00:00",37.108507
"Thu 17th Jan 2013","2013-01-16 23:00:00",39.789062
"Fri 18th Jan 2013","2013-01-17 23:00:00",41.14236
"Sat 19th Jan 2013","2013-01-18 23:00:00",39.789062
"Sun 20th Jan 2013","2013-01-19 23:00:00",39.789062
"Mon 21st Jan 2013","2013-01-20 23:00:00",42.50434
"Tue 22nd Jan 2013","2013-01-21 23:00:00",42.50434
"Wed 23rd Jan 2013","2013-01-22 23:00:00",39.789062
"Thu 24th Jan 2013","2013-01-23 23:00:00",42.50434
"Fri 25th Jan 2013","2013-01-24 23:00:00",37.108507
"Sat 26th Jan 2013","2013-01-25 23:00:00",37.108507
"Sun 27th Jan 2013","2013-01-26 23:00:00",34.462674
"Tue 5th Feb 2013","2013-02-04 23:00:00",44.036975
"Wed 6th Feb 2013","2013-02-05 23:00:00",37.011765
"Thu 7th Feb 2013","2013-02-06 23:00:00",30.557903
"Fri 8th Feb 2013","2013-02-07 23:00:00",29.738928
"Tue 12th Feb 2013","2013-02-11 23:00:00",27.136752
"Fri 22nd Feb 2013","2013-02-21 23:00:00",15.637898
"Sat 23rd Feb 2013","2013-02-22 23:00:00",14.309508
"Sun 24th Feb 2013","2013-02-23 23:00:00",12.985868
"Mon 25th Feb 2013","2013-02-24 23:00:00",14.309508
"Tue 26th Feb 2013","2013-02-25 23:00:00",14.309508
"Wed 27th Feb 2013","2013-02-26 23:00:00",14.309508
"Thu 28th Feb 2013","2013-02-27 23:00:00",14.309508
"Fri 1st Mar 2013","2013-02-28 23:00:00",12.985868
"Sat 2nd Mar 2013","2013-03-01 23:00:00",11.6669274
"Sun 3rd Mar 2013","2013-03-02 23:00:00",16.97109
"Mon 4th Mar 2013","2013-03-03 23:00:00",19.637335
"Tue 5th Mar 2013","2013-03-04 23:00:00",22.250627
"Wed 6th Mar 2013","2013-03-05 23:00:00",24.44847
"Thu 7th Mar 2013","2013-03-06 23:00:00",24.154305
"Fri 8th Mar 2013","2013-03-07 23:00:00",22.408862
"Sat 9th Mar 2013","2013-03-08 23:00:00",24.504
"Sun 10th Mar 2013","2013-03-09 23:00:00",24.042945
"Mon 11th Mar 2013","2013-03-10 23:00:00",24.859987
"Tue 12th Mar 2013","2013-03-11 23:00:00",25.677028
"Wed 13th Mar 2013","2013-03-12 23:00:00",23.919217
"Thu 14th Mar 2013","2013-03-13 23:00:00",27.311111
"Fri 15th Mar 2013","2013-03-14 23:00:00",24.723901
"Sat 16th Mar 2013","2013-03-15 23:00:00",24.723901
"Sun 17th Mar 2013","2013-03-16 23:00:00",26
"Mon 18th Mar 2013","2013-03-17 23:00:00",28.633465
"Tue 19th Mar 2013","2013-03-18 23:00:00",42.47536
"Wed 20th Mar 2013","2013-03-19 23:00:00",39.61704
"Thu 21st Mar 2013","2013-03-20 23:00:00",38.204743
"Fri 22nd Mar 2013","2013-03-21 23:00:00",38.204743
"Sat 23rd Mar 2013","2013-03-22 23:00:00",36.803689
"Sun 24th Mar 2013","2013-03-23 23:00:00",35.41388
"Mon 25th Mar 2013","2013-03-24 23:00:00",35.41388
"Tue 26th Mar 2013","2013-03-25 23:00:00",36.803689
"Wed 27th Mar 2013","2013-03-26 23:00:00",41.04058
"Thu 28th Mar 2013","2013-03-27 23:00:00",42.47536
"Fri 29th Mar 2013","2013-03-28 23:00:00",41.04058
"Sat 30th Mar 2013","2013-03-29 23:00:00",38.204743
"Sun 31st Mar 2013","2013-03-30 23:00:00",41.04058
"Mon 1st Apr 2013","2013-03-31 23:00:00",41.04058
"Tue 2nd Apr 2013","2013-04-01 23:00:00",41.04058
"Wed 3rd Apr 2013","2013-04-02 23:00:00",43.921388
"Thu 4th Apr 2013","2013-04-03 23:00:00",42.47536
"Fri 5th Apr 2013","2013-04-04 23:00:00",42.47536
"Sat 6th Apr 2013","2013-04-05 23:00:00",42.47536
"Sun 7th Apr 2013","2013-04-07 00:00:00",42.47536
"Mon 8th Apr 2013","2013-04-08 00:00:00",43.921388
"Tue 9th Apr 2013","2013-04-09 00:00:00",43.921388
"Wed 10th Apr 2013","2013-04-10 00:00:00",43.921388
"Thu 11th Apr 2013","2013-04-11 00:00:00",48.32692
"Fri 12th Apr 2013","2013-04-12 00:00:00",48.32692
"Sat 13th Apr 2013","2013-04-13 00:00:00",45.378656
"Sun 14th Apr 2013","2013-04-14 00:00:00",45.378656
"Mon 15th Apr 2013","2013-04-15 00:00:00",45.378656
"Tue 16th Apr 2013","2013-04-16 00:00:00",45.378656
"Wed 17th Apr 2013","2013-04-17 00:00:00",59
"Thu 18th Apr 2013","2013-04-18 00:00:00",82.79779
"Fri 19th Apr 2013","2013-04-19 00:00:00",66.73294
"Sat 20th Apr 2013","2013-04-20 00:00:00",59
"Sun 21st Apr 2013","2013-04-21 00:00:00",77.89448
"Mon 22nd Apr 2013","2013-04-22 00:00:00",77.89448
"Tue 23rd Apr 2013","2013-04-23 00:00:00",66.73294
"Wed 24th Apr 2013","2013-04-24 00:00:00",63.615807
"Thu 25th Apr 2013","2013-04-25 00:00:00",57.441546
"Fri 26th Apr 2013","2013-04-26 00:00:00",54.358366
"Sat 27th Apr 2013","2013-04-27 00:00:00",59
"Sun 28th Apr 2013","2013-04-28 00:00:00",60.530616
"Mon 29th Apr 2013","2013-04-29 00:00:00",62.069219
"Tue 30th Apr 2013","2013-04-30 00:00:00",62.069219
"Wed 1st May 2013","2013-05-01 00:00:00",60.530616
"Thu 2nd May 2013","2013-05-02 00:00:00",60.530616
"Fri 3rd May 2013","2013-05-03 00:00:00",57.441546
"Sat 4th May 2013","2013-05-04 00:00:00",59
"Sun 5th May 2013","2013-05-05 00:00:00",63.615807
"Mon 6th May 2013","2013-05-06 00:00:00",69.88202
"Tue 7th May 2013","2013-05-07 00:00:00",76.27602
"Wed 8th May 2013","2013-05-08 00:00:00",68.30349
"Thu 9th May 2013","2013-05-09 00:00:00",65.17038
"Fri 10th May 2013","2013-05-10 00:00:00",66.73294
"Sat 11th May 2013","2013-05-11 00:00:00",63.615807
"Sun 12th May 2013","2013-05-12 00:00:00",66.73294
"Mon 13th May 2013","2013-05-13 00:00:00",66.73294
"Tue 14th May 2013","2013-05-14 00:00:00",68.30349
"Wed 15th May 2013","2013-05-15 00:00:00",69.88202
"Thu 16th May 2013","2013-05-16 00:00:00",69.88202
"Fri 17th May 2013","2013-05-17 00:00:00",77.89448
"Sat 18th May 2013","2013-05-18 00:00:00",87.7729725
"Sun 19th May 2013","2013-05-19 00:00:00",86.106592
"Mon 20th May 2013","2013-05-20 00:00:00",151.12756
"Tue 21st May 2013","2013-05-21 00:00:00",172.99683
"Wed 22nd May 2013","2013-05-22 00:00:00",149.181668
"Thu 23rd May 2013","2013-05-23 00:00:00",145.31384
"Fri 24th May 2013","2013-05-24 00:00:00",135.784011
"Sat 25th May 2013","2013-05-25 00:00:00",132.02798
"Sun 26th May 2013","2013-05-26 00:00:00",172.99683
"Mon 27th May 2013","2013-05-27 00:00:00",162.97065
"Tue 28th May 2013","2013-05-28 00:00:00",145.31384
"Wed 29th May 2013","2013-05-29 00:00:00",130.16195
"Thu 30th May 2013","2013-05-30 00:00:00",113.72702
"Fri 31st May 2013","2013-05-31 00:00:00",115.52118
"Sat 1st Jun 2013","2013-06-01 00:00:00",117.323323
"Sun 2nd Jun 2013","2013-06-02 00:00:00",122.777675
"Mon 3rd Jun 2013","2013-06-03 00:00:00",155.04331
"Tue 4th Jun 2013","2013-06-04 00:00:00",137.674004
"Wed 5th Jun 2013","2013-06-05 00:00:00",403.175536
"Thu 6th Jun 2013","2013-06-06 00:00:00",291.50576
"Fri 7th Jun 2013","2013-06-07 00:00:00",277.3291
"Sat 8th Jun 2013","2013-06-08 00:00:00",249.732533
"Sun 9th Jun 2013","2013-06-09 00:00:00",205.98048
"Mon 10th Jun 2013","2013-06-10 00:00:00",251.99371
"Tue 11th Jun 2013","2013-06-11 00:00:00",589.18552
"Wed 12th Jun 2013","2013-06-12 00:00:00",483.850851
"Thu 13th Jun 2013","2013-06-13 00:00:00",419.251
"Fri 14th Jun 2013","2013-06-14 00:00:00",421.88413
"Sat 15th Jun 2013","2013-06-15 00:00:00",424.52236
"Sun 16th Jun 2013","2013-06-16 00:00:00",443.132419
"Mon 17th Jun 2013","2013-06-17 00:00:00",877.891718
"Tue 18th Jun 2013","2013-06-18 00:00:00",784.5703
"Wed 19th Jun 2013","2013-06-19 00:00:00",704.61927
"Thu 20th Jun 2013","2013-06-20 00:00:00",670.4485
"Fri 21st Jun 2013","2013-06-21 00:00:00",592.1291
"Sat 22nd Jun 2013","2013-06-22 00:00:00",522.8878
"Sun 23rd Jun 2013","2013-06-23 00:00:00",531.3827
"Mon 24th Jun 2013","2013-06-24 00:00:00",586.247
"Tue 25th Jun 2013","2013-06-25 00:00:00",609.89744
"Wed 26th Jun 2013","2013-06-26 00:00:00",583.3136
"Thu 27th Jun 2013","2013-06-27 00:00:00",565.8201
"Fri 28th Jun 2013","2013-06-28 00:00:00",562.9223
"Sat 29th Jun 2013","2013-06-29 00:00:00",551.38212
"Sun 30th Jun 2013","2013-06-30 00:00:00",554.2595
"Mon 1st Jul 2013","2013-07-01 00:00:00",545.6425
"Tue 2nd Jul 2013","2013-07-02 00:00:00",537.07136
"Wed 3rd Jul 2013","2013-07-03 00:00:00",545.6425
"Thu 4th Jul 2013","2013-07-04 00:00:00",537.07136
"Fri 5th Jul 2013","2013-07-05 00:00:00",508.83155
"Sat 6th Jul 2013","2013-07-06 00:00:00",494.9025
"Sun 7th Jul 2013","2013-07-07 00:00:00",486.606127
"Mon 8th Jul 2013","2013-07-08 00:00:00",472.88064
"Tue 9th Jul 2013","2013-07-09 00:00:00",451.1845
"Wed 10th Jul 2013","2013-07-10 00:00:00",551.38212
"Thu 11th Jul 2013","2013-07-11 00:00:00",5802.4773
"Fri 12th Jul 2013","2013-07-12 00:00:00",9471.3025
"Sat 13th Jul 2013","2013-07-13 00:00:00",7350.4964
"Sun 14th Jul 2013","2013-07-14 00:00:00",13035.927
"Mon 15th Jul 2013","2013-07-15 00:00:00",11179.084
"Tue 16th Jul 2013","2013-07-16 00:00:00",7048.902
"Wed 17th Jul 2013","2013-07-17 00:00:00",4561.3706
"Thu 18th Jul 2013","2013-07-18 00:00:00",3568.17
"Fri 19th Jul 2013","2013-07-19 00:00:00",2996.3486
"Sat 20th Jul 2013","2013-07-20 00:00:00",2646.7412
"Sun 21st Jul 2013","2013-07-21 00:00:00",2453.917
"Mon 22nd Jul 2013","2013-07-22 00:00:00",2334.8684
"Tue 23rd Jul 2013","2013-07-23 00:00:00",2031.3142
"Wed 24th Jul 2013","2013-07-24 00:00:00",1984.4157
"Thu 25th Jul 2013","2013-07-25 00:00:00",1958.5868
"Fri 26th Jul 2013","2013-07-26 00:00:00",1772.2957
"Sat 27th Jul 2013","2013-07-27 00:00:00",1641.5207
"Sun 28th Jul 2013","2013-07-28 00:00:00",1557.05902
"Mon 29th Jul 2013","2013-07-29 00:00:00",1497.41308
"Tue 30th Jul 2013","2013-07-30 00:00:00",1488.337585
"Wed 31st Jul 2013","2013-07-31 00:00:00",1452.3044
"Thu 1st Aug 2013","2013-08-01 00:00:00",1372.8023
"Fri 2nd Aug 2013","2013-08-02 00:00:00",1351.10481
"Sat 3rd Aug 2013","2013-08-03 00:00:00",1552.4306
"Sun 4th Aug 2013","2013-08-04 00:00:00",1821.8974
"Mon 5th Aug 2013","2013-08-05 00:00:00",4846.779
"Tue 6th Aug 2013","2013-08-06 00:00:00",3111.1055
"Wed 7th Aug 2013","2013-08-07 00:00:00",2436.7358
"Thu 8th Aug 2013","2013-08-08 00:00:00",2084.0366
"Fri 9th Aug 2013","2013-08-09 00:00:00",1841.851
"Sat 10th Aug 2013","2013-08-10 00:00:00",1777.23326
"Sun 11th Aug 2013","2013-08-11 00:00:00",3760.5963
"Mon 12th Aug 2013","2013-08-12 00:00:00",5076.1274
"Tue 13th Aug 2013","2013-08-13 00:00:00",3466.98861
"Wed 14th Aug 2013","2013-08-14 00:00:00",2791.3897
"Thu 15th Aug 2013","2013-08-15 00:00:00",2306.9428
"Fri 16th Aug 2013","2013-08-16 00:00:00",1856.8838
"Sat 17th Aug 2013","2013-08-17 00:00:00",4261.914
"Sun 18th Aug 2013","2013-08-18 00:00:00",10489.968
"Mon 19th Aug 2013","2013-08-19 00:00:00",8906.0692
"Tue 20th Aug 2013","2013-08-20 00:00:00",6511.4615
"Wed 21st Aug 2013","2013-08-21 00:00:00",4115.728
"Thu 22nd Aug 2013","2013-08-22 00:00:00",3568.17
"Fri 23rd Aug 2013","2013-08-23 00:00:00",3300.388
"Sat 24th Aug 2013","2013-08-24 00:00:00",2791.3897
"Sun 25th Aug 2013","2013-08-25 00:00:00",2500.017
"Mon 26th Aug 2013","2013-08-26 00:00:00",2301.377
"Tue 27th Aug 2013","2013-08-27 00:00:00",2235.091
"Wed 28th Aug 2013","2013-08-28 00:00:00",2005.195
"Thu 29th Aug 2013","2013-08-29 00:00:00",1887.1238
"Fri 30th Aug 2013","2013-08-30 00:00:00",1932.91912
"Sat 31st Aug 2013","2013-08-31 00:00:00",2391.2033
"Sun 1st Sep 2013","2013-09-01 00:00:00",2593.456
"Mon 2nd Sep 2013","2013-09-02 00:00:00",2471.156
"Tue 3rd Sep 2013","2013-09-03 00:00:00",2251.5755
"Wed 4th Sep 2013","2013-09-04 00:00:00",2126.679
"Thu 5th Sep 2013","2013-09-05 00:00:00",4306.23
"Fri 6th Sep 2013","2013-09-06 00:00:00",5044.1978
"Sat 7th Sep 2013","2013-09-07 00:00:00",3753.6443
"Sun 8th Sep 2013","2013-09-08 00:00:00",2977.4257
"Mon 9th Sep 2013","2013-09-09 00:00:00",2540.6934
