kper,kstp,time,k,i,j,SPq
2,51,52.0,0,34,33,-15.641696439995457
2,51,52.0,0,35,33,-8.777295839952387
2,51,52.0,0,36,32,-3.537309542365392
2,51,52.0,0,36,33,-4.923884686771537
2,51,52.0,0,37,32,-2.633939094334245
2,52,53.0,0,33,30,-7.636743972108363
2,52,53.0,0,33,31,-12.352445333733456
2,52,53.0,0,33,32,-24.023019700983923
2,52,53.0,0,33,33,-33.30613882410762
2,52,53.0,0,34,30,-3.0822049476078703
2,52,53.0,0,34,31,-7.134128417631942
2,52,53.0,0,34,33,-15.67123660642298
2,52,53.0,0,35,33,-8.80699202917674
2,52,53.0,0,36,32,-3.5538571281032247
2,52,53.0,0,36,33,-4.944303687226075
2,52,53.0,0,37,32,-2.6431247012989054
3,1,54.0,0,32,30,-18.14228845840522
3,1,54.0,0,33,30,-7.213524434010139
3,1,54.0,0,33,31,-10.370449165042913
3,1,54.0,0,33,32,-21.06457623767554
3,1,54.0,0,33,33,-31.655125748787043
3,1,54.0,0,34,30,-2.973786844570398
3,1,54.0,0,34,31,-5.905137122450185
3,1,54.0,0,34,33,-15.725039560807403
3,1,54.0,0,35,33,-8.86891217146345
3,1,54.0,0,36,32,-1.6429423548311348
3,1,54.0,0,36,33,-4.406341250745768
3,1,54.0,0,37,32,-1.630430443591134
4,1,55.0,0,32,30,-18.199125443285823
4,1,55.0,0,33,30,-7.246513207425387
4,1,55.0,0,33,31,-10.4459915658922
4,1,55.0,0,33,32,-21.181817684542466
4,1,55.0,0,33,33,-31.813237778327732
4,1,55.0,0,34,30,-2.997650224970947
4,1,55.0,0,34,31,-5.961954484895799
4,1,55.0,0,34,33,-15.846632122619638
4,1,55.0,0,35,33,-8.95238679745404
4,1,55.0,0,36,32,-1.674619483125035
4,1,55.0,0,36,33,-4.451000774901445
4,1,55.0,0,37,32,-1.6453216638335135
4,2,56.0,0,32,30,-18.25299878541331
4,2,56.0,0,33,30,-7.277927145258126
4,2,56.0,0,33,31,-10.517218874994569
4,2,56.0,0,33,32,-21.291312345387837
4,2,56.0,0,33,33,-31.959654973426154
4,2,56.0,0,34,30,-3.0204242343754615
4,2,56.0,0,34,31,-6.015796048834559
4,2,56.0,0,34,33,-15.960379155388154
4,2,56.0,0,35,33,-9.031110614485641
4,2,56.0,0,36,32,-1.704816387562687
4,2,56.0,0,36,33,-4.493453972209778
4,2,56.0,0,37,32,-1.6595670701655436
4,3,57.0,0,32,30,-18.306004424338624
4,3,57.0,0,33,30,-7.308968984787718
4,3,57.0,0,33,31,-10.586950973569316
4,3,57.0,0,33,32,-21.397589849177507
4,3,57.0,0,33,33,-32.100731835226725
4,3,57.0,0,34,30,-3.0429769197355583
4,3,57.0,0,34,31,-6.06876094269353
