run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,oname:cum_otype:lst_usecol:chd2,cum,oname:cum_otype:lst_usecol:drn,oname:cum_otype:lst_usecol:in-out,oname:cum_otype:lst_usecol:percent-discrepancy,oname:cum_otype:lst_usecol:rcha,oname:cum_otype:lst_usecol:total,oname:cum_otype:lst_usecol:wel2,oname:cum_otype:lst_usecol:wel3,oname:cum_otype:lst_usecol:wel,oname:springobs_otype:lst_usecol:pk2_head,oname:springobs_otype:lst_usecol:pk4_head,oname:springobs_otype:lst_usecol:pk4_pk2_diff,oname:springobs_otype:lst_usecol:spring_flux,springobs,oname:springobs_otype:lst_usecol:spring_pk2_diff,oname:springobs_otype:lst_usecol:spring_pk4_diff,oname:cum_otype:lst_usecol:chd2_totim:1,oname:cum_otype:lst_usecol:chd_totim:1,oname:cum_otype:lst_usecol:drn_totim:1,oname:cum_otype:lst_usecol:in-out_totim:1,oname:cum_otype:lst_usecol:percent-discrepancy_totim:1,oname:cum_otype:lst_usecol:rcha_totim:1,oname:cum_otype:lst_usecol:total_totim:1,oname:cum_otype:lst_usecol:wel2_totim:1,oname:cum_otype:lst_usecol:wel3_totim:1,oname:cum_otype:lst_usecol:wel_totim:1,oname:springobs_otype:lst_usecol:pk2_head_kper:0,oname:springobs_otype:lst_usecol:pk4_head_kper:0,oname:springobs_otype:lst_usecol:pk4_pk2_diff_kper:0,oname:springobs_otype:lst_usecol:spring_flux_kper:0,oname:springobs_otype:lst_usecol:spring_head_kper:0,oname:springobs_otype:lst_usecol:spring_pk2_diff_kper:0,oname:springobs_otype:lst_usecol:spring_pk4_diff_kper:0
57,57,0,58182.7670014134,58182.7670014134,0,0,0,10.4866433888257,0,0,0.464041941414938,0,1.00564004217139,0,307.539940320135,5.03005570016433,5.09562569826704,0.250127846931475,56168.6116484242,558.282049764657,669.296817696693,456.704410590005,154.0213,165.0137,-3400.4304,-103.3059,-2.83,185.3632,-103.30591,1931.2264,2.82,858.6797,7.82427785669041,7.57426507363133,-0.250012783059081,-74.0997542145485,5.28720070728668,-2.53707714940373,-2.28706436634465
58,58,0,1434.2676648949,1434.2676648949,0,0,0,10.7938891292462,0,0,6.14440283864836,0,10.6033531668056,0,680.317709969376,217.601003101607,130.380102433884,0.445029810622153,99.99999998,2.13013699280593,176.672113334468,99.1799241374374,319.8235,-106.722305,-1602.8445,-48.0347,-2.48,59.658,-48.034668,68.8603,2.82,1210.3704,9.07513051321436,8.94184106789817,-0.133289445316191,0,7.795949888414,-1.27918062480036,-1.14589117948417
59,59,0,2898.91367918127,2898.91367918127,0,0,0,10.6511082183845,0,0,0.437551199740841,0,3.56279348767161,0,717.782044942152,770.971981405024,695.111176687853,6.75261249681227,99.99999998,147.563836295987,243.946807257338,202.133767210307,78.2666,-388.9762,-2434.9785,-24.0293,-0.81,279.2571,-24.029297,1200.0526,2.82,1239.529,10.3766382216721,10.4364961154681,0.0598578937960568,0,8.86475856159151,-1.51187966008056,-1.57173755387662
60,60,0,3424.59368416279,3424.59368416279,0,0,0,10.5670737777676,0,0,2.34854607421102,0,3.20517289049911,0,1266.86543680989,606.099882821262,515.311174074521,4.33210310329279,99.99999998,5.50572689715478,496.071711191423,414.286856542763,107.760704,-307.88928,-2927.3442,-116.672,-3.45,125.8324,-116.67212,1280.4135,2.82,1601.7347,10.0619095897723,10.0700466384516,0.00813704867929665,0,7.88464285408158,-2.17726673569068,-2.18540378436998
61,61,0,6967.57926407704,6967.57926407704,0,0,0,10.4211472966256,0,0,4.85033358577034,0,3.05669914054101,0,3567.73301491443,724.343444842748,573.111064387202,1.05289934011665,342.932657760012,15.2310309052301,949.645867369024,775.201104535345,137.0829,-365.76172,-3787.0159,-23.7501,-0.54,78.9897,-23.75,1315.0894,2.82,2595.0454,10.2913629350995,10.1939738185436,-0.0973891165559593,-8.55553230614078,7.25973046614897,-3.03163246895055,-2.93424335239459
62,62,0,12072.212954408,12072.212954408,0,0,0,10.352760369069,0,0,1.93691333927652,0,1.90399336606878,0,4964.8421393411,2347.52823184154,2185.70564803084,5.29107390179101,15.2645895126036,175.003858368101,1240.61711923799,1123.76662709958,-85.3354,-770.4007,-4191.963,-58.2736,-1.13,330.3238,-58.273438,1619.6259,2.82,3036.6558,12.445129752485,12.4751530969914,0.0300233445064002,-4.17209771623747,8.97289023871257,-3.47223951377244,-3.50226285827884
63,63,0,3316.11475598807,3316.11475598807,0,0,0,10.5689997963498,0,0,8.29250552898837,0,2.05385723158834,0,1219.50086811195,640.459916320107,525.273358699193,2.59703967710741,99.99999998,18.3794770493204,441.847980331814,347.140753261647,30.398098,-341.5354,-2916.0376,-43.0417,-1.24,31.6244,-43.041748,1575.5963,2.82,1574.0927,10.1307309543294,10.0918842874351,-0.0388466668943082,0,8.07871292317028,-2.05201803115914,-2.01317136426483
64,64,0,17355.7197107978,17355.7197107978,0,0,0,10.0220739754673,0,0,0.187519709617411,0,0.0970798854409084,0,8062.41896517737,2291.3504450299,1938.27247527299,0.0248893416754914,61.5518912846401,15.201315062489,2679.81595625095,2296.77709980729,-209.4309,-751.5848,-6169.239,-75.1138,-1.03,202.7178,-75.11377,3017.5012,2.82,3832.1018,12.3868052446594,12.2025816009167,-0.184223643742774,-0.646349597598331,7.26011136125184,-5.12669388340758,-4.94247023966481
65,65,0,872.074817358864,872.074817358864,0,0,0,10.7752719115315,0,0,0.844914962359354,0,9.98312744675734,0,284.221941402532,37.4130502382092,13.8300267969629,40.931159246716,99.99999998,200.44342846218,64.6606351131433,108.971261798473,376.3655,163.1849,-1711.0332,-20.4077,-1.05,168.7208,-20.407593,148.7531,2.82,830.7812,6.98833791814263,7.42811256008084,0.439774641938206,0,6.23421954928676,-0.754118368855875,-1.19389301079408
66,66,0,19982.5966986468,19982.5966986468,0,0,0,10.8225149830106,0,0,9.30740181256404,0,7.95826520337511,0,0.0438546296601008,163.298437248789,235.333086484107,2.06858533121568,18891.8478401082,511.899763425934,96.9510860412646,53.0658633786753,416.444,435.01453,-1436.6753,-5.7953,-0.37,19.6571,-5.795288,428.5622,2.82,128.3821,6.32211723053799,6.26594300469602,-0.0561742258419695,-44.2342855637125,5.38747980467371,-0.934637425864286,-0.878463200022316
67,67,0,3090.66875649358,3090.66875649358,0,0,0,10.7867304659337,0,0,4.01511849862912,0,8.1447891258724,0,1026.07720082192,729.019579861613,628.847908594941,4.31175879277994,99.99999998,118.556556031173,259.596372065202,201.312742255515,161.54187,-498.1985,-1644.434,-28.7887,-1.28,92.8758,-28.788818,401.3986,2.82,1455.2074,10.3000362587595,10.3076840083929,0.00764774963336201,0,8.73883679232093,-1.5611994664386,-1.56884721607196
68,68,0,2167.1245704385,2167.1245704385,0,0,0,10.6889691232497,0,0,7.94152399195674,0,5.6558649057057,0,227.601440075773,1.21257669844501,10.4166610839574,0.108014674750208,1326.38795828702,208.986635614406,242.037071828368,126.087854154875,341.1783,228.3744,-2213.7827,-53.0955,-2.22,35.9321,-53.09546,794.5403,2.82,757.8422,7.71011706036964,7.47725147430302,-0.232865586066615,-13.9258828599664,6.20436299295291,-1.50575406741672,-1.27288848135011
69,69,0,2734.6764258211,2734.6764258211,0,0,0,10.8177910563446,0,0,4.10349277972152,0,7.19306412179261,0,5.42435176780549,2.78344199877234,4.13899172231118,0.0883181653822268,2621.94248577208,24.9736624194344,44.4319646384803,8.77886137897421,342.9087,206.55402,-1464.0819,-44.1322,-2.73,91.3421,-44.132202,543.4803,2.82,232.8446,7.76683650675953,7.59655487908748,-0.170281627672057,-18.3614720572829,7.15026344520903,-0.616573061550497,-0.44629143387844
70,70,0,43890.0126525434,43890.0126525434,0,0,0,10.4047865831404,0,0,1.27533696541491,0,3.30992108888124,0,2953.81865545468,290.515910013594,96.1733605730806,10.4828665693954,36973.0845081188,611.933335659082,1745.71994924692,1193.29402227038,163.2949,-98.84378,-3883.7732,-32.4576,-0.74,154.0274,-32.45752,1256.4307,2.82,2373.5862,9.3044527274571,8.7806801750473,-0.523772552409795,-60.685159325395,5.17627136561206,-4.12818136184504,-3.60440880943524
71,71,0,10418.5643956289,10418.5643956289,0,0,0,10.5782762239144,0,0,0.932560787784096,0,9.6333583670708,0,4542.11389826686,1724.81715067006,1522.77016222831,2.22537707463813,653.608882476743,96.9962474887734,1003.76501030082,851.123471743883,88.5016,-727.1548,-2861.5952,-91.5275,-2.5,300.5309,-91.52734,194.9048,2.82,2910.4653,11.7530918008997,11.7022687788366,-0.050823022063117,-10.6697326833907,8.63486672950594,-3.11822507139379,-3.06740204933068
72,72,0,8925.0442956833,8925.0442956833,0,0,0,10.3017797615863,0,0,56.0976528938865,0,0.30923095763494,0,2863.30030133423,2097.69216644423,1969.35941894118,6.6403915323873,40.3786965201144,283.435970766786,838.971964100132,758.556722431136,-180.9937,-750.5624,-4494.711,-27.2067,-0.49,756.7648,-27.206543,2300.4253,2.82,2339.05,12.1800569499126,12.2377465215368,0.0576895716242181,-1.09367298515257,9.33355567406245,-2.84650127585011,-2.90419084747433
73,73,0,1981.74653139529,1981.74653139529,0,0,0,10.7526159795135,0,0,0.78692192623044,0,9.89747511902753,0,865.941958654756,234.450961765985,170.847861950711,3.09438637053357,99.99999998,7.70439255891081,327.156583616227,251.1133734734,276.6928,-204.03549,-1842.8179,-88.4124,-3.98,170.966,-88.41235,159.9791,2.82,1347.9832,9.13117915922986,9.10708783924689,-0.0240913199829649,0,7.37243212435675,-1.75874703487311,-1.73465571489014
74,74,0,399550.433676851,399550.433676851,0,0,0,10.4437766738327,0,0,2.92333615868969,0,6.38549202013867,0,6357.22412825816,1336.5884033552,696.705613098789,37.9973647489881,385902.287639043,313.003668080444,2943.20263565342,1943.67161976073,89.9767,-672.50543,-3653.3108,-29.8147,-0.67,113.4352,-29.814941,671.609,2.82,3418.1606,11.2559381878735,10.4395181626554,-0.816420025218099,-189.363102288141,5.88080903212671,-5.37512915574682,-4.55870913052872
75,75,0,9685.40495630425,9685.40495630425,0,0,0,10.4431363744727,0,0,25.4440317242759,0,9.1633993353558,0,4648.28570017321,785.935844277616,722.130774075894,8.05392440745427,1416.50231485489,20.0180513989283,1056.81564347409,982.612136208074,216.9114,-403.1389,-3657.092,-53.8094,-1.25,585.7418,-53.80957,258.2556,2.82,2942.6929,10.4034547334987,10.4872491028483,0.0837943693496097,-14.2909347869181,7.20258462924338,-3.2008701042553,-3.28466447360491
76,76,0,10597.0986091438,10597.0986091438,0,0,0,10.2016008621975,0,0,196.617550514766,0,5.24503004687255,0,5710.31534890234,962.512823847727,856.961253386457,5.06029416153833,99.99999998,43.8977643372393,1417.51719777833,1288.76974532634,86.1044,-440.69647,-5091.813,-116.0151,-2.02,1213.5621,-116.01465,867.2702,2.82,3246.7378,10.7024390789308,10.7273900549576,0.0249509760267408,0,6.98744612040047,-3.71499295853038,-3.73994393455712
77,77,0,10841.3189560945,10841.3189560945,0,0,0,10.4789891703366,0,0,6.46277911130412,0,7.71564932246965,0,5880.18405604581,1100.04507900294,1269.33433144652,41.7418215746353,57.4661243759359,0.497215805519517,1147.31663820585,1320.0762720332,108.572,-573.0603,-3445.5464,-94.9627,-2.29,55.2238,-94.96289,464.3754,2.82,3292.6526,10.9166927488131,11.362771858324,0.446079109510865,-0.725807573034194,7.57948646899215,-3.33720627982095,-3.78328538933181
78,78,0,70348.2816676039,70348.2816676039,0,0,0,10.2745023484634,0,0,0.50121359166736,0,0.0954341940916079,0,1712.17577765111,675.296784298259,466.942928321119,0.14258994563528,65324.976451644,71.0630747273671,1184.48616887582,902.326742006341,-110.5238,-317.54773,-4657.0054,-43.6384,-0.82,183.492,-43.638184,3015.3093,2.82,1839.8167,10.1986473102333,9.96088622634585,-0.23776108388742,-79.6762537023283,6.80701082612309,-3.39163648411017,-3.15387540022275
79,79,0,3689.21036479907,3689.21036479907,0,0,0,10.3731109215159,0,0,0.172478151657912,0,0.519560176712132,0,1612.75124381383,399.949037077982,331.075669331745,4.82574999322492,99.99999998,29.015316757645,644.414097374419,556.114101220335,53.515503,-182.6149,-4071.3196,-39.7111,-0.87,203.9577,-39.711426,2164.2932,2.82,1789.6368,9.59987258863654,9.61954848611337,0.0196758974768265,0,7.11134132553495,-2.4885312631016,-2.50820716057842
80,80,0,5207.47459312635,5207.47459312635,0,0,0,10.6943373658131,0,0,1.77165528929458,0,8.57589160651518,0,2152.14934304381,1058.85701560492,949.918111741929,5.20140259509936,99.99999998,143.916038032642,422.038767138175,354.352030728148,158.633,-527.42993,-2182.4514,-22.619,-0.8,139.9206,-22.618896,339.7832,2.82,2046.1055,10.8540083214474,10.8820741583257,0.0280658368782873,0,8.84965010745901,-2.00435821398843,-2.03242405086672
81,81,0,12408.2670134074,12408.2670134074,0,0,0,10.1856145375489,0,0,0.303755949945548,0,0.804357183367702,0,6150.97743858529,1184.36762583006,1168.76150486035,14.2318428921077,99.99999998,76.1281580478596,1861.04128858496,1841.46542695587,-48.5423,-481.17178,-5187.368,-59.4308,-1,271.5413,-59.430664,2018.7937,2.82,3364.4966,11.0414642607908,11.2187154091272,0.177251148336326,0,6.77748548408717,-4.26397877670366,-4.44122992503999
82,82,0,96176.3386977921,96176.3386977921,0,0,0,10.3073612340872,0,0,4.49462141552693,0,1.68558192666154,0,4707.45350755,1027.07967314462,805.202746226159,0.107591123568732,86337.7093142871,93.6046682663249,1740.81159315138,1447.88203946666,-0.35089874,-620.9641,-4461.529,-51.2503,-0.97,381.2554,-51.25049,1687.0251,2.82,2960.4932,10.8048083767124,10.6376094626043,-0.167198914108107,-91.1498374351304,6.68250494437271,-4.12230343233972,-3.95510451823161
83,83,0,24988.341061533,24988.341061533,0,0,0,10.5496267708596,0,0,9.42745392178945,0,8.38109937850502,0,3665.67823427788,537.863059970946,370.545517805866,0.00332744723785008,18089.2115426477,134.552695088896,1210.45264713268,951.67585709066,239.83223,-267.931,-3029.813,-40.8214,-1.15,18.2856,-40.821533,367.4274,2.82,2628.5574,9.91918748696811,9.72495588989947,-0.194231597068642,-43.3488418565378,6.49003148711314,-3.42915599985497,-3.23492440278633
84,84,0,95827.1746016092,95827.1746016092,0,0,0,10.5760572938013,0,0,3.7532462890089,0,8.16853907107759,0,3194.8902324724,644.457193450788,320.143025483078,12.2053834883533,89052.5226207713,166.415910317326,1465.8477002485,948.194692723583,195.0191,-308.059,-2874.6157,-26.2866,-0.76,97.5224,-26.286621,397.9623,2.82,2463.0642,10.138616145562,9.58925410571858,-0.549362039843388,-92.5250078887032,6.35997709199671,-3.77863905356525,-3.22927701372186
85,85,0,946.181875303517,946.181875303517,0,0,0,10.5928101257637,0,0,6.6385567226145,0,2.05548030929517,0,118.001106676596,0.0121137764537769,6.67703496306512,1.7054831183305,99.99999998,257.748641190576,261.294766523687,181.455881917136,234.63431,259.9806,-2776.3452,-66.9293,-2.26,52.8224,-66.9292,1575.1284,2.82,584.0301,7.61100626024305,7.54160040706175,-0.0694058531812969,0,6.04454479604513,-1.56646146419792,-1.49705561101662
86,86,0,17262.4865226184,17262.4865226184,0,0,0,10.2272826428088,0,0,7.96369551376416,0,0.0522468300586789,0,4384.72287189325,1284.87545898441,1137.13640598773,3.52047808363907,7707.65464105731,4.37992571874461,1439.29083475666,1282.66268114998,-70.805695,-522.87085,-4938.462,-60.5777,-1.06,35.6572,-60.577637,2571.0945,2.82,2861.9893,11.1845159491686,11.1721453201007,-0.0123706290678598,-29.3379748240804,7.4407172792908,-3.7437986698778,-3.73142804080994
87,87,0,70583.6166212454,70583.6166212454,0,0,0,10.5812993059305,0,0,235.323158078688,0,10.5164204641032,0,1783.84439870469,950.529873104668,680.735467283802,0.547240037570473,65537.5386124044,5.82399642045339,807.546845786379,560.629309654694,148.9358,-644.4091,-2843.8582,-75.7624,-2.13,1305.7445,-75.76245,79.9148,2.82,1875.0898,10.6830664493401,10.4090907751242,-0.273975674215952,-79.8009015330945,7.89132957590095,-2.79173687343916,-2.51776119922321
88,88,0,3470.73688197769,3470.73688197769,0,0,0,10.6686238948862,0,0,5.89822521932644,0,5.44373944904598,0,1319.72001078034,602.835082684616,568.256705397851,10.7940858794167,99.99999998,14.3908509545654,430.943247110375,401.786310627271,108.416,-364.3775,-2332.5974,-58.8451,-2.08,63.166,-58.84497,831.7502,2.82,1631.9774,10.0552700109858,10.1838135526879,0.128543541702111,0,8.02935275080808,-2.02591726017771,-2.15446080187983
89,89,0,1256.74976346829,1256.74976346829,0,0,0,10.6704134812459,0,0,8.01720656130519,0,1.70747103933574,0,146.732206476249,366.915955286991,280.38096451502,2.52660488184817,99.99999998,31.2143395229935,184.092548561977,124.492053161325,98.953995,-178.61229,-2322.1418,-48.4142,-1.8,34.9953,-48.414307,1680.0807,2.82,635.49,9.51550503859163,9.47445801534413,-0.0410470232474971,0,8.20869794632694,-1.30680709226469,-1.26576006901719
90,90,0,54176.8272866384,54176.8272866384,0,0,0,10.6713598030658,0,0,19.8293107066504,0,7.65824935681297,0,2048.00209476181,1411.10579817043,1140.32221542232,0.0416033987652852,48180.2891730222,117.095820412741,715.220459820086,526.591201763541,40.2527,-815.7217,-2316.6133,-72.5926,-2.27,544.3994,-72.59253,472.9304,2.82,1999.3398,11.3564688181461,11.1768657293744,-0.179603088771756,-68.8500267762986,8.73210822200342,-2.62436059614272,-2.44475750737097
91,91,0,42813.8861498465,42813.8861498465,0,0,0,10.8246075770171,0,0,8.46155108946021,0,10.1195237354669,0,57.7952047626981,21.3214422571176,0.979731829977047,2.58350576011207,42281.5574395005,107.564590262712,224.665616987437,88.0129360840611,344.1198,33.5119,-1424.5367,-26.8393,-1.63,436.4178,-26.839355,130.9753,2.82,449.8525,8.06175147273309,7.70101859619216,-0.360732876540927,-64.6874393237076,6.61286649720148,-1.4488849755316,-1.08815209899068
92,92,0,19854.7164153648,19854.7164153648,0,0,0,10.2976170973567,0,0,0.34308901635876,0,0.800254078636578,0,7698.275241522,3976.62369595387,3775.52259822023,5.687294113634,99.99999998,312.632691205894,2059.25856834541,1915.27536583139,-322.7987,-1254.2126,-4519.464,-133.2378,-2.19,192.0393,-133.2378,2020.6866,2.82,3747.692,13.9060476496407,13.9445281334047,0.0384804837640598,0,9.4181422205408,-4.48790542909988,-4.52638591286393
93,93,0,130837.903438376,130837.903438376,0,0,0,10.7604468359762,0,0,2.01465409048971,0,9.05558722962457,0,281.519651511763,3.77800747948379,22.4917994778124,7.21600203656728,129272.488354891,439.904816249781,525.21720141261,263.456917161279,354.1305,118.429504,-1797.2518,-87.638,-4.35,133.7423,-87.63806,273.0163,2.82,827.4752,7.79437097209933,7.32574479994614,-0.468626172153185,-110.863450502323,5.55260920129371,-2.24176177080562,-1.77313559865243
94,94,0,2796.82059694922,2796.82059694922,0,0,0,10.3900758978541,0,0,9.5518901992633,0,0.151012946017161,0,1167.03938600883,414.268433972153,302.989360637491,1.10881803410931,99.99999998,0.893444507553104,453.639189039829,336.78898572612,26.404,-126.164215,-3970.8372,-69.2223,-1.57,16.8732,-69.22217,2438.8398,2.82,1542.8419,9.63535852854516,9.54065895751434,-0.0946995710308212,0,7.55547780643928,-2.07988072210589,-1.98518115107506
95,95,0,9297.6306118247,9297.6306118247,0,0,0,10.3633029557013,0,0,0.00507978778711692,0,0.451683367385645,0,3351.03764297925,1952.66729147692,1775.61740892688,3.79891434636019,99.99999998,140.401809891848,1045.86707341051,917.420404702053,-121.1466,-831.7624,-4129.449,-117.7593,-2.29,237.9841,-117.75928,2204.567,2.82,2519.2283,12.0188995139932,12.0138075524719,-0.00509196152133207,0,8.83491269674963,-3.18398681724355,-3.17889485572222
96,96,0,5061.01219254017,5061.01219254017,0,0,0,10.4000795828957,0,0,0.00296341309881761,0,0.682524232270461,0,1878.09296184698,816.86668729573,778.405205931924,11.0159889133464,99.99999998,1.40600123631306,750.493176222178,713.64660388543,3.2529984,-406.17432,-3911.6245,-77.2732,-1.71,236.8068,-77.27295,2077.2312,2.82,1920.4144,10.4580879750206,10.5899914084669,0.131903433446332,0,7.76857492299441,-2.68951305202618,-2.82141648547251
97,97,0,16292.2272496162,16292.2272496162,0,0,0,9.9632421928814,0,0,15.9902340506701,0,0.0844010453252163,0,7916.86139103224,1604.22564150829,1526.25237029074,9.08717623149306,99.99999998,109.019787030064,2549.6480535591,2451.09495269545,-192.9233,-627.4638,-6524.4126,-30.6525,-0.41,512.6349,-30.652832,3000.098,2.82,3798.5945,11.6052785689741,11.7067280047256,0.101449435751555,0,6.60587459072167,-4.99940397825239,-5.10085341400394
98,98,0,1005.12877632092,1005.12877632092,0,0,0,10.7842818719684,0,0,7.09486138264761,0,10.6552192653252,0,383.96040542013,17.2810615342092,0.153042857989521,0.0548296438812348,5.15207031265085,147.376171723877,265.589224068463,157.027608239781,410.1109,162.2691,-1658.6627,-31.0684,-1.62,46.733,-31.068481,62.2865,2.82,943.3748,8.01570496189256,7.83912069247719,-0.176584269415362,-3.68094517270579,6.4360141198355,-1.57969084205705,-1.40310657264169
99,99,0,3141.31929532796,3141.31929532796,0,0,0,10.4909406866813,0,0,4.00264651760871,0,2.93881138247681,0,1365.00059085213,22.8940339732996,23.9090522537248,16.8503461421105,99.99999998,388.94541149255,600.567074227188,605.720387820196,200.5281,62.3013,-3375.1082,-15.7308,-0.42,93.0936,-15.730713,1343.2263,2.82,1657.408,8.07847710471139,8.28896883595711,0.210491731245716,0,5.67783009988351,-2.40064700482788,-2.6111387360736
100,100,0,8584.15495099423,8584.15495099423,0,0,0,10.5586994968272,0,0,3.40193685413336,0,6.27865166666893,0,3315.91835970189,1185.62154073008,894.356989299603,0.277785505281856,1105.75156551514,0.0196725301345297,1175.98219146954,885.987558224935,124.543396,-486.68622,-2976.517,-35.9549,-1,104.0186,-35.954834,689.1539,2.82,2506.7124,11.043285554133,10.7905801933732,-0.25270536075978,-12.9758528916713,7.66402587969952,-3.37925967443345,-3.12655431367367
101,101,0,2069.87943081017,2069.87943081017,0,0,0,10.5619970374176,0,0,6.30386390540511,0,0.110310896871891,0,226.485338208094,663.015235795802,577.431720143122,5.2017145486531,99.99999998,141.415910691593,192.023101561581,147.330238041626,-22.306099,-367.13434,-2957.1519,-44.5193,-1.26,57.4231,-44.519287,2485.5117,2.82,756.3181,10.1749082232107,10.2029808990983,0.0280726758876018,0,8.83918421908295,-1.33572400412774,-1.36379668001534
102,102,0,372.711823382632,372.711823382632,0,0,0,10.6048776507121,0,0,17.9110881207054,0,1.54623642730182,0,4.24424451607035,14.4482723650664,0.52768108402079,0.856232447528767,99.99999998,48.2360697254904,115.483125152829,58.8539959129066,150.73459,120.3504,-2705.6064,-118.1944,-4.16,528.9545,-118.194336,1732.3326,2.82,52.2199,7.98010883132422,7.87264166050007,-0.107467170824147,0,6.95547808007601,-1.02463075124821,-0.917163580424062
103,103,0,4850.66700974972,4850.66700974972,0,0,0,10.3346556868984,0,0,69.2251170058604,0,1.26488468054299,0,1837.2287176229,806.695576604501,697.191189558026,4.00796962698797,99.99999998,2.94137481219664,712.21428362044,609.563240551362,34.8357,-349.73907,-4299.392,-65.2206,-1.34,814.8296,-65.2207,1830.5199,2.82,1900.9056,10.4402386811754,10.4404378227067,0.000199141531325608,0,7.82150436764691,-2.61873431352849,-2.61893345505982
104,104,0,2731.41000909709,2731.41000909709,0,0,0,10.3273473397779,0,0,10.2231650690028,0,0.044298461942112,0,1003.29863243918,380.930994093523,282.18236810199,1.64052831009378,99.99999998,11.4157957012692,524.235081994714,407.111797605594,-8.006294,-72.747986,-4342.7847,-36.8741,-0.77,9.4078,-36.874023,2933.9438,2.82,1440.4934,9.55174535760566,9.47982846773708,-0.0719168898685787,0,7.31212730650037,-2.23961805110528,-2.1677011612367
105,105,0,3527.92779080719,3527.92779080719,0,0,0,10.6510040889288,0,0,1.00311496197631,0,4.7216178576017,0,1122.46553326754,819.348761634494,792.525950096924,12.4437406984121,99.99999998,153.975082448332,262.945654308928,247.847331464051,86.926796,-428.89642,-2435.5874,-131.8513,-4.48,162.9611,-131.85132,964.1914,2.82,1515.7332,10.4624268752834,10.6151837419553,0.152756866671821,0,8.89086696486099,-1.57155991042245,-1.72431677709428
106,106,0,5866.68061676992,5866.68061676992,0,0,0,10.382490541824,0,0,193.856673081396,0,6.13851551564291,0,2731.32530904647,633.361180439133,461.6089240953,0.101390049034733,99.99999998,32.995340582541,955.479109972101,741.431683466474,137.1439,-380.9666,-4015.7546,-50.0069,-1.09,1206.6533,-50.006836,712.3944,2.82,2287.703,10.1166668044045,9.94850860853593,-0.168158195868523,0,7.0755842918013,-3.04108251260315,-2.87292431673463
107,107,0,7810.97139361529,7810.97139361529,0,0,0,10.4308376058481,0,0,0.694242870185264,0,0.498360359205959,0,2269.438724326,1850.00367268107,1871.92873763248,18.0975603079337,65.7210290059957,258.055558433018,726.171057842682,739.931612550858,-198.668,-707.8922,-3729.7432,-68.2063,-1.45,291.2666,-68.20654,2176.5732,2.82,2097.4373,11.9011669029242,12.1265791771704,0.225412274246215,-0.567944776177443,9.25641077695905,-2.64475612596517,-2.87016840021139
108,108,0,43398.8579281971,43398.8579281971,0,0,0,10.5913847996394,0,0,34.5076508531201,0,8.63869457118164,0,1023.88891821265,119.789787560879,33.0643222752843,1.4272929093722,40915.5620115326,206.311523432496,640.515137428154,404.561204621662,290.8258,-18.350494,-2784.703,-80.8772,-2.6,643.7917,-80.8772,330.9375,2.82,1453.801,8.6944852103198,8.3750158456537,-0.319469364666102,-63.6827865360056,6.21364515723831,-2.4808400530815,-2.16137068841539
109,109,0,8880.31444459139,8880.31444459139,0,0,0,10.499687017916,0,0,7.54896313816752,0,1.16023384549078,0,935.041860038359,479.808493746651,331.838794118509,0.0972888513247437,6016.12209932136,10.179285679482,629.760562603533,458.257176230596,84.144104,-115.05151,-3323.5857,-45.6355,-1.23,40.8645,-45.635498,1869.8004,2.82,1395.3726,9.79045313519064,9.62164429600981,-0.168808839180828,-26.2690994464163,7.330950071627,-2.45950306356365,-2.29069422438282
110,110,0,762.69886084379,762.69886084379,0,0,0,10.9402578642898,0,0,6.71516992003296,0,10.9965921377921,0,113.556023178409,219.134925099246,158.617224346286,3.20813393627749,99.99999998,50.8884688751384,58.8226286787184,29.8194368275997,282.3487,-199.48099,-755.4938,-23.0786,-2.05,51.7857,-23.078613,19.4124,2.82,575.5295,9.08032065816581,9.05943330250667,-0.0208873556591413,0,8.36336154140196,-0.716959116763849,-0.696071761104708
111,111,0,4553.26298545392,4553.26298545392,0,0,0,10.4863679371153,0,0,0.341292198800796,0,1.33084647834925,0,1701.92124045632,882.134111181807,727.426074443208,1.6131409993885,99.99999998,23.8003371579877,616.140802690419,488.068771930523,16.400204,-460.2766,-3402.0537,-9.6612,-0.24,192.1467,-9.661133,1806.5924,2.82,1834.7098,10.5700742603204,10.4970837481309,-0.0729905121895023,0,8.13785589222626,-2.43221836809419,-2.35922785590469
112,112,0,39129.3017916085,39129.3017916085,0,0,0,10.6481071034042,0,0,7.9859625996747,0,2.92351678912321,0,37.4802061187797,4.19865110736081,70.345621018445,5.46703244135003,37878.5575065779,501.529829164824,413.951603607147,196.213755080485,272.829,291.02,-2452.5288,-114.6219,-4.46,35.3815,-114.62207,1346.9178,2.82,388.9386,7.39509389693421,6.96127703609329,-0.433816860840916,-61.387243266606,5.4105138331197,-1.98458006381451,-1.5507632029736
113,113,0,13184.3345699317,13184.3345699317,0,0,0,10.0831770931567,0,0,6.47399537915828,0,0.020192645034084,0,6563.23250452068,1532.39420656659,1414.25973088278,6.05572247629227,99.99999998,13.5271399971161,1833.87211293182,1704.41578745903,-104.81329,-552.5386,-5801.455,-52.5782,-0.79,55.0696,-52.578125,2877.4387,2.82,3470.9004,11.5145807011308,11.5606644770343,0.0460837759034973,0,7.2822073954371,-4.23237330569373,-4.27845708159722
