time,spring,awanui,poukawa,pk4,kper,kstp,pk4-spr-diff,pk4-conf-diff
25.0,7.554449350589633,7.148381649625464,7.614329879036937,7.554449350589633,2,24,-0.010216400589633245,5.270182229410367
26.0,7.548275579311615,7.141790743334968,7.613527181824224,7.548275579311615,2,25,-0.011704589311614555,5.227382310688385
27.0,7.541102367046919,7.13538980344159,7.612765082584961,7.541102367046919,2,26,-0.012666867046918995,5.1855818429530816
28.0,7.5321739752840235,7.129216375833231,7.612039516564012,7.5321739752840235,2,27,-0.01434415528402333,5.145536554715977
29.0,7.52221983137224,7.1232010919621045,7.611346854338428,7.52221983137224,2,28,-0.015340721372240296,5.10651700862776
30.0,7.512913205386937,7.117220420812559,7.610683841701089,7.512913205386937,2,29,-0.01476536538693729,5.066849954613064
31.0,7.5040107186737215,7.111176849029745,7.61006671439878,7.5040107186737215,2,30,-0.014416388673721414,5.026778751326279
32.0,7.494383101617668,7.105353873466048,7.609490876956514,7.494383101617668,2,31,-0.015128801617668053,4.987432688382333
33.0,7.48487846368069,7.099678095370809,7.608952224307127,7.48487846368069,2,32,-0.01504502368069005,4.947963646319309
34.0,7.47657221136353,7.093970521324304,7.608466261393838,7.47657221136353,2,33,-0.01394783136352995,4.90729620863647
35.0,7.467374881702908,7.08822461548304,7.60800851269126,7.467374881702908,2,34,-0.01481337170290864,4.867519858297091
36.0,7.4573582792253035,7.082472394495416,7.60757616616992,7.4573582792253035,2,35,-0.015614249225303745,4.828562770774697
37.0,7.448328806524254,7.076761725770907,7.607147503990294,7.448328806524254,2,36,-0.014716886524253958,4.788618563475746
38.0,7.440213194900664,7.071191938480343,7.606722152959557,7.440213194900664,2,37,-0.013884354900663531,4.752067505099336
39.0,7.431354923783429,7.065786547869304,7.606299764728719,7.431354923783429,2,38,-0.014608023783429402,4.7162591162165715
40.0,7.424051933309149,7.0606706290893975,7.605880058186567,7.424051933309149,2,39,-0.013170073309148655,4.678895436690852
41.0,7.41753485585912,7.055857814926112,7.6054819547115695,7.41753485585912,2,40,-0.012450475859120402,4.640745844140879
42.0,7.411897213478044,7.051261735111508,7.6051032998603505,7.411897213478044,2,41,-0.011639573478043452,4.601716826521956
43.0,7.406560280272887,7.046828018674084,7.604742150135364,7.406560280272887,2,42,-0.011370250272887183,4.562387089727113
44.0,7.402501247973205,7.042567014259671,7.604377563882782,7.402501247973205,2,43,-0.010179107973204538,4.521779452026796
45.0,7.397666290198479,7.038412844512426,7.604029070962407,7.397666290198479,2,44,-0.010917660198479062,4.481947749801521
46.0,7.393344856223669,7.034303687047389,7.603675872398883,7.393344856223669,2,45,-0.010444346223668965,4.441602513776331
47.0,7.390824351414676,7.030465179007465,7.603337635307476,7.390824351414676,2,46,-0.008756161414676278,4.399456348585324
48.0,7.389405958563363,7.026983253762047,7.603032062346557,7.389405958563363,2,47,-0.007719398563362567,4.356208081436637
49.0,7.387395721872224,7.023766999593033,7.602755897147516,7.387395721872224,2,48,-0.00827422187222382,4.313551648127776
50.0,7.385359277042924,7.020920101335028,7.602487009228484,7.385359277042924,2,49,-0.008298337042924153,4.270921422957076
51.0,7.383074425847678,7.018436832903589,7.602224671791571,7.383074425847678,2,50,-0.008531785847678108,4.2285396141523215
52.0,7.380380879418069,7.016212734049353,7.601977832125164,7.380380879418069,2,51,-0.008917079418068852,4.186566490581931
53.0,7.377042124125402,7.014090064713332,7.601738545606076,7.377042124125402,2,52,-0.009526604125401406,4.145238575874598
54.0,9.663602792460678,185.1236657180643,11.516254368635838,9.663602792460678,3,1,-0.022859532460676846,4.3363972075393225
55.0,9.66293710368719,185.12349442677146,11.51608222375519,9.66293710368719,4,1,-0.027557483687189688,4.31729726631281
56.0,9.661842188644638,185.12332313098534,11.515904851712147,9.661842188644638,4,2,-0.0316164186446386,4.298626551355362
57.0,9.660362918585388,185.1231518331791,11.5157223244564,9.660362918585388,4,3,-0.03526901858538878,4.280340191414611
58.0,9.658219141605905,185.12298053281148,11.515531181743455,9.658219141605905,4,4,-0.041572851605904404,4.2627183383940945
59.0,9.655452409208344,185.12280923085058,11.515331229306646,9.655452409208344,4,5,-0.04751028920834344,4.245719440791657
60.0,9.652200506273863,185.12263792767345,11.515123378652687,9.652200506273863,4,6,-0.052173826273863355,4.229205713726138
61.0,9.648542838032055,185.12246662328036,11.514908041070633,9.648542838032055,4,7,-0.05610766803205536,4.213097751967945
62.0,9.644697613487143,185.12229531782228,11.514687239119887,9.644697613487143,4,8,-0.05800220348714191,4.1971773465128575
63.0,9.640882629622249,185.12212401143177,11.514463211970973,9.640882629622249,4,9,-0.057853009622249374,4.181226700377751
64.0,9.63692710449216,185.121952703642,11.514234139703076,9.63692710449216,4,10,-0.05930939449216055,4.16541658550784
65.0,9.632491223637885,185.12178139373947,11.513996170274927,9.632491223637885,4,11,-0.06396874363788463,4.1500868363621155
66.0,9.627819405115941,185.12161008198822,11.513751545072244,9.627819405115941,4,12,-0.06634454511594079,4.134993024884059
67.0,9.623095116775465,185.1214387684718,11.513502082259834,9.623095116775465,4,13,-0.06700121677546456,4.119951683224535
68.0,9.618264026217823,185.1212674529212,11.513247166870075,9.618264026217823,4,14,-0.06817012621782226,4.105017143782177
69.0,9.61286104716542,185.1210961344578,11.512981607535181,9.61286104716542,4,15,-0.07371952716542118,4.090654492834579
70.0,9.607002491519296,185.1209248131748,11.512706149662106,9.607002491519296,4,16,-0.07819430151929652,4.0767474184807035
71.0,9.600829655250722,185.12075348910187,11.512421934188598,9.600829655250722,4,17,-0.08135479525072142,4.063154624749277
72.0,9.594318829395558,185.12058216203906,11.512128429966225,9.594318829395558,4,18,-0.08474872939555844,4.049899820604441
73.0,9.587562987267036,185.12041083193427,11.511826368842545,9.587562987267036,4,19,-0.08727860726703618,4.036890032732964
74.0,9.580581805310695,185.12023949863797,11.511515770866263,9.580581805310695,4,20,-0.08963075531069542,4.0241055846893055
75.0,9.573653661535962,185.12006816231573,11.511199525291575,9.573653661535962,4,21,-0.08936928153596213,4.011268098464038
76.0,9.56679138341791,185.11989682282305,11.510877877222214,9.56679138341791,4,22,-0.08898319341790994,3.998364746582091
77.0,9.560043101416655,185.119725480082,11.510551472121778,9.560043101416655,4,23,-0.08813967141665557,3.985347398583345
78.0,9.553456719254239,185.11955413403157,11.510220999802918,9.553456719254239,4,24,-0.08683900925423949,3.9721681507457607
79.0,9.547075367667968,185.1193827846257,11.509887143745338,9.547075367667968,4,25,-0.0851243176679688,3.958783872332031
80.0,9.540878425720127,185.11921143171315,11.509549926525686,9.540878425720127,4,26,-0.08359404572012608,3.9452151842798724
81.0,9.534902207833378,185.11904007526664,11.509209974598388,9.534902207833378,4,27,-0.08171306783337862,3.931425772166623
82.0,9.529078801065689,185.11886871501397,11.508866800765723,9.529078801065689,4,28,-0.080461091065688,3.917483548934312
83.0,9.523287610884642,185.11869735049262,11.508519267227863,9.523287610884642,4,29,-0.0803365608846427,3.9035090991153574
84.0,9.517433779332693,185.1185259812661,11.50816639709327,9.517433779332693,4,30,-0.08110177933269291,3.8895973006673064
85.0,9.511793188565457,185.11835460798312,11.507811200578264,9.511793188565457,4,31,-0.07927070856545804,3.875472261434542
86.0,9.506294105928811,185.11818323030244,11.507453135328227,9.506294105928811,4,32,-0.07810496592881044,3.8612057140711897
87.0,9.500762194623722,185.11801184748103,11.507090454747162,9.500762194623722,4,33,-0.0785730546237211,3.846971995376279
88.0,9.49519140797147,185.11784045932572,11.506723089681921,9.49519140797147,4,34,-0.0790975079714702,3.8327771520285303
89.0,9.4896128904806,185.11766906577245,11.506351374232814,9.4896128904806,4,35,-0.0793285104806003,3.8185900395193997
90.0,9.48407297782442,185.1174976668217,11.505975840680911,9.48407297782442,4,36,-0.07912192782442062,3.80436432217558
91.0,9.478668268503247,185.11732626269188,11.505597620709699,9.478668268503247,4,37,-0.07800293850324636,3.7917417014967523
92.0,9.473421715514798,185.11715485336794,11.505217130492339,9.473421715514798,4,38,-0.07666114551479808,3.7789609244852027
93.0,9.468454598579305,185.11698343932594,11.504835890661415,9.468454598579305,4,39,-0.0741702185793045,3.765900711420695
94.0,9.463780079586943,185.11681202064452,11.504454350219303,9.463780079586943,4,40,-0.07154331958694371,3.7525479004130577
95.0,9.459313977987213,185.11664059685825,11.504071895823925,9.459313977987213,4,41,-0.06969626798721329,3.7389866620127865
96.0,9.455003374468284,185.11646916757815,11.50368817127,9.455003374468284,4,42,-0.06833804446828395,3.725269935531717
97.0,9.450858251053226,185.11629773277178,11.503303458302328,9.450858251053226,4,43,-0.06687863105322656,3.7113877289467734
98.0,9.446814622700476,185.11612629188724,11.502917231609025,9.446814622700476,4,44,-0.06601395270047661,3.697404027299523
99.0,9.442812328216156,185.1159548443454,11.502528942128581,9.442812328216156,4,45,-0.06571048821615655,3.6833789917838438
100.0,9.43907085237275,185.1157833916773,11.502141061876575,9.43907085237275,4,46,-0.0633382923727499,3.66909313762725
101.0,9.435673702184143,185.11561193462555,11.501754782982548,9.435673702184143,4,47,-0.060169082184144074,3.6544629578158574
102.0,9.432532326995208,185.11544047249416,11.501369481495155,9.432532326995208,4,48,-0.05781937699520867,3.639577003004792
103.0,9.429747469611591,185.11526900631264,11.50098652889248,9.429747469611591,4,49,-0.054510709611591324,3.624334520388409
104.0,9.427313412910086,185.11509753610952,11.500606220833685,9.427313412910086,4,50,-0.05124148291008623,3.608741247089913
105.0,9.425128466318752,185.11492606072534,11.500227785026642,9.425128466318752,4,51,-0.04891551631875224,3.592898863681249
106.0,9.423039265554301,185.11475457825563,11.49984977401448,9.423039265554301,4,52,-0.0480232855543008,3.5769607344456986
